,year,month,count,1m,2m,3m,3mAverage,12m,month_cos,month_sin,tavg,tmax,tmin,pcp,zndx
2000-01-01,2000.0,1.0,0.0,,,,,,0.8660254037844387,0.4999999999999999,33.8,43.2,24.3,3.79,-0.51
2000-02-01,2000.0,2.0,0.0,0.0,,,0.0,,0.5000000000000001,0.8660254037844386,43.1,54.1,32.2,4.68,0.63
2000-03-01,2000.0,3.0,0.0,0.0,0.0,,0.0,,6.123233995736766e-17,1.0,50.1,62.8,37.4,3.53,-1.76
2000-04-01,2000.0,4.0,0.0,0.0,0.0,0.0,0.0,,-0.4999999999999998,0.8660254037844388,53.9,66.1,41.7,4.55,0.72
2000-05-01,2000.0,5.0,0.0,0.0,0.0,0.0,0.0,,-0.8660254037844387,0.4999999999999999,67.0,78.9,55.1,4.66,-0.06
2000-06-01,2000.0,6.0,0.0,0.0,0.0,0.0,0.0,,-1.0,1.2246467991473532e-16,73.1,84.2,62.0,4.41,0.36
2000-07-01,2000.0,7.0,0.0,0.0,0.0,0.0,0.0,,-0.8660254037844388,-0.4999999999999998,74.5,85.3,63.7,4.72,0.72
2000-08-01,2000.0,8.0,0.0,0.0,0.0,0.0,0.0,,-0.5000000000000004,-0.8660254037844384,74.8,85.6,63.9,3.91,0.59
2000-09-01,2000.0,9.0,0.0,0.0,0.0,0.0,0.0,,-1.8369701987210294e-16,-1.0,67.2,78.4,56.0,3.49,0.55
2000-10-01,2000.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.5,-0.8660254037844386,59.6,73.4,45.8,0.88,-2.28
2000-11-01,2000.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.8660254037844384,-0.5000000000000004,44.2,54.4,34.0,2.82,-1.05
2000-12-01,2000.0,12.0,0.0,0.0,0.0,0.0,0.0,,1.0,-2.4492935982947064e-16,26.7,35.4,18.0,3.85,-0.05
2001-01-01,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,31.8,41.2,22.3,2.09,-1.63
2001-02-01,2001.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,41.3,51.5,31.1,4.22,0.3
2001-03-01,2001.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,41.4,51.9,30.9,2.82,-1.64
2001-04-01,2001.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,59.9,72.4,47.4,1.91,-3.2
2001-05-01,2001.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,66.2,78.2,54.1,4.57,-0.53
2001-06-01,2001.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,71.0,82.6,59.4,3.99,0.2
2001-07-01,2001.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,75.7,86.4,65.0,6.33,2.45
2001-08-01,2001.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,-0.8660254037844384,76.4,86.6,66.2,3.68,0.31
2001-09-01,2001.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8369701987210294e-16,-1.0,66.3,78.2,54.3,2.59,-0.33
2001-10-01,2001.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.8660254037844386,56.1,69.4,42.7,4.4,2.52
2001-11-01,2001.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844384,-0.5000000000000004,51.2,65.4,37.0,4.36,1.2
2001-12-01,2001.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.4492935982947064e-16,41.8,51.7,32.0,4.47,0.72
2002-01-01,2002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,37.9,48.2,27.6,3.87,-0.21
2002-02-01,2002.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,38.8,50.2,27.3,1.6,-2.22
2002-03-01,2002.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,45.6,57.1,34.1,7.41,2.77
2002-04-01,2002.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,58.6,70.9,46.3,4.96,0.51
2002-05-01,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,62.1,74.2,50.0,6.23,2.2
2002-06-01,2002.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,74.3,85.7,63.0,3.75,-0.57
2002-07-01,2002.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,78.3,88.8,67.8,3.4,-1.72
2002-08-01,2002.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,-0.8660254037844384,77.2,88.7,65.6,2.28,-2.51
2002-09-01,2002.0,9.0,24.0,25.0,0.0,0.0,8.333333333333334,0.0,-1.8369701987210294e-16,-1.0,71.7,84.0,59.5,6.15,2.56
2002-10-01,2002.0,10.0,4.0,24.0,25.0,0.0,16.333333333333332,0.0,0.5,-0.8660254037844386,57.4,66.0,48.9,5.47,3.5
2002-11-01,2002.0,11.0,0.0,4.0,24.0,25.0,17.666666666666668,0.0,0.8660254037844384,-0.5000000000000004,43.6,52.8,34.5,3.52,1.0
2002-12-01,2002.0,12.0,0.0,0.0,4.0,24.0,9.333333333333334,0.0,1.0,-2.4492935982947064e-16,36.5,44.3,28.7,4.87,1.42
2003-01-01,2003.0,1.0,0.0,0.0,0.0,4.0,1.3333333333333333,0.0,0.8660254037844387,0.4999999999999999,28.4,36.9,19.8,1.98,-1.73
2003-02-01,2003.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,33.6,41.0,26.2,6.81,3.36
2003-03-01,2003.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,48.8,60.8,36.7,2.16,-3.05
2003-04-01,2003.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,57.7,69.8,45.5,5.52,1.29
2003-05-01,2003.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,64.2,74.1,54.4,6.8,2.47
2003-06-01,2003.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,68.7,79.8,57.7,6.1,2.96
2003-07-01,2003.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,75.2,85.5,64.9,4.67,0.61
2003-08-01,2003.0,8.0,2.0,3.0,0.0,0.0,1.0,25.0,-0.5000000000000004,-0.8660254037844384,75.9,86.1,65.6,4.87,1.8
2003-09-01,2003.0,9.0,6.0,2.0,3.0,0.0,1.6666666666666667,24.0,-1.8369701987210294e-16,-1.0,66.2,77.4,55.0,5.75,3.52
2003-10-01,2003.0,10.0,0.0,6.0,2.0,3.0,3.6666666666666665,4.0,0.5,-0.8660254037844386,56.7,69.1,44.4,2.42,0.79
2003-11-01,2003.0,11.0,0.0,0.0,6.0,2.0,2.6666666666666665,0.0,0.8660254037844384,-0.5000000000000004,50.5,61.1,39.8,5.57,2.62
2003-12-01,2003.0,12.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,-2.4492935982947064e-16,37.0,45.8,28.2,3.33,-0.15
2004-01-01,2004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,32.5,42.5,22.6,3.88,0.0
2004-02-01,2004.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,36.9,47.3,26.5,2.63,-1.07
2004-03-01,2004.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,49.3,60.4,38.1,4.23,-0.94
2004-04-01,2004.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,55.8,67.6,44.0,4.65,0.57
2004-05-01,2004.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,69.2,80.0,58.3,8.28,3.2
2004-06-01,2004.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,72.1,82.6,61.6,4.01,0.06
2004-07-01,2004.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.8660254037844388,-0.4999999999999998,74.3,84.4,64.2,5.26,1.39
2004-08-01,2004.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,-0.5000000000000004,-0.8660254037844384,71.2,82.0,60.4,3.97,1.24
2004-09-01,2004.0,9.0,0.0,1.0,0.0,0.0,0.3333333333333333,6.0,-1.8369701987210294e-16,-1.0,68.7,80.2,57.2,3.95,1.04
2004-10-01,2004.0,10.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.5,-0.8660254037844386,60.0,70.7,49.2,4.76,2.82
2004-11-01,2004.0,11.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.8660254037844384,-0.5000000000000004,50.5,59.8,41.2,5.68,2.73
2004-12-01,2004.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.4492935982947064e-16,36.4,46.3,26.5,4.64,1.2
2005-01-01,2005.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,39.0,46.9,31.1,4.9,0.67
2005-02-01,2005.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,40.9,50.4,31.4,2.57,-1.36
2005-03-01,2005.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,42.6,53.3,31.9,3.76,-0.76
2005-04-01,2005.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,57.0,69.3,44.6,4.86,0.63
2005-05-01,2005.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,61.7,75.1,48.3,2.44,-1.5
2005-06-01,2005.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,73.9,85.4,62.4,2.7,-1.76
2005-07-01,2005.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,77.4,87.5,67.4,4.23,-0.99
2005-08-01,2005.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5000000000000004,-0.8660254037844384,78.0,89.1,66.9,6.51,2.41
2005-09-01,2005.0,9.0,3.0,1.0,0.0,0.0,0.3333333333333333,0.0,-1.8369701987210294e-16,-1.0,71.5,84.1,58.8,1.3,-2.77
2005-10-01,2005.0,10.0,1.0,3.0,1.0,0.0,1.3333333333333333,0.0,0.5,-0.8660254037844386,57.9,69.6,46.2,1.09,-2.56
2005-11-01,2005.0,11.0,0.0,1.0,3.0,1.0,1.6666666666666667,0.0,0.8660254037844384,-0.5000000000000004,48.2,60.9,35.6,3.04,-1.93
2005-12-01,2005.0,12.0,0.0,0.0,1.0,3.0,1.3333333333333333,0.0,1.0,-2.4492935982947064e-16,33.3,41.7,24.8,2.4,-2.33
2006-01-01,2006.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.8660254037844387,0.4999999999999999,43.1,53.3,32.9,5.41,0.59
2006-02-01,2006.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,36.2,46.3,26.2,2.22,-1.45
2006-03-01,2006.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,46.1,57.1,35.1,3.55,-1.32
2006-04-01,2006.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,60.3,72.9,47.7,4.45,-0.34
2006-05-01,2006.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,62.6,74.1,51.1,4.3,0.22
2006-06-01,2006.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,71.4,83.0,59.7,4.0,0.16
2006-07-01,2006.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,76.7,87.6,65.7,4.53,0.12
2006-08-01,2006.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,-0.5000000000000004,-0.8660254037844384,77.4,87.8,67.0,4.63,0.9
2006-09-01,2006.0,9.0,3.0,2.0,0.0,0.0,0.6666666666666666,3.0,-1.8369701987210294e-16,-1.0,64.8,74.8,54.9,8.19,6.34
2006-10-01,2006.0,10.0,0.0,3.0,2.0,0.0,1.6666666666666667,1.0,0.5,-0.8660254037844386,54.2,65.3,43.2,4.91,4.2
2006-11-01,2006.0,11.0,0.0,0.0,3.0,2.0,1.6666666666666667,0.0,0.8660254037844384,-0.5000000000000004,47.3,58.2,36.4,3.22,0.58
2006-12-01,2006.0,12.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,-2.4492935982947064e-16,41.6,52.6,30.6,2.96,-0.78
2007-01-01,2007.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,38.0,46.6,29.4,4.18,0.07
2007-02-01,2007.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,29.8,39.6,20.1,2.35,-1.18
2007-03-01,2007.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,53.3,65.8,40.7,2.76,-2.94
2007-04-01,2007.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,53.5,65.5,41.5,3.87,0.0
2007-05-01,2007.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,67.8,81.4,54.1,2.05,-2.77
2007-06-01,2007.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,73.7,86.5,61.0,3.03,-1.61
2007-07-01,2007.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,74.6,86.0,63.1,4.28,-0.56
2007-08-01,2007.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,-0.5000000000000004,-0.8660254037844384,80.9,93.9,68.0,1.68,-4.21
2007-09-01,2007.0,9.0,1.0,2.0,0.0,0.0,0.6666666666666666,3.0,-1.8369701987210294e-16,-1.0,71.9,85.3,58.5,2.1,-2.42
