,year,month,count,1m,2m,3m,3mAverage,12m,month_cos,month_sin,tavg,tmax,tmin,pcp,zndx
2000-01-01,2000.0,1.0,0.0,,,,,,0.8660254037844387,0.4999999999999999,25.6,34.6,16.6,2.36,-0.66
2000-02-01,2000.0,2.0,0.0,0.0,,,0.0,,0.5000000000000001,0.8660254037844386,31.6,41.2,22.0,2.82,0.43
2000-03-01,2000.0,3.0,0.0,0.0,0.0,,0.0,,6.123233995736766e-17,1.0,42.6,53.9,31.2,3.52,-0.86
2000-04-01,2000.0,4.0,0.0,0.0,0.0,0.0,0.0,,-0.4999999999999998,0.8660254037844388,47.5,58.5,36.5,4.48,1.22
2000-05-01,2000.0,5.0,0.0,0.0,0.0,0.0,0.0,,-0.8660254037844387,0.4999999999999999,60.0,71.9,48.0,4.54,0.11
2000-06-01,2000.0,6.0,0.0,0.0,0.0,0.0,0.0,,-1.0,1.2246467991473532e-16,67.2,77.7,56.8,5.3,1.55
2000-07-01,2000.0,7.0,0.0,0.0,0.0,0.0,0.0,,-0.8660254037844388,-0.4999999999999998,66.9,77.6,56.2,3.34,-0.46
2000-08-01,2000.0,8.0,0.0,0.0,0.0,0.0,0.0,,-0.5000000000000004,-0.8660254037844384,67.3,77.3,57.2,3.65,0.16
2000-09-01,2000.0,9.0,0.0,0.0,0.0,0.0,0.0,,-1.8369701987210294e-16,-1.0,60.6,71.8,49.4,3.94,0.83
2000-10-01,2000.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.5,-0.8660254037844386,52.0,64.2,39.9,2.37,-0.81
2000-11-01,2000.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.8660254037844384,-0.5000000000000004,38.3,46.5,30.1,2.12,-1.26
2000-12-01,2000.0,12.0,0.0,0.0,0.0,0.0,0.0,,1.0,-2.4492935982947064e-16,22.4,30.5,14.3,2.94,0.01
2001-01-01,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,26.1,33.7,18.5,1.88,-1.35
2001-02-01,2001.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,31.5,40.1,22.9,1.55,-1.64
2001-03-01,2001.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,33.3,41.7,25.0,4.04,1.2
2001-04-01,2001.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,49.2,61.4,37.1,2.79,-1.52
2001-05-01,2001.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,58.6,71.0,46.2,3.08,-1.43
2001-06-01,2001.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,66.8,78.3,55.3,4.1,-0.1
2001-07-01,2001.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,67.8,79.8,55.8,2.74,-1.59
2001-08-01,2001.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,-0.8660254037844384,71.7,83.1,60.2,3.32,-1.58
2001-09-01,2001.0,9.0,1.0,2.0,0.0,0.0,0.6666666666666666,0.0,-1.8369701987210294e-16,-1.0,60.4,72.4,48.4,3.98,0.39
2001-10-01,2001.0,10.0,0.0,1.0,2.0,0.0,1.0,0.0,0.5,-0.8660254037844386,51.7,63.7,39.7,2.15,-1.74
2001-11-01,2001.0,11.0,0.0,0.0,1.0,2.0,1.0,0.0,0.8660254037844384,-0.5000000000000004,45.8,57.3,34.2,2.07,-3.25
2001-12-01,2001.0,12.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,-2.4492935982947064e-16,36.4,44.6,28.3,2.66,-1.72
2002-01-01,2002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,33.0,41.0,24.9,2.13,-1.06
2002-02-01,2002.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,33.9,44.4,23.4,1.45,-1.97
2002-03-01,2002.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,38.2,48.8,27.7,3.98,0.48
2002-04-01,2002.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,50.0,61.8,38.1,3.92,-0.03
2002-05-01,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,55.0,67.5,42.4,5.68,2.29
2002-06-01,2002.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,67.9,79.4,56.4,4.85,0.78
2002-07-01,2002.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,72.5,84.4,60.6,2.31,-2.98
2002-08-01,2002.0,8.0,17.0,0.0,0.0,0.0,0.0,2.0,-0.5000000000000004,-0.8660254037844384,71.8,84.2,59.5,2.67,-2.7
2002-09-01,2002.0,9.0,21.0,17.0,0.0,0.0,5.666666666666667,1.0,-1.8369701987210294e-16,-1.0,64.9,77.4,52.4,4.33,0.0
2002-10-01,2002.0,10.0,4.0,21.0,17.0,0.0,12.666666666666666,0.0,0.5,-0.8660254037844386,49.4,58.2,40.5,5.06,2.15
2002-11-01,2002.0,11.0,0.0,4.0,21.0,17.0,14.0,0.0,0.8660254037844384,-0.5000000000000004,39.2,46.5,31.8,3.36,0.68
2002-12-01,2002.0,12.0,0.0,0.0,4.0,21.0,8.333333333333334,0.0,1.0,-2.4492935982947064e-16,27.8,35.3,20.3,3.81,1.27
2003-01-01,2003.0,1.0,0.0,0.0,0.0,4.0,1.3333333333333333,0.0,0.8660254037844387,0.4999999999999999,20.6,27.8,13.4,2.41,-0.59
2003-02-01,2003.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,23.8,31.8,15.8,3.51,1.55
2003-03-01,2003.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,37.2,48.8,25.6,2.84,-1.07
2003-04-01,2003.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,47.8,59.6,35.9,2.66,-1.47
2003-05-01,2003.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,56.1,66.0,46.3,5.06,1.37
2003-06-01,2003.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,64.0,73.8,54.1,6.11,3.27
2003-07-01,2003.0,7.0,10.0,4.0,0.0,0.0,1.3333333333333333,0.0,-0.8660254037844388,-0.4999999999999998,69.7,80.5,58.8,5.64,2.44
2003-08-01,2003.0,8.0,38.0,10.0,4.0,0.0,4.666666666666667,17.0,-0.5000000000000004,-0.8660254037844384,70.9,81.1,60.8,5.55,2.7
2003-09-01,2003.0,9.0,81.0,38.0,10.0,4.0,17.333333333333332,21.0,-1.8369701987210294e-16,-1.0,61.7,71.2,52.2,7.13,5.45
2003-10-01,2003.0,10.0,11.0,81.0,38.0,10.0,43.0,4.0,0.5,-0.8660254037844386,48.5,59.5,37.5,4.19,2.55
2003-11-01,2003.0,11.0,1.0,11.0,81.0,38.0,43.333333333333336,0.0,0.8660254037844384,-0.5000000000000004,44.7,54.2,35.3,4.3,1.36
2003-12-01,2003.0,12.0,0.0,1.0,11.0,81.0,31.0,0.0,1.0,-2.4492935982947064e-16,30.7,38.3,23.1,4.17,1.79
2004-01-01,2004.0,1.0,0.0,0.0,1.0,11.0,4.0,0.0,0.8660254037844387,0.4999999999999999,20.0,27.7,12.3,3.29,0.68
2004-02-01,2004.0,2.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5000000000000001,0.8660254037844386,27.0,37.1,17.0,2.26,-0.48
2004-03-01,2004.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,39.5,49.2,29.7,2.84,-1.4
2004-04-01,2004.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,48.3,59.0,37.7,4.87,1.64
2004-05-01,2004.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,63.4,75.4,51.4,5.44,0.65
2004-06-01,2004.0,6.0,0.0,1.0,0.0,0.0,0.3333333333333333,4.0,-1.0,1.2246467991473532e-16,64.8,75.6,54.0,4.4,0.7
2004-07-01,2004.0,7.0,0.0,0.0,1.0,0.0,0.3333333333333333,10.0,-0.8660254037844388,-0.4999999999999998,69.2,78.8,59.6,7.1,4.69
2004-08-01,2004.0,8.0,3.0,0.0,0.0,1.0,0.3333333333333333,38.0,-0.5000000000000004,-0.8660254037844384,67.9,77.8,57.9,5.26,2.76
2004-09-01,2004.0,9.0,6.0,3.0,0.0,0.0,1.0,81.0,-1.8369701987210294e-16,-1.0,64.1,74.4,53.7,8.87,7.42
2004-10-01,2004.0,10.0,0.0,6.0,3.0,0.0,3.0,11.0,0.5,-0.8660254037844386,50.6,60.4,40.8,2.61,0.14
2004-11-01,2004.0,11.0,0.0,0.0,6.0,3.0,3.0,1.0,0.8660254037844384,-0.5000000000000004,43.1,52.0,34.2,3.47,0.39
2004-12-01,2004.0,12.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,-2.4492935982947064e-16,30.9,39.2,22.6,3.49,0.8
2005-01-01,2005.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,26.3,34.4,18.2,5.58,3.96
2005-02-01,2005.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,30.1,39.3,20.8,2.31,-0.4
2005-03-01,2005.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,32.3,41.4,23.2,3.6,0.65
2005-04-01,2005.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,49.7,62.9,36.4,3.8,-0.15
2005-05-01,2005.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8660254037844387,0.4999999999999999,53.6,66.2,41.1,2.08,-1.86
2005-06-01,2005.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,69.7,81.4,58.1,2.74,-2.57
2005-07-01,2005.0,7.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,-0.8660254037844388,-0.4999999999999998,72.8,84.0,61.7,4.28,-0.78
2005-08-01,2005.0,8.0,7.0,1.0,1.0,0.0,0.6666666666666666,3.0,-0.5000000000000004,-0.8660254037844384,72.0,83.0,61.0,3.51,-1.64
2005-09-01,2005.0,9.0,5.0,7.0,1.0,1.0,3.0,6.0,-1.8369701987210294e-16,-1.0,65.5,78.3,52.8,1.82,-3.4
2005-10-01,2005.0,10.0,0.0,5.0,7.0,1.0,4.333333333333333,0.0,0.5,-0.8660254037844386,52.5,61.3,43.7,6.5,3.11
2005-11-01,2005.0,11.0,0.0,0.0,5.0,7.0,4.0,0.0,0.8660254037844384,-0.5000000000000004,43.0,53.8,32.2,4.35,1.61
2005-12-01,2005.0,12.0,0.0,0.0,0.0,5.0,1.6666666666666667,0.0,1.0,-2.4492935982947064e-16,26.4,33.6,19.3,2.4,-0.78
2006-01-01,2006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,35.2,43.8,26.7,4.25,1.78
2006-02-01,2006.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,29.8,38.2,21.3,1.79,-1.25
2006-03-01,2006.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,37.0,46.8,27.2,1.48,-3.06
2006-04-01,2006.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,50.5,63.8,37.2,3.48,-0.75
2006-05-01,2006.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,57.3,69.7,44.9,3.32,-0.93
2006-06-01,2006.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.2246467991473532e-16,66.0,77.0,55.0,7.67,5.12
2006-07-01,2006.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,-0.8660254037844388,-0.4999999999999998,72.4,82.8,62.0,5.08,1.13
2006-08-01,2006.0,8.0,3.0,4.0,0.0,0.0,1.3333333333333333,7.0,-0.5000000000000004,-0.8660254037844384,70.4,81.5,59.2,3.94,0.28
2006-09-01,2006.0,9.0,0.0,3.0,4.0,0.0,2.333333333333333,5.0,-1.8369701987210294e-16,-1.0,60.1,69.0,51.2,5.06,2.56
2006-10-01,2006.0,10.0,1.0,0.0,3.0,4.0,2.333333333333333,0.0,0.5,-0.8660254037844386,49.1,59.1,39.1,5.35,4.03
2006-11-01,2006.0,11.0,0.0,1.0,0.0,3.0,1.3333333333333333,0.0,0.8660254037844384,-0.5000000000000004,44.0,52.9,35.2,3.84,0.8
2006-12-01,2006.0,12.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,-2.4492935982947064e-16,37.3,46.4,28.2,2.31,-1.39
2007-01-01,2007.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.8660254037844387,0.4999999999999999,31.3,39.3,23.4,3.79,1.39
