year,month,Value
1990,1,29.4
1990,2,27.6
1990,3,32.3
1990,4,39.6
1990,5,48.5
1990,6,58.2
1990,7,65.0
1990,8,63.3
1990,9,53.4
1990,10,47.6
1990,11,35.7
1990,12,30.2
1991,1,22.4
1991,2,27.1
1991,3,33.3
1991,4,41.7
1991,5,53.2
1991,6,58.6
1991,7,64.8
1991,8,63.5
1991,9,53.0
1991,10,43.6
1991,11,35.7
1991,12,28.3
1992,1,23.9
1992,2,25.7
1992,3,28.9
1992,4,37.6
1992,5,46.1
1992,6,55.7
1992,7,62.8
1992,8,58.9
1992,9,55.3
1992,10,39.4
1992,11,35.9
1992,12,27.4
1993,1,27.3
1993,2,19.0
1993,3,28.2
1993,4,39.4
1993,5,49.7
1993,6,57.7
1993,7,65.2
1993,8,62.9
1993,9,55.5
1993,10,41.6
1993,11,33.2
1993,12,25.4
1994,1,14.9
1994,2,18.5
1994,3,29.6
1994,4,41.6
1994,5,46.1
1994,6,60.8
1994,7,67.0
1994,8,59.8
1994,9,53.6
1994,10,40.3
1994,11,38.0
1994,12,29.1
1995,1,28.2
1995,2,19.2
1995,3,32.6
1995,4,37.3
1995,5,48.2
1995,6,59.1
1995,7,66.0
1995,8,62.3
1995,9,54.6
1995,10,45.9
1995,11,31.5
1995,12,22.5
1996,1,19.9
1996,2,23.4
1996,3,26.4
1996,4,39.9
1996,5,47.5
1996,6,59.6
1996,7,62.4
1996,8,61.7
1996,9,56.8
1996,10,43.5
1996,11,30.8
1996,12,31.1
1997,1,21.8
1997,2,28.5
1997,3,31.4
1997,4,37.0
1997,5,45.5
1997,6,55.8
1997,7,62.2
1997,8,60.2
1997,9,53.6
1997,10,42.7
1997,11,33.9
1997,12,27.9
1998,1,30.9
1998,2,30.8
1998,3,34.1
1998,4,41.0
1998,5,52.9
1998,6,59.1
1998,7,63.5
1998,8,63.1
1998,9,56.8
1998,10,44.8
1998,11,33.8
1998,12,30.5
1999,1,23.2
1999,2,25.7
1999,3,30.0
1999,4,38.7
1999,5,48.8
1999,6,59.1
1999,7,66.6
1999,8,63.1
1999,9,58.0
1999,10,41.5
1999,11,38.7
1999,12,29.0
2000,1,20.9
2000,2,26.0
2000,3,34.4
2000,4,39.8
2000,5,51.3
2000,6,60.2
2000,7,61.3
2000,8,62.2
2000,9,54.1
2000,10,43.0
2000,11,33.6
2000,12,20.2
2001,1,20.8
2001,2,25.8
2001,3,29.6
2001,4,39.9
2001,5,50.1
2001,6,60.3
2001,7,60.1
2001,8,65.2
2001,9,53.3
2001,10,43.2
2001,11,37.1
2001,12,31.7
2002,1,28.2
2002,2,27.3
2002,3,32.4
2002,4,42.3
2002,5,47.5
2002,6,58.9
2002,7,64.9
2002,8,64.7
2002,9,56.7
2002,10,45.2
2002,11,34.3
2002,12,25.1
2003,1,18.9
2003,2,19.9
2003,3,30.2
2003,4,38.4
2003,5,47.6
2003,6,58.0
2003,7,64.5
2003,8,65.8
2003,9,58.3
2003,10,42.2
2003,11,39.2
2003,12,26.9
2004,1,17.1
2004,2,23.6
2004,3,33.6
2004,4,41.3
2004,5,54.9
2004,6,58.8
2004,7,64.0
2004,8,63.2
2004,9,57.8
2004,10,44.3
2004,11,36.7
2004,12,26.5
2005,1,22.1
2005,2,24.8
2005,3,28.1
2005,4,40.0
2005,5,45.1
2005,6,61.6
2005,7,66.4
2005,8,66.5
2005,9,57.9
2005,10,47.9
2005,11,36.4
2005,12,24.0
2006,1,29.1
2006,2,25.0
2006,3,31.7
2006,4,41.0
2006,5,49.7
2006,6,60.6
2006,7,66.8
2006,8,63.7
2006,9,54.9
2006,10,42.9
2006,11,40.8
2006,12,31.9
2007,1,28.3
2007,2,19.3
2007,3,29.2
2007,4,38.6
2007,5,49.7
2007,6,59.7
2007,7,63.3
2007,8,63.4
2007,9,56.3
2007,10,52.0
2007,11,34.3
2007,12,28.3
2008,1,25.6
2008,2,25.6
2008,3,31.4
2008,4,41.7
2008,5,46.4
2008,6,61.5
2008,7,65.2
2008,8,59.6
2008,9,57.4
2008,10,42.0
2008,11,35.7
2008,12,27.4
2009,1,18.8
2009,2,25.0
2009,3,30.5
2009,4,41.4
2009,5,50.9
2009,6,58.8
2009,7,61.6
2009,8,65.6
2009,9,55.4
2009,10,44.0
2009,11,41.0
2009,12,26.3
2010,1,23.2
2010,2,24.4
2010,3,36.2
2010,4,42.9
2010,5,52.7
2010,6,62.7
2010,7,67.3
