year,month,tavg,tmax,tmin,pcp,zndx
2000,1,10.3,20.8,-0.2,0.58,0.28
2000,2,22.8,33.0,12.6,1.03,1.46
2000,3,36.4,47.4,25.4,1.21,-0.66
2000,4,42.2,53.9,30.4,1.44,-1.3
2000,5,56.7,68.9,44.5,3.65,0.56
2000,6,61.5,72.6,50.4,4.99,2.16
2000,7,68.6,79.4,57.7,3.79,1.02
2000,8,67.6,78.8,56.3,3.47,0.19
2000,9,56.6,69.1,44.1,1.53,-1.71
2000,10,48.2,59.3,37.2,1.97,-0.34
2000,11,28.4,34.7,22.0,3.39,4.1
2000,12,2.5,11.4,-6.4,0.93,1.13
2001,1,16.0,25.1,6.8,0.83,0.94
2001,2,6.7,17.7,-4.4,1.3,2.13
2001,3,24.2,34.0,14.4,0.55,-1.15
2001,4,43.4,53.4,33.4,5.3,5.62
2001,5,56.6,68.0,45.3,4.06,1.3
2001,6,65.1,76.2,53.9,3.89,-0.32
2001,7,70.4,81.9,58.8,3.37,-0.1
2001,8,69.3,81.4,57.3,3.01,-1.39
2001,9,57.4,68.3,46.4,2.3,-1.07
2001,10,44.5,54.9,34.0,2.04,-0.05
2001,11,40.7,50.2,31.2,2.07,-0.21
2001,12,22.3,29.8,14.9,0.56,-0.83
2002,1,18.1,27.0,9.3,0.23,-1.48
2002,2,23.8,34.3,13.4,0.58,-0.62
2002,3,19.5,29.3,9.7,1.24,-0.41
2002,4,40.4,50.9,30.0,2.24,0.55
2002,5,49.8,62.4,37.3,2.28,-0.36
2002,6,67.0,78.2,55.7,6.14,2.9
2002,7,72.2,83.3,61.0,4.94,2.4
2002,8,66.5,76.9,56.2,5.28,3.68
2002,9,60.5,71.6,49.4,2.35,-0.26
2002,10,37.7,45.6,29.8,2.63,3.05
2002,11,27.8,36.3,19.4,0.26,-0.56
2002,12,21.2,29.7,12.7,0.42,-0.05
2003,1,10.1,19.2,1.0,0.23,-0.47
2003,2,9.9,21.1,-1.3,0.44,0.0
2003,3,25.8,37.0,14.7,0.89,-0.39
2003,4,43.4,55.6,31.1,2.05,-0.41
2003,5,54.3,66.7,41.9,3.57,0.93
2003,6,63.6,75.2,52.1,4.73,1.33
2003,7,68.8,80.3,57.3,3.19,-0.02
2003,8,70.2,82.5,57.9,1.41,-4.04
2003,9,57.9,69.5,46.2,2.9,-0.4
