year,month,tavg,tmax,tmin,pcp,zndx
2000,1,32.5,42.0,23.0,3.15,-0.01
2000,2,38.7,49.3,28.1,2.3,-1.07
2000,3,48.4,60.0,36.7,4.95,0.78
2000,4,52.7,63.0,42.4,4.28,0.98
2000,5,64.9,76.1,53.7,3.27,-1.14
2000,6,72.4,82.4,62.4,4.98,1.28
2000,7,72.0,81.6,62.5,6.39,3.29
2000,8,72.6,81.7,63.4,4.1,0.56
2000,9,65.7,75.7,55.7,5.28,2.52
2000,10,57.2,69.4,45.1,0.35,-2.86
2000,11,43.3,53.3,33.3,2.05,-1.0
2000,12,29.2,37.9,20.5,2.82,-0.07
2001,1,32.2,40.7,23.7,2.75,-0.5
2001,2,38.0,48.0,28.1,2.2,-1.13
2001,3,40.4,50.0,30.9,4.95,1.68
2001,4,54.5,66.4,42.6,2.06,-2.0
2001,5,62.6,74.0,51.3,4.44,0.47
2001,6,72.4,82.8,62.0,4.65,0.99
2001,7,72.3,83.0,61.6,4.48,1.12
2001,8,76.0,85.8,66.2,4.31,0.13
2001,9,65.6,76.7,54.4,2.4,-0.89
2001,10,56.5,69.2,43.8,0.92,-2.79
2001,11,50.8,63.1,38.5,1.01,-3.79
2001,12,42.6,52.2,33.1,1.85,-3.48
2002,1,39.0,48.4,29.7,2.32,-2.37
2002,2,39.8,51.5,28.2,0.58,-3.75
2002,3,45.4,56.2,34.5,4.22,0.2
2002,4,56.6,68.3,44.8,3.73,-0.28
2002,5,62.0,74.0,50.1,3.3,-0.67
2002,6,73.0,84.3,61.6,2.79,-1.33
2002,7,77.6,88.6,66.6,2.66,-2.3
2002,8,77.2,88.3,66.1,2.95,-2.54
2002,9,69.4,80.3,58.5,3.96,-0.48
2002,10,56.3,64.6,48.0,6.26,2.95
2002,11,44.7,53.5,35.9,4.43,1.91
2002,12,34.3,42.9,25.8,4.27,1.65
2003,1,28.6,36.2,21.0,2.25,-1.12
2003,2,31.0,38.8,23.2,5.86,4.21
2003,3,44.4,55.5,33.2,4.08,0.23
2003,4,52.6,63.6,41.7,3.1,-0.45
2003,5,59.7,68.4,51.1,6.53,3.19
2003,6,69.5,78.8,60.2,6.89,4.06
2003,7,75.5,84.8,66.2,5.38,1.77
2003,8,76.1,85.1,67.1,5.05,1.06
2003,9,67.8,76.6,58.9,7.85,5.0
2003,10,54.7,65.6,43.7,4.22,1.98
2003,11,50.6,60.9,40.3,4.63,2.06
2003,12,36.5,45.0,28.1,4.9,2.26
2004,1,28.1,36.3,19.9,2.25,-1.12
2004,2,34.5,44.2,24.8,2.47,-0.52
2004,3,45.6,55.9,35.4,2.47,-1.82
2004,4,54.3,64.4,44.3,5.4,2.11
2004,5,69.3,79.8,58.8,3.88,-1.16
2004,6,70.8,80.6,60.9,4.4,0.81
2004,7,75.5,84.5,66.4,5.96,2.24
2004,8,73.5,82.7,64.2,5.43,1.6
2004,9,68.7,78.1,59.3,5.26,2.15
2004,10,55.7,65.0,46.3,1.72,-1.07
2004,11,48.3,57.8,38.8,4.45,1.96
2004,12,37.7,47.1,28.2,2.9,-0.14
2005,1,33.9,42.3,25.6,3.91,0.88
2005,2,36.5,46.1,26.9,1.96,-1.34
2005,3,39.7,48.7,30.7,4.49,1.2
2005,4,54.7,66.6,42.8,3.59,-0.16
2005,5,58.7,70.0,47.5,3.75,0.29
2005,6,72.8,83.1,62.5,3.09,-0.92
2005,7,77.6,87.1,68.1,5.62,1.22
2005,8,77.0,86.6,67.4,3.06,-1.66
2005,9,71.1,83.0,59.1,0.6,-3.92
2005,10,57.8,66.7,49.0,7.69,4.44
2005,11,48.5,59.8,37.2,3.01,0.41
2005,12,33.7,42.1,25.4,3.26,0.5
2006,1,41.1,50.4,31.7,3.62,0.0
2006,2,36.1,45.6,26.6,1.7,-1.67
2006,3,44.3,55.2,33.5,0.33,-4.2
2006,4,56.3,68.7,44.0,3.47,-1.02
2006,5,62.1,74.0,50.2,2.29,-1.79
2006,6,71.6,81.7,61.4,9.32,6.44
2006,7,77.6,87.4,67.8,3.62,-0.51
2006,8,76.9,87.5,66.3,1.32,-3.41
2006,9,65.3,74.3,56.3,7.01,3.35
2006,10,55.0,65.3,44.7,5.09,2.65
2006,11,49.1,58.2,40.0,5.22,2.88
2006,12,42.8,53.2,32.3,1.98,-1.59
2007,1,38.5,47.2,29.7,3.03,-0.52
2007,2,28.3,36.8,19.8,2.4,-0.5
2007,3,44.9,56.6,33.1,3.62,-0.37
2007,4,51.1,61.4,40.7,4.47,1.44
2007,5,64.6,77.0,52.1,1.37,-3.17
2007,6,72.6,83.5,61.6,2.92,-1.73
2007,7,75.4,86.5,64.3,2.47,-2.61
2007,8,76.3,86.7,66.0,3.9,-1.58
2007,9,69.6,81.5,57.7,1.3,-3.34
2007,10,63.3,74.4,52.3,4.59,-0.05
2007,11,45.6,55.0,36.0,1.77,-2.58
2007,12,38.1,45.8,30.4,4.21,-0.05
2008,1,35.7,44.6,26.7,1.65,-2.04
2008,2,37.2,47.2,27.2,3.54,0.75
2008,3,44.8,55.7,33.8,2.95,-1.16
2008,4,55.6,66.4,44.9,4.72,1.09
2008,5,60.4,71.9,48.8,6.86,3.44
2008,6,74.3,85.6,63.0,4.6,0.64
2008,7,76.2,86.8,65.6,4.21,0.28
2008,8,72.6,83.6,61.6,2.01,-2.19
2008,9,68.8,78.8,58.8,4.89,0.87
2008,10,55.2,66.5,43.8,1.47,-2.02
2008,11,44.4,52.8,35.9,3.33,-0.58
2008,12,38.6,47.8,29.3,4.77,1.47
2009,1,29.3,37.4,21.2,2.49,-0.82
2009,2,37.2,47.7,26.6,0.51,-3.37
2009,3,43.1,53.3,32.9,2.33,-1.7
2009,4,54.8,66.2,43.3,4.69,1.17
2009,5,63.4,73.4,53.3,5.93,1.99
2009,6,71.0,80.5,61.4,5.43,2.12
2009,7,73.5,83.8,63.2,3.07,-0.59
2009,8,76.2,85.9,66.6,5.96,1.5
2009,9,66.4,75.5,57.3,3.72,0.53
2009,10,55.4,65.0,45.8,5.75,3.31
2009,11,49.6,58.1,41.0,4.47,1.97
2009,12,35.4,43.4,27.3,6.92,4.67
2010,1,32.2,40.2,24.3,2.77,-0.48
2010,2,30.8,38.2,23.4,3.43,0.9
2010,3,47.4,57.4,37.4,4.99,0.95
2010,4,57.5,70.0,45.0,1.87,-2.69
2010,5,65.7,76.6,54.8,3.11,-1.71
2010,6,76.2,86.8,65.6,2.1,-2.95
2010,7,79.1,90.5,67.8,3.79,-2.03
2010,8,76.4,86.4,66.3,4.34,-1.17
2010,9,70.2,81.9,58.5,5.24,0.76
2010,10,57.8,68.3,47.3,4.83,1.38
2010,11,46.1,56.4,35.9,2.14,-1.08
2010,12,30.8,38.1,23.6,2.28,-0.69
2011,1,29.6,37.2,22.0,2.38,-0.96
2011,2,37.6,48.2,27.0,2.27,-1.01
2011,3,43.7,53.7,33.6,5.04,1.44
2011,4,56.7,67.0,46.3,4.77,0.98
2011,5,65.8,76.2,55.4,3.2,-1.35
2011,6,74.0,84.8,63.2,2.54,-1.87
2011,7,79.6,90.6,68.5,3.29,-2.33
2011,8,75.1,85.3,64.9,8.86,3.74
2011,9,69.0,77.0,61.0,8.03,4.9
2011,10,55.9,65.7,46.1,3.67,1.19
2011,11,49.5,60.2,38.8,3.42,0.78
2011,12,41.8,51.3,32.2,3.64,0.42
2012,1,37.4,47.1,27.8,2.27,-1.38
2012,2,40.5,50.2,30.7,2.11,-1.49
2012,3,52.7,64.0,41.4,2.14,-3.1
2012,4,54.2,66.0,42.4,2.49,-1.43
2012,5,67.7,78.0,57.3,3.69,-1.11
2012,6,71.7,83.1,60.3,2.99,-0.98
2012,7,79.8,90.1,69.4,3.68,-1.6
2012,8,75.8,85.5,66.1,4.86,-0.27
