,year,month,count,1m,2m,3m,3mAverage,12m,month_cos,month_sin,tavg,tmax,tmin,pcp,zndx
2000-01-01,2000.0,1.0,0.0,,,,,,0.8660254037844387,0.4999999999999999,24.0,34.3,13.8,1.18,-0.69
2000-02-01,2000.0,2.0,0.0,0.0,,,0.0,,0.5000000000000001,0.8660254037844386,29.4,40.3,18.6,1.18,-0.48
2000-03-01,2000.0,3.0,0.0,0.0,0.0,,0.0,,6.123233995736766e-17,1.0,33.4,45.9,21.0,1.06,-2.28
2000-04-01,2000.0,4.0,0.0,0.0,0.0,0.0,0.0,,-0.4999999999999998,0.8660254037844388,42.5,56.3,28.7,1.75,-2.21
2000-05-01,2000.0,5.0,0.0,0.0,0.0,0.0,0.0,,-0.8660254037844387,0.4999999999999999,51.3,64.6,38.0,2.32,-0.79
2000-06-01,2000.0,6.0,0.0,0.0,0.0,0.0,0.0,,-1.0,1.2246467991473532e-16,58.3,73.9,42.8,1.14,-2.36
2000-07-01,2000.0,7.0,0.0,0.0,0.0,0.0,0.0,,-0.8660254037844388,-0.4999999999999998,68.2,84.8,51.6,0.69,-3.57
2000-08-01,2000.0,8.0,0.0,0.0,0.0,0.0,0.0,,-0.5000000000000004,-0.8660254037844384,67.4,83.6,51.2,0.69,-3.18
2000-09-01,2000.0,9.0,0.0,0.0,0.0,0.0,0.0,,-1.8369701987210294e-16,-1.0,54.1,69.3,38.9,1.47,0.21
2000-10-01,2000.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.5,-0.8660254037844386,43.1,55.8,30.4,0.98,-0.61
2000-11-01,2000.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.8660254037844384,-0.5000000000000004,19.8,30.6,9.1,0.99,-0.53
2000-12-01,2000.0,12.0,0.0,0.0,0.0,0.0,0.0,,1.0,-2.4492935982947064e-16,19.0,30.0,8.0,0.86,-0.98
2001-01-01,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,20.9,32.1,9.7,0.37,-2.79
2001-02-01,2001.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,19.8,30.5,9.0,0.92,-1.65
2001-03-01,2001.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,32.5,43.8,21.2,0.68,-3.86
2001-04-01,2001.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,41.1,53.3,28.9,1.74,-2.77
2001-05-01,2001.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,51.3,65.6,36.9,1.13,-3.65
2001-06-01,2001.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,59.9,75.1,44.7,1.25,-3.33
2001-07-01,2001.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,68.6,84.1,53.1,1.5,-3.02
2001-08-01,2001.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,-0.8660254037844384,67.6,83.9,51.3,0.63,-3.69
2001-09-01,2001.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8369701987210294e-16,-1.0,58.1,73.9,42.4,0.9,-1.97
2001-10-01,2001.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.8660254037844386,43.1,56.6,29.5,1.1,-0.33
2001-11-01,2001.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844384,-0.5000000000000004,34.3,46.5,22.0,0.95,-1.4
2001-12-01,2001.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.4492935982947064e-16,21.2,31.6,10.8,0.74,-1.56
2002-01-01,2002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,20.2,31.0,9.4,0.67,-2.33
2002-02-01,2002.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,22.9,35.8,10.0,0.51,-3.1
2002-03-01,2002.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,24.8,36.6,13.0,1.38,-2.65
2002-04-01,2002.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,40.1,53.6,26.5,1.34,-3.29
2002-05-01,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,47.7,62.0,33.5,1.25,-2.56
2002-06-01,2002.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,61.3,77.4,45.1,0.66,-4.78
2002-07-01,2002.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,69.8,86.2,53.4,1.06,-4.64
2002-08-01,2002.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,-0.8660254037844384,62.6,78.7,46.5,1.16,-1.77
2002-09-01,2002.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8369701987210294e-16,-1.0,55.2,69.2,41.2,1.36,-0.32
2002-10-01,2002.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.8660254037844386,37.4,49.8,25.0,1.23,1.25
2002-11-01,2002.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844384,-0.5000000000000004,29.6,40.4,18.7,0.82,-0.8
2002-12-01,2002.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.4492935982947064e-16,24.9,35.0,14.8,0.53,-1.74
2003-01-01,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,28.0,38.5,17.4,0.81,-1.53
2003-02-01,2003.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,20.2,31.4,9.0,1.11,-0.73
2003-03-01,2003.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,32.0,42.6,21.4,2.06,0.73
2003-04-01,2003.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,42.7,55.6,29.8,1.52,-1.77
2003-05-01,2003.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,49.8,63.0,36.5,1.67,-1.48
2003-06-01,2003.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,56.1,69.6,42.5,2.19,0.49
2003-07-01,2003.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,70.2,87.2,53.3,0.4,-2.95
2003-08-01,2003.0,8.0,77.0,9.0,0.0,0.0,3.0,0.0,-0.5000000000000004,-0.8660254037844384,68.1,83.6,52.7,1.03,-2.07
