year,month,Value
1990,1,13.8
1990,2,11.1
1990,3,20.3
1990,4,28.9
1990,5,33.5
1990,6,44.4
1990,7,50.2
1990,8,48.8
1990,9,44.1
1990,10,28.5
1990,11,21.2
1990,12,0.9
1991,1,6.0
1991,2,19.0
1991,3,19.9
1991,4,26.4
1991,5,36.9
1991,6,45.4
1991,7,50.2
1991,8,50.5
1991,9,40.2
1991,10,27.3
1991,11,16.3
1991,12,11.2
1992,1,10.7
1992,2,18.4
1992,3,24.6
1992,4,30.6
1992,5,38.5
1992,6,44.8
1992,7,46.9
1992,8,46.6
1992,9,38.7
1992,10,31.0
1992,11,16.0
1992,12,6.1
1993,1,5.8
1993,2,4.5
1993,3,20.8
1993,4,26.7
1993,5,37.7
1993,6,41.6
1993,7,44.6
1993,8,45.4
1993,9,36.8
1993,10,28.4
1993,11,12.9
1993,12,13.0
1994,1,13.6
1994,2,8.6
1994,3,21.6
1994,4,27.4
1994,5,39.3
1994,6,45.3
1994,7,49.0
1994,8,50.0
1994,9,41.0
1994,10,30.2
1994,11,15.7
1994,12,15.2
1995,1,12.0
1995,2,17.2
1995,3,20.0
1995,4,25.3
1995,5,33.8
1995,6,42.2
1995,7,48.3
1995,8,49.6
1995,9,39.9
1995,10,27.4
1995,11,22.4
1995,12,13.6
1996,1,6.4
1996,2,12.2
1996,3,16.1
1996,4,26.9
1996,5,35.5
1996,6,45.0
1996,7,50.1
1996,8,47.8
1996,9,37.9
1996,10,28.3
1996,11,18.8
1996,12,12.2
1997,1,8.8
1997,2,11.4
1997,3,19.8
1997,4,22.0
1997,5,35.6
1997,6,46.3
1997,7,49.4
1997,8,49.8
1997,9,43.0
1997,10,29.5
1997,11,17.3
1997,12,10.8
1998,1,12.6
1998,2,16.4
1998,3,16.9
1998,4,26.8
1998,5,36.5
1998,6,40.2
1998,7,53.2
1998,8,50.0
1998,9,45.5
1998,10,31.4
1998,11,23.8
1998,12,10.4
1999,1,14.6
1999,2,17.1
1999,3,20.7
1999,4,25.5
1999,5,34.1
1999,6,43.0
1999,7,50.2
1999,8,49.8
1999,9,36.1
1999,10,29.2
1999,11,24.8
1999,12,14.4
2000,1,13.8
2000,2,18.6
2000,3,21.0
2000,4,28.7
2000,5,38.0
2000,6,42.8
2000,7,51.6
2000,8,51.2
2000,9,38.9
2000,10,30.4
2000,11,9.1
2000,12,8.0
2001,1,9.7
2001,2,9.0
2001,3,21.2
2001,4,28.9
2001,5,36.9
2001,6,44.7
2001,7,53.1
2001,8,51.3
2001,9,42.4
2001,10,29.5
2001,11,22.0
2001,12,10.8
2002,1,9.4
2002,2,10.0
2002,3,13.0
2002,4,26.5
2002,5,33.5
2002,6,45.1
2002,7,53.4
2002,8,46.5
2002,9,41.2
2002,10,25.0
2002,11,18.7
2002,12,14.8
2003,1,17.4
2003,2,9.0
2003,3,21.4
2003,4,29.8
2003,5,36.5
2003,6,42.5
2003,7,53.3
2003,8,52.7
2003,9,38.1
2003,10,31.6
2003,11,14.7
2003,12,15.0
2004,1,10.0
2004,2,12.4
2004,3,23.6
2004,4,29.3
2004,5,36.0
2004,6,42.6
2004,7,49.6
2004,8,45.8
2004,9,40.2
2004,10,31.9
2004,11,19.7
2004,12,15.7
2005,1,14.2
2005,2,13.9
2005,3,20.5
2005,4,27.1
2005,5,35.1
2005,6,43.1
2005,7,51.4
2005,8,47.2
2005,9,40.0
2005,10,32.0
2005,11,21.6
2005,12,10.3
2006,1,16.5
2006,2,9.8
2006,3,18.2
2006,4,29.6
2006,5,36.3
2006,6,46.2
2006,7,54.2
2006,8,48.9
2006,9,38.0
2006,10,28.6
2006,11,20.2
2006,12,12.7
2007,1,4.9
2007,2,14.3
2007,3,24.9
2007,4,27.8
2007,5,36.9
2007,6,45.1
2007,7,55.0
2007,8,51.2
2007,9,41.0
2007,10,31.2
2007,11,20.4
2007,12,8.4
2008,1,5.3
2008,2,12.6
2008,3,16.8
2008,4,21.7
2008,5,34.6
2008,6,42.1
2008,7,50.7
2008,8,48.4
2008,9,38.0
2008,10,29.6
2008,11,24.4
2008,12,7.5
2009,1,12.4
2009,2,15.6
2009,3,17.9
2009,4,26.6
2009,5,36.4
2009,6,43.0
2009,7,48.4
2009,8,46.1
2009,9,41.4
2009,10,24.5
2009,11,21.0
2009,12,4.0
2010,1,11.0
2010,2,10.3
2010,3,21.8
2010,4,27.0
2010,5,31.9
2010,6,44.1
2010,7,49.7
2010,8,48.3
2010,9,39.1
2010,10,33.4
2010,11,17.7
2010,12,14.0
2011,1,10.6
2011,2,6.5
2011,3,20.9
2011,4,25.6
2011,5,33.4
2011,6,41.8
2011,7,52.0
2011,8,50.0
2011,9,40.3
2011,10,32.3
2011,11,17.4
2011,12,9.5
2012,1,13.8
2012,2,11.9
2012,3,25.7
2012,4,30.6
2012,5,35.6
2012,6,46.0
2012,7,54.4
2012,8,50.0
2012,9,41.2
2012,10,28.8
2012,11,23.4
2012,12,11.7
2013,1,8.7
2013,2,11.6
2013,3,18.6
2013,4,22.2
2013,5,37.3
2013,6,45.0
2013,7,52.4
2013,8,51.3
2013,9,44.7
2013,10,28.1
2013,11,19.5
2013,12,7.4
2014,1,12.3
2014,2,9.3
2014,3,20.5
2014,4,26.8
2014,5,37.1
2014,6,42.1
2014,7,50.9
2014,8,48.9
2014,9,41.4
2014,10,32.8
2014,11,15.8
2014,12,14.9
2015,1,14.9
2015,2,17.0
2015,3,24.0
2015,4,28.1
2015,5,36.3
2015,6,48.5
2015,7,49.4
2015,8,48.6
2015,9,43.5
2015,10,35.9
2015,11,17.8
2015,12,11.1
2016,1,12.7
2016,2,19.2
2016,3,22.5
2016,4,30.2
2016,5,35.2
2016,6,47.3
2016,7,50.6
2016,8,47.4
2016,9,41.5
2016,10,33.4
2016,11,24.8
2016,12,5.6
2017,1,6.1
2017,2,17.3
2017,3,27.2
2017,4,28.0
2017,5,35.9
2017,6,44.9
2017,7,52.9
2017,8,48.2
2017,9,40.7
2017,10,27.3
2017,11,23.6
2017,12,12.9
2018,1,14.4
2018,2,7.7
2018,3,20.4
2018,4,26.2
2018,5,39.7
2018,6,45.5
2018,7,51.8
2018,8,48.1
2018,9,40.9
2018,10,28.6
2018,11,18.0
2018,12,11.0
2019,1,11.4
2019,2,6.3
2019,3,15.1
2019,4,29.4
2019,5,33.2
2019,6,42.9
2019,7,50.9
2019,8,49.1
2019,9,42.6
2019,10,21.0
2019,11,18.6
2019,12,13.3
2020,1,13.9
2020,2,8.6
2020,3,21.7
2020,4,23.7
2020,5,36.7
2020,6,45.0
2020,7,50.3
2020,8,50.7
2020,9,39.0
2020,10,26.8
2020,11,19.9
2020,12,12.9
2021,1,12.5
2021,2,6.7
2021,3,19.6
2021,4,24.5
2021,5,35.3
2021,6,48.5
2021,7,54.3
2021,8,48.6
2021,9,41.7
2021,10,32.0
2021,11,25.2
2021,12,15.6
2022,1,11.2
2022,2,8.2
2022,3,18.9
2022,4,23.0
2022,5,34.1
2022,6,43.8
2022,7,52.8
2022,8,51.9
2022,9,44.0
2022,10,30.6
2022,11,13.1
2022,12,8.4
