,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65
2010-01,68059.0,84131.0,95001.0,30659.0,63091.0,76726.0,92199.0,35713.0
2010-02,68059.0,84131.0,95001.0,30659.0,63091.0,76726.0,92199.0,35713.0
2010-03,68059.0,84131.0,95001.0,30659.0,63091.0,76726.0,92199.0,35713.0
2010-04,68059.0,84131.0,95001.0,30659.0,63091.0,76726.0,92199.0,35713.0
2010-05,68059.0,84131.0,95001.0,30659.0,63091.0,76726.0,92199.0,35713.0
2010-06,68059.0,84131.0,95001.0,30659.0,63091.0,76726.0,92199.0,35713.0
2010-07,68059.0,84131.0,95001.0,30659.0,63091.0,76726.0,92199.0,35713.0
2010-08,68059.0,84131.0,95001.0,30659.0,63091.0,76726.0,92199.0,35713.0
2010-09,68059.0,84131.0,95001.0,30659.0,63091.0,76726.0,92199.0,35713.0
2010-10,68059.0,84131.0,95001.0,30659.0,63091.0,76726.0,92199.0,35713.0
2010-11,68059.0,84131.0,95001.0,30659.0,63091.0,76726.0,92199.0,35713.0
2010-12,68059.0,84131.0,95001.0,30659.0,63091.0,76726.0,92199.0,35713.0
2011-01,68901.0,86296.0,95946.0,31528.0,64345.0,78034.0,92907.0,36740.0
2011-02,68901.0,86296.0,95946.0,31528.0,64345.0,78034.0,92907.0,36740.0
2011-03,68901.0,86296.0,95946.0,31528.0,64345.0,78034.0,92907.0,36740.0
2011-04,68901.0,86296.0,95946.0,31528.0,64345.0,78034.0,92907.0,36740.0
2011-05,68901.0,86296.0,95946.0,31528.0,64345.0,78034.0,92907.0,36740.0
2011-06,68901.0,86296.0,95946.0,31528.0,64345.0,78034.0,92907.0,36740.0
2011-07,68901.0,86296.0,95946.0,31528.0,64345.0,78034.0,92907.0,36740.0
2011-08,68901.0,86296.0,95946.0,31528.0,64345.0,78034.0,92907.0,36740.0
2011-09,68901.0,86296.0,95946.0,31528.0,64345.0,78034.0,92907.0,36740.0
2011-10,68901.0,86296.0,95946.0,31528.0,64345.0,78034.0,92907.0,36740.0
2011-11,68901.0,86296.0,95946.0,31528.0,64345.0,78034.0,92907.0,36740.0
2011-12,68901.0,86296.0,95946.0,31528.0,64345.0,78034.0,92907.0,36740.0
2012-01,69468.0,87773.0,96810.0,32593.0,65341.0,79465.0,93574.0,37779.0
2012-02,69468.0,87773.0,96810.0,32593.0,65341.0,79465.0,93574.0,37779.0
2012-03,69468.0,87773.0,96810.0,32593.0,65341.0,79465.0,93574.0,37779.0
2012-04,69468.0,87773.0,96810.0,32593.0,65341.0,79465.0,93574.0,37779.0
2012-05,69468.0,87773.0,96810.0,32593.0,65341.0,79465.0,93574.0,37779.0
2012-06,69468.0,87773.0,96810.0,32593.0,65341.0,79465.0,93574.0,37779.0
2012-07,69468.0,87773.0,96810.0,32593.0,65341.0,79465.0,93574.0,37779.0
2012-08,69468.0,87773.0,96810.0,32593.0,65341.0,79465.0,93574.0,37779.0
2012-09,69468.0,87773.0,96810.0,32593.0,65341.0,79465.0,93574.0,37779.0
2012-10,69468.0,87773.0,96810.0,32593.0,65341.0,79465.0,93574.0,37779.0
2012-11,69468.0,87773.0,96810.0,32593.0,65341.0,79465.0,93574.0,37779.0
2012-12,69468.0,87773.0,96810.0,32593.0,65341.0,79465.0,93574.0,37779.0
2013-01,70705.0,89567.0,97191.0,33760.0,65717.0,81127.0,93426.0,38641.0
2013-02,70705.0,89567.0,97191.0,33760.0,65717.0,81127.0,93426.0,38641.0
2013-03,70705.0,89567.0,97191.0,33760.0,65717.0,81127.0,93426.0,38641.0
2013-04,70705.0,89567.0,97191.0,33760.0,65717.0,81127.0,93426.0,38641.0
2013-05,70705.0,89567.0,97191.0,33760.0,65717.0,81127.0,93426.0,38641.0
2013-06,70705.0,89567.0,97191.0,33760.0,65717.0,81127.0,93426.0,38641.0
2013-07,70705.0,89567.0,97191.0,33760.0,65717.0,81127.0,93426.0,38641.0
2013-08,70705.0,89567.0,97191.0,33760.0,65717.0,81127.0,93426.0,38641.0
2013-09,70705.0,89567.0,97191.0,33760.0,65717.0,81127.0,93426.0,38641.0
2013-10,70705.0,89567.0,97191.0,33760.0,65717.0,81127.0,93426.0,38641.0
2013-11,70705.0,89567.0,97191.0,33760.0,65717.0,81127.0,93426.0,38641.0
2013-12,70705.0,89567.0,97191.0,33760.0,65717.0,81127.0,93426.0,38641.0
2014-01,70695.0,90887.0,96710.0,35175.0,66169.0,81891.0,93676.0,40048.0
2014-02,70695.0,90887.0,96710.0,35175.0,66169.0,81891.0,93676.0,40048.0
2014-03,70695.0,90887.0,96710.0,35175.0,66169.0,81891.0,93676.0,40048.0
2014-04,70695.0,90887.0,96710.0,35175.0,66169.0,81891.0,93676.0,40048.0
2014-05,70695.0,90887.0,96710.0,35175.0,66169.0,81891.0,93676.0,40048.0
2014-06,70695.0,90887.0,96710.0,35175.0,66169.0,81891.0,93676.0,40048.0
2014-07,70695.0,90887.0,96710.0,35175.0,66169.0,81891.0,93676.0,40048.0
2014-08,70695.0,90887.0,96710.0,35175.0,66169.0,81891.0,93676.0,40048.0
2014-09,70695.0,90887.0,96710.0,35175.0,66169.0,81891.0,93676.0,40048.0
2014-10,70695.0,90887.0,96710.0,35175.0,66169.0,81891.0,93676.0,40048.0
2014-11,70695.0,90887.0,96710.0,35175.0,66169.0,81891.0,93676.0,40048.0
2014-12,70695.0,90887.0,96710.0,35175.0,66169.0,81891.0,93676.0,40048.0
2015-01,71050.0,91775.0,96041.0,36695.0,66683.0,82776.0,93354.0,41305.0
2015-02,71050.0,91775.0,96041.0,36695.0,66683.0,82776.0,93354.0,41305.0
2015-03,71050.0,91775.0,96041.0,36695.0,66683.0,82776.0,93354.0,41305.0
2015-04,71050.0,91775.0,96041.0,36695.0,66683.0,82776.0,93354.0,41305.0
2015-05,71050.0,91775.0,96041.0,36695.0,66683.0,82776.0,93354.0,41305.0
2015-06,71050.0,91775.0,96041.0,36695.0,66683.0,82776.0,93354.0,41305.0
2015-07,71050.0,91775.0,96041.0,36695.0,66683.0,82776.0,93354.0,41305.0
2015-08,71050.0,91775.0,96041.0,36695.0,66683.0,82776.0,93354.0,41305.0
2015-09,71050.0,91775.0,96041.0,36695.0,66683.0,82776.0,93354.0,41305.0
2015-10,71050.0,91775.0,96041.0,36695.0,66683.0,82776.0,93354.0,41305.0
2015-11,71050.0,91775.0,96041.0,36695.0,66683.0,82776.0,93354.0,41305.0
2015-12,71050.0,91775.0,96041.0,36695.0,66683.0,82776.0,93354.0,41305.0
2016-01,71890.0,91319.0,96270.0,38212.0,66954.0,83399.0,92490.0,42495.0
2016-02,71890.0,91319.0,96270.0,38212.0,66954.0,83399.0,92490.0,42495.0
2016-03,71890.0,91319.0,96270.0,38212.0,66954.0,83399.0,92490.0,42495.0
2016-04,71890.0,91319.0,96270.0,38212.0,66954.0,83399.0,92490.0,42495.0
2016-05,71890.0,91319.0,96270.0,38212.0,66954.0,83399.0,92490.0,42495.0
2016-06,71890.0,91319.0,96270.0,38212.0,66954.0,83399.0,92490.0,42495.0
2016-07,71890.0,91319.0,96270.0,38212.0,66954.0,83399.0,92490.0,42495.0
2016-08,71890.0,91319.0,96270.0,38212.0,66954.0,83399.0,92490.0,42495.0
2016-09,71890.0,91319.0,96270.0,38212.0,66954.0,83399.0,92490.0,42495.0
2016-10,71890.0,91319.0,96270.0,38212.0,66954.0,83399.0,92490.0,42495.0
2016-11,71890.0,91319.0,96270.0,38212.0,66954.0,83399.0,92490.0,42495.0
2016-12,71890.0,91319.0,96270.0,38212.0,66954.0,83399.0,92490.0,42495.0
