,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,3.0,6.0,0.0,0.0,2.0,6.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,1.0,5.0,6.0,0.0,3.6666666666666665,-1.0,6.0,-1.0,-1.8369701987210297e-16
2010-10,0.0,6.0,5.0,6.0,5.666666666666667,1.0,-1.0,-0.8660254037844386,0.5
2010-11,0.0,1.0,6.0,5.0,4.0,-5.0,1.0,-0.5000000000000004,0.8660254037844384
2010-12,0.0,1.0,1.0,6.0,2.6666666666666665,0.0,-5.0,-2.4492935982947064e-16,1.0
2011-01,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2011-02,0.0,0.0,1.0,1.0,0.6666666666666666,-1.0,0.0,0.8660254037844386,0.5000000000000001
2011-03,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,1.0,6.123233995736766e-17
2011-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2011-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2011-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2011-07,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2011-08,5.0,2.0,0.0,0.0,0.6666666666666666,2.0,0.0,-0.8660254037844384,-0.5000000000000004
2011-09,6.0,2.0,2.0,0.0,1.3333333333333333,0.0,2.0,-1.0,-1.8369701987210297e-16
2011-10,1.0,2.0,2.0,2.0,2.0,0.0,0.0,-0.8660254037844386,0.5
2011-11,1.0,0.0,2.0,2.0,1.3333333333333333,-2.0,0.0,-0.5000000000000004,0.8660254037844384
2011-12,1.0,0.0,0.0,2.0,0.6666666666666666,0.0,-2.0,-2.4492935982947064e-16,1.0
2012-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2012-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2012-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2012-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2012-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2012-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2012-07,2.0,2.0,0.0,0.0,0.6666666666666666,2.0,0.0,-0.5000000000000001,-0.8660254037844386
2012-08,2.0,51.0,2.0,0.0,17.666666666666668,49.0,2.0,-0.8660254037844384,-0.5000000000000004
2012-09,2.0,66.0,51.0,2.0,39.666666666666664,15.0,49.0,-1.0,-1.8369701987210297e-16
2012-10,0.0,21.0,66.0,51.0,46.0,-45.0,15.0,-0.8660254037844386,0.5
2012-11,0.0,11.0,21.0,66.0,32.666666666666664,-10.0,-45.0,-0.5000000000000004,0.8660254037844384
2012-12,0.0,4.0,11.0,21.0,12.0,-7.0,-10.0,-2.4492935982947064e-16,1.0
2013-01,0.0,0.0,4.0,11.0,5.0,-4.0,-7.0,0.49999999999999994,0.8660254037844387
2013-02,0.0,0.0,0.0,4.0,1.3333333333333333,0.0,-4.0,0.8660254037844386,0.5000000000000001
2013-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2013-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2013-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2013-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2013-07,51.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2013-08,66.0,3.0,0.0,0.0,1.0,3.0,0.0,-0.8660254037844384,-0.5000000000000004
2013-09,21.0,20.0,3.0,0.0,7.666666666666667,17.0,3.0,-1.0,-1.8369701987210297e-16
2013-10,11.0,7.0,20.0,3.0,10.0,-13.0,17.0,-0.8660254037844386,0.5
2013-11,4.0,4.0,7.0,20.0,10.333333333333334,-3.0,-13.0,-0.5000000000000004,0.8660254037844384
2013-12,0.0,0.0,4.0,7.0,3.6666666666666665,-4.0,-3.0,-2.4492935982947064e-16,1.0
2014-01,0.0,0.0,0.0,4.0,1.3333333333333333,0.0,-4.0,0.49999999999999994,0.8660254037844387
2014-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2014-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2014-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2014-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2014-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2014-07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2014-08,20.0,20.0,0.0,0.0,6.666666666666667,20.0,0.0,-0.8660254037844384,-0.5000000000000004
2014-09,7.0,24.0,20.0,0.0,14.666666666666666,4.0,20.0,-1.0,-1.8369701987210297e-16
2014-10,4.0,16.0,24.0,20.0,20.0,-8.0,4.0,-0.8660254037844386,0.5
2014-11,0.0,1.0,16.0,24.0,13.666666666666666,-15.0,-8.0,-0.5000000000000004,0.8660254037844384
2014-12,0.0,0.0,1.0,16.0,5.666666666666667,-1.0,-15.0,-2.4492935982947064e-16,1.0
2015-01,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.49999999999999994,0.8660254037844387
2015-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2015-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2015-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
