,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2010-01,4429940.0,2165456.0,2264484.0,2819074.0,1405685.0,27352.0,67210.0,1416.0,1641165.0
2010-02,4429940.0,2165456.0,2264484.0,2819074.0,1405685.0,27352.0,67210.0,1416.0,1641165.0
2010-03,4429940.0,2165456.0,2264484.0,2819074.0,1405685.0,27352.0,67210.0,1416.0,1641165.0
2010-04,4429940.0,2165456.0,2264484.0,2819074.0,1405685.0,27352.0,67210.0,1416.0,1641165.0
2010-05,4429940.0,2165456.0,2264484.0,2819074.0,1405685.0,27352.0,67210.0,1416.0,1641165.0
2010-06,4429940.0,2165456.0,2264484.0,2819074.0,1405685.0,27352.0,67210.0,1416.0,1641165.0
2010-07,4429940.0,2165456.0,2264484.0,2819074.0,1405685.0,27352.0,67210.0,1416.0,1641165.0
2010-08,4429940.0,2165456.0,2264484.0,2819074.0,1405685.0,27352.0,67210.0,1416.0,1641165.0
2010-09,4429940.0,2165456.0,2264484.0,2819074.0,1405685.0,27352.0,67210.0,1416.0,1641165.0
2010-10,4429940.0,2165456.0,2264484.0,2819074.0,1405685.0,27352.0,67210.0,1416.0,1641165.0
2010-11,4429940.0,2165456.0,2264484.0,2819074.0,1405685.0,27352.0,67210.0,1416.0,1641165.0
2010-12,4429940.0,2165456.0,2264484.0,2819074.0,1405685.0,27352.0,67210.0,1416.0,1641165.0
2011-01,4484596.0,2193423.0,2291173.0,2838981.0,1429820.0,28154.0,69355.0,1719.0,1675097.0
2011-02,4484596.0,2193423.0,2291173.0,2838981.0,1429820.0,28154.0,69355.0,1719.0,1675097.0
2011-03,4484596.0,2193423.0,2291173.0,2838981.0,1429820.0,28154.0,69355.0,1719.0,1675097.0
2011-04,4484596.0,2193423.0,2291173.0,2838981.0,1429820.0,28154.0,69355.0,1719.0,1675097.0
2011-05,4484596.0,2193423.0,2291173.0,2838981.0,1429820.0,28154.0,69355.0,1719.0,1675097.0
2011-06,4484596.0,2193423.0,2291173.0,2838981.0,1429820.0,28154.0,69355.0,1719.0,1675097.0
2011-07,4484596.0,2193423.0,2291173.0,2838981.0,1429820.0,28154.0,69355.0,1719.0,1675097.0
2011-08,4484596.0,2193423.0,2291173.0,2838981.0,1429820.0,28154.0,69355.0,1719.0,1675097.0
2011-09,4484596.0,2193423.0,2291173.0,2838981.0,1429820.0,28154.0,69355.0,1719.0,1675097.0
2011-10,4484596.0,2193423.0,2291173.0,2838981.0,1429820.0,28154.0,69355.0,1719.0,1675097.0
2011-11,4484596.0,2193423.0,2291173.0,2838981.0,1429820.0,28154.0,69355.0,1719.0,1675097.0
2011-12,4484596.0,2193423.0,2291173.0,2838981.0,1429820.0,28154.0,69355.0,1719.0,1675097.0
2012-01,4529605.0,2215673.0,2313932.0,2856883.0,1450992.0,28702.0,71460.0,1826.0,1696499.0
2012-02,4529605.0,2215673.0,2313932.0,2856883.0,1450992.0,28702.0,71460.0,1826.0,1696499.0
2012-03,4529605.0,2215673.0,2313932.0,2856883.0,1450992.0,28702.0,71460.0,1826.0,1696499.0
2012-04,4529605.0,2215673.0,2313932.0,2856883.0,1450992.0,28702.0,71460.0,1826.0,1696499.0
2012-05,4529605.0,2215673.0,2313932.0,2856883.0,1450992.0,28702.0,71460.0,1826.0,1696499.0
2012-06,4529605.0,2215673.0,2313932.0,2856883.0,1450992.0,28702.0,71460.0,1826.0,1696499.0
2012-07,4529605.0,2215673.0,2313932.0,2856883.0,1450992.0,28702.0,71460.0,1826.0,1696499.0
2012-08,4529605.0,2215673.0,2313932.0,2856883.0,1450992.0,28702.0,71460.0,1826.0,1696499.0
2012-09,4529605.0,2215673.0,2313932.0,2856883.0,1450992.0,28702.0,71460.0,1826.0,1696499.0
2012-10,4529605.0,2215673.0,2313932.0,2856883.0,1450992.0,28702.0,71460.0,1826.0,1696499.0
2012-11,4529605.0,2215673.0,2313932.0,2856883.0,1450992.0,28702.0,71460.0,1826.0,1696499.0
2012-12,4529605.0,2215673.0,2313932.0,2856883.0,1450992.0,28702.0,71460.0,1826.0,1696499.0
2013-01,4567968.0,2234939.0,2333029.0,2874235.0,1463345.0,28466.0,73460.0,2141.0,1707852.0
2013-02,4567968.0,2234939.0,2333029.0,2874235.0,1463345.0,28466.0,73460.0,2141.0,1707852.0
2013-03,4567968.0,2234939.0,2333029.0,2874235.0,1463345.0,28466.0,73460.0,2141.0,1707852.0
2013-04,4567968.0,2234939.0,2333029.0,2874235.0,1463345.0,28466.0,73460.0,2141.0,1707852.0
2013-05,4567968.0,2234939.0,2333029.0,2874235.0,1463345.0,28466.0,73460.0,2141.0,1707852.0
