year,month,Value
1990,1,51.3
1990,2,55.2
1990,3,59.9
1990,4,66.5
1990,5,72.5
1990,6,83.9
1990,7,86.8
1990,8,84.8
1990,9,80.5
1990,10,68.5
1990,11,62.5
1990,12,50.8
1991,1,42.4
1991,2,50.0
1991,3,59.2
1991,4,70.2
1991,5,80.2
1991,6,84.6
1991,7,88.2
1991,8,87.1
1991,9,79.9
1991,10,71.3
1991,11,53.4
1991,12,49.6
1992,1,44.9
1992,2,52.8
1992,3,56.8
1992,4,67.3
1992,5,73.1
1992,6,79.4
1992,7,85.7
1992,8,80.9
1992,9,78.0
1992,10,67.9
1992,11,55.2
1992,12,44.4
1993,1,46.4
1993,2,45.0
1993,3,51.6
1993,4,65.0
1993,5,76.3
1993,6,83.4
1993,7,90.4
1993,8,87.3
1993,9,77.4
1993,10,66.7
1993,11,54.7
1993,12,43.5
1994,1,35.3
1994,2,48.8
1994,3,56.2
1994,4,71.1
1994,5,72.8
1994,6,86.0
1994,7,85.8
1994,8,84.2
1994,9,77.7
1994,10,69.9
1994,11,62.1
1994,12,50.5
1995,1,43.1
1995,2,45.6
1995,3,61.0
1995,4,69.6
1995,5,74.6
1995,6,83.0
1995,7,88.2
1995,8,90.4
1995,9,78.7
1995,10,69.7
1995,11,51.4
1995,12,43.2
1996,1,41.3
1996,2,46.5
1996,3,51.0
1996,4,65.3
1996,5,77.7
1996,6,83.3
1996,7,84.3
1996,8,85.3
1996,9,77.4
1996,10,69.1
1996,11,50.1
1996,12,49.6
1997,1,42.4
1997,2,51.0
1997,3,60.1
1997,4,63.2
1997,5,71.3
1997,6,79.0
1997,7,87.9
1997,8,83.9
1997,9,79.4
1997,10,68.9
1997,11,50.8
1997,12,44.5
1998,1,48.4
1998,2,50.6
1998,3,56.1
1998,4,65.8
1998,5,78.9
1998,6,83.9
1998,7,85.6
1998,8,87.0
1998,9,87.2
1998,10,72.4
1998,11,60.0
1998,12,50.0
1999,1,47.3
1999,2,52.0
1999,3,52.8
1999,4,70.0
1999,5,78.4
1999,6,84.6
1999,7,90.9
1999,8,89.0
1999,9,84.2
1999,10,70.5
1999,11,63.9
1999,12,48.8
2000,1,43.2
2000,2,54.1
2000,3,62.8
2000,4,66.1
2000,5,78.9
2000,6,84.2
2000,7,85.3
2000,8,85.6
2000,9,78.4
2000,10,73.4
2000,11,54.4
2000,12,35.4
2001,1,41.2
2001,2,51.5
2001,3,51.9
2001,4,72.4
2001,5,78.2
2001,6,82.6
2001,7,86.4
2001,8,86.6
2001,9,78.2
2001,10,69.4
2001,11,65.4
2001,12,51.7
2002,1,48.2
2002,2,50.2
2002,3,57.1
2002,4,70.9
2002,5,74.2
