,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,0.0018080373,0.82307696,0.25703752
2010-02,0.0018080373,0.82307696,0.25703752
2010-03,0.0018080373,0.82307696,0.25703752
2010-04,0.0018080373,0.82307696,0.25703752
2010-05,0.0018080373,0.82307696,0.25703752
2010-06,0.0018080373,0.82307696,0.66339284
2010-07,5.96593,0.82307696,3.497
2010-08,4.9796877,0.82307696,2.1200001
2010-09,5.96593,0.82307696,2.1864285
2010-10,0.99739206,0.82307696,1.1757144
2010-11,0.99739206,0.82307696,0.7112
2010-12,0.99739206,0.82307696,0.5565
2011-01,0.0018080373,0.5,0.25703752
2011-02,0.0018080373,0.5,0.25703752
2011-03,0.0018080373,0.5,0.25703752
2011-04,0.0018080373,0.5,0.25703752
2011-05,0.0018080373,0.5,0.25703752
2011-06,0.0018080373,0.5,0.5404464
2011-07,1.9930177,0.5,1.1336
2011-08,1.9930177,0.5,0.89500004
2011-09,1.9930177,0.5,1.1336
2011-10,0.0018080373,0.5,1.1757144
2011-11,0.0018080373,0.5,0.2888
2011-12,0.0018080373,0.5,0.37839285
2012-01,0.0018080373,3.9384615,0.25703752
2012-02,0.0018080373,3.9384615,0.25703752
2012-03,0.0018080373,3.9384615,0.25703752
2012-04,0.0018080373,3.9384615,0.25703752
2012-05,0.0018080373,3.9384615,0.25703752
2012-06,1.9930177,3.9384615,0.5404464
2012-07,49.84819,3.9384615,20.395
2012-08,61.37394,3.9384615,20.395
2012-09,20.860409,3.9384615,11.495001
2012-10,10.913467,3.9384615,3.3074489
2012-11,3.9848514,3.9384615,1.47125
2012-12,0.0018080373,3.9384615,0.3315
2013-01,0.0018080373,1.277551,0.25703752
2013-02,0.0018080373,1.277551,0.25703752
2013-03,0.0018080373,1.277551,0.25703752
2013-04,0.0018080373,1.277551,0.25703752
2013-05,0.0018080373,1.277551,0.25703752
2013-06,0.0018080373,1.277551,0.39142856
2013-07,2.988106,1.277551,2.1432652
2013-08,19.894901,1.277551,7.2925005
2013-09,6.945446,1.277551,4.74875
2013-10,3.9848514,1.277551,2.1432652
2013-11,0.0018080373,1.277551,0.2888
2013-12,0.0018080373,1.277551,0.26410714
2014-01,0.0018080373,1.7692308,0.25703752
2014-02,0.0018080373,1.7692308,0.25703752
2014-03,0.0018080373,1.7692308,0.25703752
2014-04,0.0018080373,1.7692308,0.25703752
2014-05,0.0018080373,1.7692308,0.25703752
2014-06,0.0018080373,1.7692308,0.5404464
2014-07,19.894901,1.7692308,5.872
2014-08,23.65064,1.7692308,7.2925005
2014-09,15.971625,1.7692308,5.8100004
2014-10,0.99739206,1.7692308,2.2967348
2014-11,0.0018080373,1.7692308,0.36125
2014-12,0.0018080373,1.7692308,0.3315
2015-01,0.0018080373,1.277551,0.25703752
2015-02,0.0018080373,1.277551,0.25703752
2015-03,0.0018080373,1.277551,0.25703752
2015-04,0.0018080373,1.277551,0.25703752
2015-05,0.0018080373,1.277551,0.25703752
2015-06,0.0018080373,1.277551,0.5404464
2015-07,5.96593,1.277551,2.1432652
2015-08,20.860409,1.277551,7.2925005
2015-09,7.9489713,1.277551,5.8100004
2015-10,4.9796877,1.277551,3.3074489
2015-11,0.99739206,1.277551,0.7112
2015-12,0.0018080373,1.277551,0.26410714
2016-01,0.0018080373,1.277551,0.25703752
2016-02,0.0018080373,1.277551,0.25703752
2016-03,0.0018080373,1.277551,0.25703752
2016-04,0.0018080373,1.277551,0.25703752
2016-05,0.0018080373,1.277551,0.25703752
2016-06,0.99739206,1.277551,0.5404464
2016-07,3.9848514,1.277551,1.1336
2016-08,9.868361,1.277551,7.2925005
2016-09,2.988106,1.277551,1.36125
2016-10,10.913467,1.277551,3.3074489
2016-11,6.945446,1.277551,3.77
2016-12,1.9930177,1.277551,0.75116074
2017-01,0.0018080373,1.277551,0.25703752
2017-02,0.0018080373,1.277551,0.25703752
2017-03,0.0018080373,1.277551,0.25703752
2017-04,0.99739206,1.277551,0.25703752
2017-05,0.0018080373,1.277551,0.25703752
2017-06,0.99739206,1.277551,0.8741072
2017-07,13.004483,1.277551,5.872
2017-08,12.966211,1.277551,7.2925005
2017-09,5.96593,1.277551,3.3074489
2017-10,2.988106,1.277551,2.1432652
2017-11,0.0018080373,1.277551,0.2888
2017-12,0.99739206,1.277551,0.66
2018-01,0.0018080373,1.6538461,0.25703752
2018-02,0.0018080373,1.6538461,0.25703752
2018-03,0.0018080373,1.6538461,0.25703752
2018-04,0.0018080373,1.6538461,0.25703752
2018-05,0.0018080373,1.6538461,0.25703752
2018-06,2.988106,1.6538461,0.66339284
2018-07,21.360363,1.6538461,7.2925005
2018-08,13.899086,1.6538461,7.2925005
2018-09,10.913467,1.6538461,3.4137502
2018-10,4.9796877,1.6538461,2.2967348
2018-11,0.99739206,1.6538461,0.7112
2018-12,0.0018080373,1.6538461,0.3315
2019-01,0.0018080373,0.61538464,0.25703752
2019-02,0.0018080373,0.61538464,0.25703752
2019-03,0.0018080373,0.61538464,0.25703752
2019-04,0.0018080373,0.61538464,0.25703752
2019-05,0.0018080373,0.61538464,0.25703752
2019-06,0.0018080373,0.61538464,0.39142856
2019-07,5.96593,0.61538464,2.1432652
2019-08,0.99739206,0.61538464,7.2925005
2019-09,2.988106,0.61538464,2.1432652
2019-10,0.99739206,0.61538464,0.74500006
2019-11,0.0018080373,0.61538464,0.2888
2019-12,0.0018080373,0.61538464,0.37839285
2020-01,0.0018080373,0.6846154,0.25703752
2020-02,0.0018080373,0.6846154,0.25703752
2020-03,0.0018080373,0.6846154,0.25703752
2020-04,0.0018080373,0.6846154,0.25703752
2020-05,0.0018080373,0.6846154,0.25703752
2020-06,0.0018080373,0.6846154,0.5404464
2020-07,0.0018080373,0.6846154,1.1336
2020-08,6.9507265,0.6846154,3.247
2020-09,4.9796877,0.6846154,2.1200001
2020-10,0.99739206,0.6846154,2.1864285
2020-11,0.99739206,0.6846154,0.7112
2020-12,0.0018080373,0.6846154,0.37839285
2021-01,0.0018080373,0.38,0.25703752
2021-02,0.0018080373,0.38,0.25703752
2021-03,0.0018080373,0.38,0.25703752
2021-04,0.0018080373,0.38,0.25703752
2021-05,0.0018080373,0.38,0.25703752
2021-06,0.0018080373,0.38,0.5404464
2021-07,1.9930177,0.38,5.872
2021-08,6.9507265,0.38,7.2925005
2021-09,3.9848514,0.38,0.74500006
2021-10,1.9930177,0.38,2.1864285
2021-11,0.99739206,0.38,0.2888
2021-12,0.99739206,0.38,0.37839285
2022-01,0.0018080373,0.38,0.25703752
2022-02,0.0018080373,0.38,0.25703752
2022-03,0.0018080373,0.38,0.25703752
2022-04,0.0018080373,0.38,0.25703752
2022-05,0.0018080373,0.38,0.25703752
2022-06,0.99739206,0.38,0.5404464
2022-07,9.773975,0.38,5.872
2022-08,20.677757,0.38,7.2925005
2022-09,5.96593,0.38,0.74500006
2022-10,0.99739206,0.38,3.3074489
2022-11,1.9930177,0.38,0.2888
2022-12,0.99739206,0.38,0.5565
2023-01,1.9930177,0.38,0.25703752
2023-02,3.9848514,0.38,0.25703752
2023-03,4.9796877,0.38,12.67
2023-04,4.9796877,0.38,0.25703752
