year,month,Value
1990,1,0.15
1990,2,0.34
1990,3,1.13
1990,4,1.6
1990,5,3.25
1990,6,3.79
1990,7,2.57
1990,8,1.96
1990,9,0.91
1990,10,0.92
1990,11,0.26
1990,12,0.43
1991,1,0.18
1991,2,0.85
1991,3,0.71
1991,4,3.09
1991,5,5.33
1991,6,4.2
1991,7,1.67
1991,8,1.68
1991,9,1.32
1991,10,1.29
1991,11,0.85
1991,12,0.07
1992,1,0.59
1992,2,0.68
1992,3,1.19
1992,4,1.02
1992,5,1.39
1992,6,4.09
1992,7,4.68
1992,8,2.44
1992,9,1.43
1992,10,0.69
1992,11,1.19
1992,12,0.44
1993,1,0.51
1993,2,0.75
1993,3,0.98
1993,4,2.29
1993,5,3.19
1993,6,5.67
1993,7,6.0
1993,8,1.89
1993,9,1.66
1993,10,0.62
1993,11,1.24
1993,12,0.63
1994,1,0.7
1994,2,0.61
1994,3,0.35
1994,4,2.1
1994,5,1.26
1994,6,3.07
1994,7,3.63
1994,8,1.89
1994,9,1.3
1994,10,2.89
1994,11,0.67
1994,12,0.43
1995,1,0.36
1995,2,0.42
1995,3,1.89
1995,4,3.39
1995,5,5.42
1995,6,3.29
1995,7,2.85
1995,8,2.02
1995,9,1.82
1995,10,3.26
1995,11,0.53
1995,12,0.22
1996,1,0.87
1996,2,0.31
1996,3,0.79
1996,4,0.93
1996,5,5.37
1996,6,2.04
1996,7,1.78
1996,8,1.73
1996,9,4.29
1996,10,2.42
1996,11,1.23
1996,12,1.15
1997,1,1.18
1997,2,0.79
1997,3,0.44
1997,4,2.74
1997,5,2.92
1997,6,3.16
1997,7,4.16
1997,8,2.02
1997,9,1.45
1997,10,1.82
1997,11,0.29
1997,12,0.15
1998,1,0.46
1998,2,0.77
1998,3,1.7
1998,4,1.52
1998,5,2.55
1998,6,4.64
1998,7,2.8
1998,8,2.94
1998,9,0.71
1998,10,5.35
1998,11,1.26
1998,12,0.17
1999,1,0.53
1999,2,0.28
1999,3,0.69
1999,4,3.05
1999,5,3.61
1999,6,4.72
1999,7,2.64
1999,8,2.66
1999,9,2.6
1999,10,0.44
1999,11,0.21
1999,12,0.18
2000,1,0.38
2000,2,0.72
2000,3,1.27
2000,4,2.63
2000,5,3.24
2000,6,2.7
2000,7,2.52
2000,8,1.46
2000,9,0.61
2000,10,1.31
2000,11,1.86
2000,12,0.42
2001,1,0.82
2001,2,0.87
2001,3,0.46
2001,4,3.84
2001,5,2.48
2001,6,3.2
2001,7,3.8
2001,8,0.7
2001,9,1.8
2001,10,0.96
2001,11,1.19
2001,12,0.06
2002,1,0.28
2002,2,0.18
2002,3,0.95
2002,4,1.29
2002,5,1.64
2002,6,1.55
2002,7,1.79
2002,8,3.27
2002,9,1.59
2002,10,1.46
2002,11,0.06
2002,12,0.24
2003,1,0.45
2003,2,0.63
2003,3,0.94
2003,4,2.28
2003,5,2.79
2003,6,3.61
2003,7,1.63
2003,8,1.12
2003,9,1.81
2003,10,0.84
2003,11,0.74
2003,12,0.29
2004,1,0.33
2004,2,0.46
2004,3,1.61
2004,4,0.88
2004,5,3.7
2004,6,2.64
2004,7,2.86
2004,8,1.78
2004,9,3.88
2004,10,2.2
2004,11,0.36
2004,12,0.09
2005,1,0.37
2005,2,0.39
2005,3,0.69
2005,4,2.07
2005,5,3.7
2005,6,5.04
2005,7,1.66
2005,8,1.93
2005,9,2.14
2005,10,0.9
2005,11,1.07
2005,12,0.74
2006,1,0.3
2006,2,0.29
2006,3,1.35
2006,4,2.36
2006,5,1.2
2006,6,1.77
2006,7,0.75
2006,8,3.05
2006,9,3.4
2006,10,0.38
2006,11,0.35
2006,12,0.73
2007,1,0.19
2007,2,0.9
2007,3,2.13
2007,4,2.21
2007,5,4.53
2007,6,3.22
2007,7,0.93
2007,8,4.0
2007,9,1.49
2007,10,2.68
2007,11,0.05
2007,12,0.61
2008,1,0.23
2008,2,0.38
2008,3,0.9
2008,4,1.72
2008,5,4.06
2008,6,5.04
2008,7,2.96
2008,8,1.56
2008,9,2.11
2008,10,2.86
2008,11,1.15
2008,12,0.71
2009,1,0.4
2009,2,1.0
2009,3,1.75
2009,4,1.86
2009,5,1.27
2009,6,3.49
2009,7,3.45
2009,8,2.87
2009,9,1.3
2009,10,3.94
2009,11,0.11
2009,12,1.15
2010,1,0.61
2010,2,0.6
2010,3,1.19
2010,4,2.38
2010,5,3.69
2010,6,4.92
2010,7,3.73
2010,8,2.02
2010,9,3.26
2010,10,1.0
2010,11,0.33
2010,12,0.95
2011,1,0.93
2011,2,1.13
2011,3,1.05
2011,4,2.29
2011,5,4.5
2011,6,4.52
2011,7,3.15
2011,8,2.32
2011,9,0.63
2011,10,1.11
2011,11,0.24
2011,12,0.26
2012,1,0.41
2012,2,1.13
2012,3,0.37
2012,4,3.06
2012,5,2.79
2012,6,2.18
2012,7,1.54
2012,8,1.12
2012,9,0.2
2012,10,0.83
2012,11,0.32
2012,12,0.63
2013,1,0.45
2013,2,0.7
2013,3,0.67
2013,4,2.33
2013,5,4.82
2013,6,3.12
2013,7,2.47
2013,8,2.41
2013,9,1.91
2013,10,5.01
2013,11,0.3
2013,12,0.75
2014,1,0.24
2014,2,0.36
2014,3,0.76
2014,4,1.97
2014,5,2.42
2014,6,5.89
2014,7,1.04
2014,8,4.04
2014,9,1.61
2014,10,0.57
2014,11,0.62
2014,12,0.67
2015,1,0.27
2015,2,0.34
2015,3,0.24
2015,4,0.87
2015,5,5.72
2015,6,4.05
2015,7,3.02
2015,8,3.36
2015,9,1.33
2015,10,1.44
2015,11,1.02
2015,12,1.12
2016,1,0.27
2016,2,0.58
2016,3,1.04
2016,4,3.76
2016,5,2.54
2016,6,1.78
2016,7,2.74
2016,8,2.61
2016,9,1.97
2016,10,1.23
2016,11,0.91
2016,12,1.25
2017,1,0.68
2017,2,0.37
2017,3,0.66
2017,4,1.94
2017,5,2.12
2017,6,2.19
2017,7,2.12
2017,8,3.17
2017,9,2.49
2017,10,1.24
2017,11,0.23
2017,12,0.42
2018,1,0.3
2018,2,0.94
2018,3,1.53
2018,4,1.7
2018,5,2.71
2018,6,4.78
2018,7,3.4
2018,8,1.94
2018,9,2.55
2018,10,1.7
2018,11,0.73
2018,12,0.97
2019,1,0.49
2019,2,1.01
2019,3,1.69
2019,4,2.64
2019,5,5.9
2019,6,2.63
2019,7,5.45
2019,8,3.65
2019,9,3.9
2019,10,2.13
2019,11,0.94
2019,12,0.97
2020,1,0.41
2020,2,0.42
2020,3,0.78
2020,4,0.94
2020,5,2.71
2020,6,3.04
2020,7,3.34
2020,8,1.97
2020,9,0.74
2020,10,1.11
2020,11,0.36
2020,12,0.35
2021,1,0.31
2021,2,0.37
2021,3,1.21
2021,4,1.48
2021,5,2.25
2021,6,1.19
2021,7,2.47
2021,8,2.55
2021,9,2.03
2021,10,3.42
2021,11,0.24
2021,12,0.63
2022,1,0.21
2022,2,0.28
2022,3,0.43
2022,4,2.64
2022,5,3.41
2022,6,2.34
2022,7,2.79
2022,8,1.83
2022,9,0.59
2022,10,0.56
2022,11,0.49
2022,12,1.42
