,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,0.00043872645,0.45384616,0.094671175
2010-02,0.00043872645,0.45384616,0.094671175
2010-03,0.00043872645,0.45384616,0.094671175
2010-04,0.00043872645,0.45384616,0.15639283
2010-05,0.00043872645,0.45384616,0.15639283
2010-06,0.00043872645,0.45384616,0.20049816
2010-07,1.9978296,0.45384616,1.4893104
2010-08,0.9993767,0.45384616,5.4722013
2010-09,0.9993767,0.45384616,1.4084301
2010-10,0.00043872645,0.45384616,0.090993255
2010-11,0.00043872645,0.45384616,0.090993255
2010-12,0.00043872645,0.45384616,0.12076936
2011-01,0.00043872645,0.68,0.094671175
2011-02,0.00043872645,0.68,0.094671175
2011-03,0.00043872645,0.68,0.094671175
2011-04,0.00043872645,0.68,0.15639283
2011-05,0.00043872645,0.68,0.15639283
2011-06,0.00043872645,0.68,0.20049816
2011-07,1.9978296,0.68,1.4893104
2011-08,9.991934,0.68,5.4722013
2011-09,0.9993767,0.68,1.5546215
2011-10,0.9993767,0.68,0.7792593
2011-11,0.00043872645,0.68,0.3870602
2011-12,0.00043872645,0.68,0.10277731
2012-01,0.00043872645,1.423077,0.094671175
2012-02,0.00043872645,1.423077,0.094671175
2012-03,0.00043872645,1.423077,0.094671175
2012-04,0.00043872645,1.423077,0.15639283
2012-05,0.9993767,1.423077,0.15639283
2012-06,0.9993767,1.423077,0.75337106
2012-07,16.873411,1.423077,9.216001
2012-08,17.496262,1.423077,10.90152
2012-09,6.961566,1.423077,4.8963513
2012-10,0.9993767,1.423077,0.99531835
2012-11,0.9993767,1.423077,0.9228977
2012-12,0.00043872645,1.423077,0.15311259
2013-01,0.00043872645,0.452,0.094671175
2013-02,0.00043872645,0.452,0.094671175
2013-03,0.00043872645,0.452,0.094671175
2013-04,0.00043872645,0.452,0.15639283
2013-05,0.00043872645,0.452,0.12947772
2013-06,0.00043872645,0.452,0.17358306
2013-07,0.9993767,0.452,0.83593106
2013-08,0.00043872645,0.452,0.22185266
2013-09,1.9978296,0.452,1.6646732
2013-10,0.9993767,0.452,0.56062704
2013-11,0.00043872645,0.452,0.090993255
2013-12,0.00043872645,0.452,0.10277731
2014-01,0.00043872645,0.61538464,0.094671175
2014-02,0.00043872645,0.61538464,0.094671175
2014-03,0.00043872645,0.61538464,0.094671175
2014-04,0.00043872645,0.61538464,0.15639283
2014-05,0.00043872645,0.61538464,0.15639283
2014-06,0.9993767,0.61538464,0.20049816
2014-07,3.990512,0.61538464,3.1741993
2014-08,2.9960175,0.61538464,2.0359514
2014-09,1.9978296,0.61538464,1.547245
2014-10,0.00043872645,0.61538464,0.2298081
2014-11,0.00043872645,0.61538464,0.090993255
2014-12,0.9993767,0.61538464,0.47726876
2015-01,0.00043872645,0.68,0.094671175
2015-02,0.00043872645,0.68,0.094671175
2015-03,0.00043872645,0.68,0.094671175
2015-04,0.00043872645,0.68,0.15639283
2015-05,0.00043872645,0.68,0.15639283
2015-06,0.00043872645,0.68,0.17358306
2015-07,3.990512,0.68,1.4893104
2015-08,1.9978296,0.68,2.0359514
2015-09,4.9895463,0.68,2.9931016
2015-10,1.9978296,0.68,1.4942818
2015-11,0.00043872645,0.68,0.2298081
2015-12,0.00043872645,0.68,0.15311259
2016-01,0.00043872645,0.452,0.11276071
2016-02,0.00043872645,0.452,0.094671175
2016-03,0.00043872645,0.452,0.094671175
2016-04,0.00043872645,0.452,0.15639283
2016-05,0.00043872645,0.452,0.15639283
2016-06,0.00043872645,0.452,0.20049816
2016-07,0.00043872645,0.452,1.4893104
2016-08,0.9993767,0.452,1.4893104
2016-09,1.9978296,0.452,2.057623
2016-10,0.9993767,0.452,0.97312707
2016-11,0.00043872645,0.452,0.090993255
2016-12,0.00043872645,0.452,0.10277731
2017-01,0.00043872645,1.3769231,0.094671175
2017-02,0.00043872645,1.3769231,0.094671175
2017-03,0.00043872645,1.3769231,0.094671175
2017-04,0.9993767,1.3769231,0.15639283
2017-05,0.00043872645,1.3769231,0.16375174
2017-06,0.9993767,1.3769231,0.81504
2017-07,10.981071,1.3769231,9.216001
2017-08,14.9359045,1.3769231,10.90152
2017-09,10.981166,1.3769231,8.313476
2017-10,1.9978296,1.3769231,1.5179119
2017-11,2.9960175,1.3769231,2.01417
2017-12,0.00043872645,1.3769231,0.12589167
2018-01,0.00043872645,1.0538461,0.094671175
2018-02,0.00043872645,1.0538461,0.10409598
2018-03,0.00043872645,1.0538461,0.094671175
2018-04,0.00043872645,1.0538461,0.12947772
2018-05,0.00043872645,1.0538461,0.15639283
2018-06,0.00043872645,1.0538461,0.17358306
2018-07,2.9960175,1.0538461,1.4893104
2018-08,10.981166,1.0538461,7.0764213
2018-09,8.9839325,1.0538461,7.701859
2018-10,4.9895463,1.0538461,3.2121093
2018-11,1.9978296,1.0538461,1.7246389
2018-12,0.00043872645,1.0538461,0.15311259
2019-01,0.00043872645,0.5692308,0.10409598
2019-02,0.00043872645,0.5692308,0.11276071
2019-03,0.00043872645,0.5692308,0.094671175
2019-04,0.00043872645,0.5692308,0.15639283
2019-05,0.00043872645,0.5692308,0.15639283
2019-06,0.00043872645,0.5692308,0.20049816
2019-07,0.9993767,0.5692308,1.4893104
2019-08,2.9960175,0.5692308,3.1741993
2019-09,2.9960175,0.5692308,1.9079117
2019-10,1.9978296,0.5692308,1.6070312
2019-11,0.00043872645,0.5692308,0.8506414
