year,month,Unnamed: 0,fips,state,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2000,1,2000-01,38,,0,19.2,2.1,49.3,0.26,-0.6,,,,,,,,,,,,,,,,,
2000,2,2000-02,38,,0,25.9,11.3,58.2,1.03,2.19,,,,,,,,,,,,,,,,,
2000,3,2000-03,38,,0,37.9,23.8,66.5,0.74,-0.35,,,,,,,,,,,,,,,,,
2000,4,2000-04,38,,0,42.6,28.7,68.5,1.29,-0.06,,,,,,,,,,,,,,,,,
2000,5,2000-05,38,,0,56.4,42.1,81.8,2.39,0.32,,,,,,,,,,,,,,,,,
2000,6,2000-06,38,,0,63.5,48.5,85.8,4.13,2.19,,,,,,,,,,,,,,,,,
2000,7,2000-07,38,,0,64.8,57.5,85.0,3.18,2.1,,,,,,,,,,,,,,,,,
2000,8,2000-08,38,,0,65.4,55.0,85.0,2.5,1.36,,,,,,,,,,,,,,,,,
2000,9,2000-09,38,,0,58.3,43.6,78.5,1.4,-0.26,,,,,,,,,,,,,,,,,
2000,10,2000-10,38,,0,48.8,33.9,74.0,1.61,1.17,,,,,,,,,,,,,,,,,
2000,11,2000-11,38,,0,36.3,14.1,59.1,2.33,5.58,,,,,,,,,,,,,,,,,
2000,12,2000-12,38,,0,19.4,-6.4,45.4,0.45,0.6,,,,,,,,,,,,,,,,,
2001,1,2001-01,38,,0,22.4,7.5,50.7,0.23,-0.2,,,,,,,,,,,,,,,,,
2001,2,2001-02,38,,0,24.7,-4.9,58.0,0.37,0.38,,,,,,,,,,,,,,,,,
2001,3,2001-03,38,,0,28.0,17.5,58.3,0.15,-0.82,,,,,,,,,,,,,,,,,
2001,4,2001-04,38,,0,44.4,31.1,72.7,1.74,0.9,,,,,,,,,,,,,,,,,
2001,5,2001-05,38,,0,57.0,42.8,79.0,1.89,-0.53,,,,,,,,,,,,,,,,,
2001,6,2001-06,38,,0,64.8,51.4,84.5,4.2,2.07,,,,,,,,,,,,,,,,,
2001,7,2001-07,38,,0,65.9,58.4,84.2,4.66,5.37,,,,,,,,,,,,,,,,,
2001,8,2001-08,38,,0,70.0,55.7,86.9,0.93,-1.54,,,,,,,,,,,,,,,,,
2001,9,2001-09,38,,0,59.4,45.2,78.4,1.12,-1.17,,,,,,,,,,,,,,,,,
2001,10,2001-10,38,,0,50.1,30.3,71.9,0.95,0.1,,,,,,,,,,,,,,,,,
2001,11,2001-11,38,,0,43.1,25.6,69.0,0.24,-2.15,,,,,,,,,,,,,,,,,
2001,12,2001-12,38,,0,33.4,8.8,59.4,0.34,-0.62,,,,,,,,,,,,,,,,,
2002,1,2002-01,38,,0,29.1,7.7,54.2,0.32,-0.89,,,,,,,,,,,,,,,,,
2002,2,2002-02,38,,0,29.1,13.0,57.0,0.14,-1.36,,,,,,,,,,,,,,,,,
2002,3,2002-03,38,,0,33.2,5.9,63.5,0.58,-1.17,,,,,,,,,,,,,,,,,
2002,4,2002-04,38,,0,45.9,26.5,75.0,1.28,-0.3,,,,,,,,,,,,,,,,,
2002,5,2002-05,38,,0,51.3,34.6,77.7,1.28,-0.98,,,,,,,,,,,,,,,,,
2002,6,2002-06,38,,0,64.3,53.1,87.1,3.44,-1.2,,,,,,,,,,,,,,,,,
2002,7,2002-07,38,,0,70.0,59.1,89.5,3.08,-0.48,,,,,,,,,,,,,,,,,
2002,8,2002-08,38,,2,69.0,53.4,88.0,3.02,1.54,,,,,,,,,,,,,,,,,
2002,9,2002-09,38,,1,63.1,45.6,81.5,1.06,-1.82,,,,,,,,,,,,,,,,,
2002,10,2002-10,38,,0,46.2,25.6,70.4,0.87,0.96,,,,,,,,,,,,,,,,,
2002,11,2002-11,38,,0,36.0,19.8,58.9,0.13,-1.36,,,,,,,,,,,,,,,,,
2002,12,2002-12,38,,0,24.8,11.9,50.6,0.63,0.45,,,,,,,,,,,,,,,,,
2003,1,2003-01,38,,0,14.6,1.0,46.6,0.32,-0.73,,,,,,,,,,,,,,,,,
2003,2,2003-02,38,,0,18.3,-2.1,51.2,0.21,-0.97,,,,,,,,,,,,,,,,,
2003,3,2003-03,38,,0,31.7,11.6,63.8,0.83,-0.15,,,,,,,,,,,,,,,,,
2003,4,2003-04,38,,0,41.3,32.0,69.0,1.09,-1.82,,,,,,,,,,,,,,,,,
2003,5,2003-05,38,,0,53.8,41.4,75.4,4.05,3.39,,,,,,,,,,,,,,,,,
2003,6,2003-06,38,,0,62.6,50.8,82.6,3.23,0.11,,,,,,,,,,,,,,,,,
2003,7,2003-07,38,,7,68.1,56.6,85.8,1.81,-1.67,,,,,,,,,,,,,,,,,
2003,8,2003-08,38,,68,69.1,57.9,86.2,1.17,-3.23,,,,,,,,,,,,,,,,,
2003,9,2003-09,38,,19,60.5,43.3,79.6,1.81,0.11,,,,,,,,,,,,,,,,,
2003,10,2003-10,38,,0,46.2,34.0,70.0,0.63,-1.85,,,,,,,,,,,,,,,,,
2003,11,2003-11,38,,0,40.5,10.3,68.1,0.47,-0.52,,,,,,,,,,,,,,,,,
2003,12,2003-12,38,,0,27.5,11.5,51.7,0.62,0.29,,,,,,,,,,,,,,,,,
2004,1,2004-01,38,,0,12.8,-5.4,49.0,0.76,0.64,,,,,,,,,,,,,,,,,
2004,2,2004-02,38,,0,21.6,6.4,50.4,0.34,-0.52,,,,,,,,,,,,,,,,,
2004,3,2004-03,38,,0,34.8,20.3,64.0,1.51,1.94,,,,,,,,,,,,,,,,,
2004,4,2004-04,38,,0,44.1,29.4,71.4,0.71,-1.94,,,,,,,,,,,,,,,,,
2004,5,2004-05,38,,0,58.5,37.6,82.3,3.86,3.94,,,,,,,,,,,,,,,,,
2004,6,2004-06,38,,0,62.0,46.9,83.7,2.24,-0.87,,,,,,,,,,,,,,,,,
2004,7,2004-07,38,,1,67.3,54.4,87.2,2.55,0.78,,,,,,,,,,,,,,,,,
2004,8,2004-08,38,,1,65.8,48.8,83.1,2.0,0.8,,,,,,,,,,,,,,,,,
2004,9,2004-09,38,,0,61.9,46.3,79.2,2.53,1.94,,,,,,,,,,,,,,,,,
2004,10,2004-10,38,,0,48.4,32.9,71.1,1.77,1.92,,,,,,,,,,,,,,,,,
2004,11,2004-11,38,,0,38.8,21.9,63.9,0.12,-1.38,,,,,,,,,,,,,,,,,
2004,12,2004-12,38,,0,26.0,10.0,53.6,0.47,0.14,,,,,,,,,,,,,,,,,
2005,1,2005-01,38,,0,18.6,-4.1,53.5,0.6,0.47,,,,,,,,,,,,,,,,,
2005,2,2005-02,38,,0,24.1,9.5,54.3,0.12,-0.96,,,,,,,,,,,,,,,,,
2005,3,2005-03,38,,0,27.6,18.3,58.7,0.55,-0.52,,,,,,,,,,,,,,,,,
2005,4,2005-04,38,,0,45.9,33.4,70.0,0.57,-3.09,,,,,,,,,,,,,,,,,
2005,5,2005-05,38,,0,51.0,39.8,75.2,3.46,2.51,,,,,,,,,,,,,,,,,
2005,6,2005-06,38,,0,69.1,54.5,83.2,7.01,6.72,,,,,,,,,,,,,,,,,
2005,7,2005-07,38,,4,71.1,57.2,88.6,2.31,1.46,,,,,,,,,,,,,,,,,
2005,8,2005-08,38,,8,70.1,52.6,87.6,2.25,1.6,,,,,,,,,,,,,,,,,
2005,9,2005-09,38,,0,63.2,45.4,84.7,0.82,-1.65,,,,,,,,,,,,,,,,,
2005,10,2005-10,38,,0,49.7,33.6,72.0,1.52,1.13,,,,,,,,,,,,,,,,,
2005,11,2005-11,38,,0,40.5,23.2,65.0,1.15,1.97,,,,,,,,,,,,,,,,,
2005,12,2005-12,38,,0,23.8,10.5,50.7,0.62,0.9,,,,,,,,,,,,,,,,,
2006,1,2006-01,38,,0,30.1,18.7,57.7,0.27,-0.36,,,,,,,,,,,,,,,,,
2006,2,2006-02,38,,0,24.7,4.8,53.4,0.33,-0.03,,,,,,,,,,,,,,,,,
