,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,21.8,2.0,47.0,0.79,1.87
2010-02,0.0,24.1,0.4,46.1,0.56,1.35
2010-03,0.0,38.2,23.5,61.1,0.76,1.58
2010-04,0.0,49.2,33.9,75.6,1.58,0.37
2010-05,0.0,58.6,41.6,80.4,4.08,4.94
2010-06,0.0,65.1,52.2,89.5,3.61,2.01
2010-07,0.0,71.4,56.4,90.1,2.76,3.38
2010-08,2.0,68.2,56.0,88.3,2.4,2.31
2010-09,0.0,60.9,43.6,85.3,3.98,6.22
2010-10,0.0,48.5,35.1,73.9,1.09,0.95
2010-11,0.0,37.9,18.0,62.5,0.63,0.91
2010-12,0.0,23.1,2.2,42.9,1.24,3.5
2011-01,0.0,18.6,-2.3,46.4,0.96,2.72
2011-02,0.0,21.8,0.7,58.0,0.33,0.86
2011-03,0.0,30.9,10.6,62.3,1.05,2.81
2011-04,0.0,45.0,29.7,73.7,1.87,2.75
2011-05,0.0,58.0,40.6,79.2,4.06,5.35
2011-06,0.0,65.1,51.7,88.8,3.89,2.68
2011-07,0.0,71.4,59.7,90.9,3.79,5.42
2011-08,1.0,67.6,56.0,88.4,2.46,3.22
2011-09,0.0,62.6,44.3,80.5,1.49,0.56
2011-10,0.0,49.6,36.3,70.2,1.06,-0.06
2011-11,0.0,43.1,19.4,64.8,0.16,-0.88
2011-12,0.0,31.8,13.9,58.3,0.32,-0.24
2012-01,0.0,26.0,9.6,55.2,0.33,-0.33
2012-02,0.0,29.9,10.0,57.4,0.51,0.44
2012-03,0.0,43.3,27.7,71.0,0.51,-2.87
2012-04,0.0,43.9,33.1,71.4,2.06,0.0
2012-05,0.0,60.5,42.1,80.3,2.04,-0.63
2012-06,0.0,64.6,52.8,84.1,2.62,-2.39
2012-07,6.0,71.4,60.8,90.8,2.21,-2.37
2012-08,27.0,68.4,52.6,84.7,1.52,-2.14
2012-09,6.0,59.9,41.7,80.4,0.2,-3.76
2012-10,0.0,50.9,31.3,70.3,1.97,2.56
2012-11,0.0,35.7,18.8,58.2,0.68,0.39
2012-12,0.0,31.6,4.8,57.8,0.44,-0.01
2013-01,0.0,24.3,1.7,54.2,0.34,-0.49
2013-02,0.0,23.3,7.8,52.2,0.52,0.29
2013-03,0.0,30.6,6.9,55.2,0.97,0.71
2013-04,0.0,43.4,21.3,70.3,1.06,0.99
2013-05,0.0,57.2,41.0,75.8,5.5,7.25
2013-06,0.0,64.0,52.3,83.7,3.69,2.13
2013-07,17.0,71.2,56.2,85.3,2.2,2.26
2013-08,22.0,65.8,55.6,83.2,1.63,0.32
2013-09,24.0,58.3,49.4,80.1,2.76,2.32
2013-10,1.0,50.8,31.9,70.8,3.52,6.75
2013-11,0.0,34.4,15.8,59.6,0.21,-0.16
2013-12,0.0,25.4,-4.2,56.4,0.88,2.34
2014-01,0.0,16.9,-3.1,47.1,0.41,0.82
2014-02,0.0,18.8,-4.9,53.8,0.18,0.17
2014-03,0.0,23.6,12.4,57.5,0.43,0.63
2014-04,0.0,43.5,26.5,72.0,2.1,3.1
2014-05,0.0,56.7,41.6,80.5,2.38,1.45
2014-06,0.0,65.0,51.9,85.9,4.75,4.22
2014-07,3.0,67.4,54.6,85.5,1.57,1.13
2014-08,8.0,65.3,56.1,83.4,4.44,6.86
2014-09,1.0,60.1,44.8,79.5,1.19,0.13
2014-10,0.0,51.3,34.6,73.6,0.53,-1.05
2014-11,0.0,35.3,11.0,57.4,0.46,0.06
2014-12,0.0,30.2,10.2,54.7,0.17,-0.67
2015-01,0.0,16.2,7.0,50.0,0.48,0.26
2015-02,0.0,9.2,-2.8,45.6,0.41,0.2
2015-03,0.0,25.5,21.1,62.3,0.42,-0.77
2015-04,0.0,43.3,30.4,71.3,0.59,-2.25
2015-05,0.0,61.0,39.8,80.4,4.0,3.67
2015-06,0.0,63.0,53.2,87.9,3.63,0.57
2015-07,1.0,68.1,57.5,88.4,2.65,0.72
2015-08,6.0,67.5,53.7,86.4,1.59,-1.02
2015-09,3.0,65.0,48.0,80.9,1.57,-0.85
2015-10,0.0,47.4,35.9,70.7,1.32,0.02
2015-11,0.0,42.8,22.4,64.5,0.49,-0.43
2015-12,0.0,39.3,13.4,64.2,0.57,0.25
2016-01,0.0,23.7,6.4,48.4,0.22,-1.09
2016-02,0.0,26.7,16.6,53.1,0.39,-0.39
2016-03,0.0,37.7,24.5,68.3,0.53,-2.24
2016-04,0.0,41.3,30.0,71.3,2.53,1.68
2016-05,0.0,55.7,42.8,76.1,2.31,-0.4
2016-06,0.0,64.1,53.3,86.4,2.61,-2.47
2016-07,2.0,70.4,57.3,90.4,4.33,2.88
2016-08,19.0,70.9,54.3,88.7,2.44,0.46
2016-09,2.0,62.9,47.0,83.9,3.05,2.88
2016-10,1.0,50.5,35.7,74.8,1.23,0.19
2016-11,0.0,40.2,28.9,64.9,0.91,-0.61
2016-12,0.0,27.6,2.6,54.1,1.3,2.86
2017-01,0.0,27.9,3.9,54.9,0.48,0.09
2017-02,0.0,30.6,11.8,64.0,0.4,0.01
2017-03,0.0,28.2,17.6,62.7,0.47,-0.62
2017-04,0.0,48.8,30.4,75.1,0.97,-1.24
2017-05,0.0,54.0,40.9,78.5,1.01,-2.79
2017-06,0.0,63.9,51.3,84.0,2.2,-3.24
2017-07,9.0,68.1,57.8,88.7,1.24,-4.38
2017-08,9.0,65.6,52.1,85.2,2.79,0.83
2017-09,2.0,62.3,45.8,80.8,2.47,1.29
2017-10,0.0,54.8,32.0,74.5,0.25,-2.32
2017-11,0.0,36.2,16.3,62.3,0.31,-1.04
2017-12,0.0,22.6,6.6,52.4,0.4,-0.56
2018-01,0.0,19.1,1.5,47.6,0.23,-1.35
2018-02,0.0,29.4,-5.4,62.4,0.35,-0.81
2018-03,0.0,29.9,16.0,56.8,1.39,1.06
2018-04,0.0,37.8,21.6,68.9,0.5,-0.93
2018-05,0.0,60.0,46.0,81.9,1.97,-2.15
2018-06,0.0,63.4,55.3,87.2,4.53,0.49
2018-07,16.0,71.2,56.4,87.1,2.89,-0.22
2018-08,37.0,70.4,53.2,86.8,1.45,-2.09
2018-09,7.0,63.6,43.0,84.7,1.65,0.04
2018-10,0.0,47.7,28.4,72.7,1.4,1.56
2018-11,0.0,33.3,15.4,58.3,0.76,0.61
2018-12,0.0,28.5,12.5,54.2,0.65,0.73
2019-01,0.0,19.4,0.9,51.7,0.42,-0.14
2019-02,0.0,24.2,-11.4,58.6,1.01,2.08
2019-03,0.0,29.5,10.8,60.3,0.51,-0.25
2019-04,0.0,44.5,30.6,72.6,1.15,-0.44
2019-05,1.0,54.2,37.3,83.7,2.3,1.26
2019-06,0.0,62.9,51.3,84.4,3.07,-0.41
2019-07,1.0,71.0,57.6,89.6,3.4,2.03
2019-08,0.0,66.6,53.4,86.9,2.85,2.23
2019-09,0.0,60.3,47.9,86.1,5.9,9.65
2019-10,0.0,50.2,29.0,75.4,2.41,5.32
2019-11,0.0,32.8,18.0,58.3,0.61,1.66
2019-12,0.0,27.3,7.4,57.2,0.76,2.64
2020-01,0.0,27.7,4.7,55.7,0.38,1.32
2020-02,0.0,26.6,7.4,56.9,0.17,0.59
2020-03,0.0,37.2,19.5,66.1,0.24,0.68
2020-04,0.0,41.1,24.8,69.9,0.8,0.73
2020-05,0.0,54.2,40.0,73.9,1.39,-0.37
2020-06,0.0,65.2,53.5,82.5,2.48,-1.25
2020-07,0.0,72.9,57.7,89.9,3.94,3.57
2020-08,1.0,68.6,55.4,86.0,2.08,0.58
2020-09,1.0,59.6,43.3,78.6,0.53,-2.22
2020-10,0.0,49.0,27.6,73.7,0.57,-0.14
2020-11,0.0,41.9,19.8,66.4,0.11,-1.39
2020-12,0.0,29.8,12.9,53.0,0.23,-0.95
2021-01,0.0,24.0,13.0,50.1,0.25,-1.09
2021-02,0.0,21.7,-4.5,51.1,0.18,-1.2
2021-03,0.0,35.0,22.1,64.8,0.12,-3.59
2021-04,0.0,45.7,26.9,71.8,0.66,-2.62
2021-05,0.0,54.7,38.6,77.9,2.07,-1.2
2021-06,0.0,67.1,54.4,83.7,2.49,-4.45
2021-07,2.0,67.7,60.0,86.9,1.26,-5.54
2021-08,9.0,70.4,55.1,87.3,2.72,-0.27
2021-09,1.0,61.7,47.4,81.5,1.21,-2.3
