,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2010-01,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-02,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-03,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-04,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-05,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-06,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-07,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-08,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-09,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-10,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-11,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2010-12,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0
2011-01,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-02,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-03,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-04,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-05,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-06,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-07,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-08,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-09,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-10,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-11,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2011-12,666783.0,336763.0,330020.0,602373.0,7231.0,35544.0,6693.0,348.0,278669.0
2012-01,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-02,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-03,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-04,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-05,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-06,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-07,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-08,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-09,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-10,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-11,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2012-12,676253.0,342030.0,334223.0,608799.0,8286.0,36160.0,6869.0,375.0,282667.0
2013-01,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-02,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-03,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-04,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-05,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-06,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-07,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-08,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-09,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-10,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-11,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2013-12,689781.0,349947.0,339834.0,618098.0,9273.0,36659.0,7362.0,332.0,287270.0
2014-01,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-02,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-03,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-04,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-05,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-06,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-07,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-08,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-09,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-10,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-11,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2014-12,704925.0,358862.0,346063.0,628770.0,10781.0,36989.0,8124.0,312.0,292616.0
2015-01,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
2015-02,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
2015-03,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
2015-04,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
2015-05,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
2015-06,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
2015-07,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
2015-08,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
2015-09,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
2015-10,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
2015-11,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
2015-12,721640.0,367963.0,353677.0,640208.0,11872.0,38286.0,8979.0,304.0,299638.0
2016-01,736162.0,376979.0,359183.0,649730.0,14761.0,38369.0,9296.0,336.0,305163.0
2016-02,736162.0,376979.0,359183.0,649730.0,14761.0,38369.0,9296.0,336.0,305163.0
2016-03,736162.0,376979.0,359183.0,649730.0,14761.0,38369.0,9296.0,336.0,305163.0
2016-04,736162.0,376979.0,359183.0,649730.0,14761.0,38369.0,9296.0,336.0,305163.0
2016-05,736162.0,376979.0,359183.0,649730.0,14761.0,38369.0,9296.0,336.0,305163.0
2016-06,736162.0,376979.0,359183.0,649730.0,14761.0,38369.0,9296.0,336.0,305163.0
2016-07,736162.0,376979.0,359183.0,649730.0,14761.0,38369.0,9296.0,336.0,305163.0
2016-08,736162.0,376979.0,359183.0,649730.0,14761.0,38369.0,9296.0,336.0,305163.0
2016-09,736162.0,376979.0,359183.0,649730.0,14761.0,38369.0,9296.0,336.0,305163.0
