year,month,Value
1990,1,38.0
1990,2,40.6
1990,3,46.1
1990,4,50.8
1990,5,58.9
1990,6,67.5
1990,7,71.5
1990,8,70.4
1990,9,64.3
1990,10,54.3
1990,11,46.2
1990,12,38.6
1991,1,32.6
1991,2,36.3
1991,3,43.8
1991,4,54.4
1991,5,67.1
1991,6,69.7
1991,7,74.0
1991,8,71.3
1991,9,64.3
1991,10,54.4
1991,11,41.2
1991,12,37.1
1992,1,32.1
1992,2,37.2
1992,3,40.8
1992,4,50.8
1992,5,57.6
1992,6,64.6
1992,7,72.1
1992,8,67.6
1992,9,64.2
1992,10,50.7
1992,11,43.9
1992,12,33.6
1993,1,36.3
1993,2,30.9
1993,3,37.8
1993,4,50.2
1993,5,60.8
1993,6,67.6
1993,7,74.6
1993,8,72.3
1993,9,64.6
1993,10,51.6
1993,11,43.0
1993,12,32.7
1994,1,24.0
1994,2,33.9
1994,3,40.5
1994,4,54.7
1994,5,55.4
1994,6,70.7
1994,7,72.7
1994,8,68.9
1994,9,62.1
1994,10,52.2
1994,11,47.8
1994,12,38.6
1995,1,32.4
1995,2,30.0
1995,3,44.3
1995,4,51.0
1995,5,59.2
1995,6,68.7
1995,7,73.1
1995,8,74.9
1995,9,62.6
1995,10,55.0
1995,11,38.2
1995,12,29.5
1996,1,29.5
1996,2,31.9
1996,3,36.2
1996,4,50.6
1996,5,60.6
1996,6,69.4
1996,7,69.3
1996,8,70.0
1996,9,63.2
1996,10,53.5
1996,11,37.2
1996,12,37.5
1997,1,30.7
1997,2,38.4
1997,3,44.6
1997,4,46.7
1997,5,54.8
1997,6,66.8
1997,7,71.8
1997,8,68.4
1997,9,62.5
1997,10,52.6
1997,11,39.7
1997,12,34.8
1998,1,37.6
1998,2,39.0
1998,3,42.6
1998,4,52.4
1998,5,63.4
1998,6,68.0
1998,7,71.6
1998,8,71.6
1998,9,67.7
1998,10,54.4
1998,11,44.0
1998,12,38.4
1999,1,34.5
1999,2,36.3
1999,3,36.8
1999,4,54.3
1999,5,60.8
1999,6,69.3
1999,7,75.3
1999,8,70.4
1999,9,63.3
1999,10,52.3
1999,11,47.6
1999,12,35.4
2000,1,29.5
2000,2,39.0
2000,3,46.1
2000,4,51.0
2000,5,62.9
2000,6,69.8
2000,7,69.0
2000,8,69.5
2000,9,63.3
2000,10,55.2
2000,11,40.4
2000,12,25.6
2001,1,29.4
2001,2,38.0
2001,3,37.3
2001,4,54.6
2001,5,61.0
2001,6,67.8
2001,7,69.4
2001,8,72.5
2001,9,62.2
2001,10,52.3
2001,11,47.9
2001,12,39.9
2002,1,35.0
2002,2,36.7
2002,3,42.8
2002,4,54.1
2002,5,57.9
2002,6,70.0
2002,7,73.6
2002,8,72.8
2002,9,67.5
2002,10,54.5
2002,11,41.2
2002,12,32.7
2003,1,25.5
2003,2,30.5
2003,3,45.0
2003,4,53.4
2003,5,59.8
2003,6,65.1
2003,7,71.2
2003,8,72.4
2003,9,63.6
2003,10,51.9
2003,11,47.8
2003,12,32.8
2004,1,27.5
2004,2,32.8
2004,3,44.8
2004,4,52.0
2004,5,65.9
2004,6,67.6
2004,7,71.1
2004,8,68.8
2004,9,65.6
2004,10,55.2
2004,11,46.9
2004,12,34.4
2005,1,34.5
2005,2,36.0
2005,3,37.6
2005,4,53.1
2005,5,56.3
2005,6,70.3
2005,7,74.1
2005,8,73.8
2005,9,67.3
2005,10,55.1
2005,11,45.0
2005,12,30.0
2006,1,39.4
2006,2,33.0
2006,3,41.2
2006,4,55.7
2006,5,57.7
2006,6,66.6
2006,7,72.3
2006,8,73.1
2006,9,61.6
2006,10,51.0
2006,11,45.4
2006,12,39.4
2007,1,35.5
2007,2,24.2
2007,3,46.5
2007,4,49.6
2007,5,62.9
2007,6,69.2
2007,7,69.7
2007,8,75.0
2007,9,67.2
2007,10,59.4
2007,11,42.9
2007,12,37.4
2008,1,30.8
2008,2,34.6
2008,3,42.1
2008,4,54.4
2008,5,57.1
2008,6,69.7
2008,7,70.6
2008,8,68.7
2008,9,66.5
2008,10,51.8
2008,11,40.0
2008,12,35.2
2009,1,27.2
2009,2,34.0
2009,3,44.0
2009,4,52.2
2009,5,61.2
2009,6,68.4
2009,7,67.8
2009,8,71.3
2009,9,64.3
2009,10,51.3
2009,11,46.9
2009,12,32.3
2010,1,27.7
2010,2,27.2
2010,3,43.4
2010,4,55.6
2010,5,63.4
2010,6,71.9
2010,7,73.8
2010,8,73.3
2010,9,65.6
2010,10,54.2
2010,11,43.2
2010,12,25.3
2011,1,27.1
2011,2,36.8
2011,3,42.6
2011,4,55.0
2011,5,62.0
2011,6,69.5
2011,7,74.9
2011,8,71.6
2011,9,65.1
2011,10,52.2
2011,11,46.7
2011,12,38.5
2012,1,34.9
2012,2,37.7
2012,3,52.6
2012,4,51.7
2012,5,65.8
2012,6,67.5
2012,7,75.3
2012,8,70.8
2012,9,63.9
2012,10,52.9
2012,11,39.5
2012,12,39.2
2013,1,33.9
2013,2,32.3
2013,3,36.4
2013,4,52.9
2013,5,60.5
2013,6,69.2
2013,7,72.4
2013,8,69.2
2013,9,63.9
2013,10,54.7
2013,11,39.9
2013,12,36.0
2014,1,23.5
2014,2,30.9
2014,3,37.1
2014,4,53.1
2014,5,61.7
2014,6,70.0
2014,7,69.6
2014,8,69.1
2014,9,64.8
2014,10,53.9
2014,11,37.8
2014,12,37.9
2015,1,28.8
2015,2,22.9
2015,3,40.0
2015,4,53.1
2015,5,64.7
2015,6,70.5
2015,7,72.1
2015,8,69.9
2015,9,67.1
2015,10,54.0
2015,11,48.3
2015,12,46.3
2016,1,27.6
2016,2,34.9
2016,3,48.5
2016,4,53.0
2016,5,59.5
2016,6,69.5
2016,7,73.7
2016,8,75.1
2016,9,69.4
2016,10,57.3
2016,11,45.6
2016,12,35.6
2017,1,37.5
2017,2,42.1
2017,3,42.3
2017,4,57.5
2017,5,61.0
2017,6,67.7
2017,7,72.4
2017,8,69.3
2017,9,64.6
2017,10,57.5
2017,11,43.2
2017,12,33.0
2018,1,27.0
2018,2,41.7
2018,3,38.0
2018,4,47.7
2018,5,67.9
2018,6,70.0
2018,7,72.5
2018,8,72.4
2018,9,70.4
2018,10,55.3
2018,11,40.0
2018,12,36.7
2019,1,32.0
2019,2,38.5
2019,3,40.1
2019,4,54.9
2019,5,65.5
2019,6,67.6
2019,7,74.3
2019,8,71.5
2019,9,70.0
2019,10,57.7
2019,11,39.3
2019,12,38.5
2020,1,37.3
2020,2,38.0
2020,3,47.8
2020,4,48.9
2020,5,57.8
2020,6,68.1
2020,7,75.6
2020,8,72.5
2020,9,64.2
2020,10,55.4
2020,11,47.5
2020,12,34.3
2021,1,32.6
2021,2,31.6
2021,3,45.8
2021,4,51.3
2021,5,58.7
2021,6,69.2
2021,7,72.2
2021,8,73.9
2021,9,65.5
2021,10,59.4
2021,11,40.9
2021,12,42.6
2022,1,27.3
2022,2,35.4
2022,3,44.6
2022,4,50.8
2022,5,63.0
2022,6,68.8
2022,7,73.0
2022,8,71.8
2022,9,64.2
2022,10,50.3
2022,11,45.0
2022,12,34.5
