year,month,tavg,tmax,tmin,pcp,zndx
2000,1,22.1,32.1,12.1,1.19,-1.18
2000,2,26.9,37.7,16.2,1.26,-0.52
2000,3,35.5,47.2,23.8,1.0,-2.42
2000,4,43.2,56.7,29.7,1.28,-1.72
2000,5,51.5,64.2,38.8,2.09,-1.14
2000,6,58.0,71.6,44.4,2.09,-1.76
2000,7,68.4,84.1,52.7,1.64,-1.37
2000,8,66.8,83.3,50.3,0.38,-3.45
2000,9,54.4,68.3,40.5,1.54,-0.28
2000,10,43.5,55.7,31.2,1.35,0.07
2000,11,22.1,31.7,12.5,0.98,-1.0
2000,12,15.8,25.8,5.9,0.87,-1.79
2001,1,24.6,34.2,15.0,0.51,-3.14
2001,2,16.5,27.3,5.8,0.82,-2.66
2001,3,33.8,45.0,22.6,0.83,-4.39
2001,4,41.1,52.9,29.3,1.72,-1.34
2001,5,53.3,68.1,38.5,0.83,-4.33
2001,6,58.4,71.0,45.8,3.83,0.42
2001,7,67.1,81.5,52.7,2.48,-0.14
2001,8,68.9,86.0,51.8,0.21,-4.0
2001,9,58.7,73.8,43.6,0.92,-2.29
2001,10,42.7,54.8,30.7,1.29,0.04
2001,11,36.3,47.7,24.9,0.71,-2.65
2001,12,22.4,32.3,12.6,0.79,-2.51
2002,1,22.7,31.9,13.5,1.26,-2.22
2002,2,26.4,37.9,14.9,0.98,-2.44
2002,3,19.8,30.5,9.0,1.48,-2.37
2002,4,37.6,50.1,25.1,1.25,-0.99
2002,5,47.5,60.4,34.5,2.04,-0.37
2002,6,59.5,72.6,46.4,3.37,0.34
2002,7,69.6,85.0,54.2,1.41,-1.11
2002,8,61.3,75.5,47.0,1.89,0.73
2002,9,55.7,69.5,41.8,1.37,-0.5
2002,10,36.6,48.6,24.6,0.68,-0.04
2002,11,33.8,44.4,23.3,0.66,-1.84
2002,12,26.8,36.5,17.2,0.78,-1.9
2003,1,24.7,34.9,14.5,1.37,-1.2
2003,2,21.4,31.3,11.4,1.21,-0.94
2003,3,29.8,40.8,18.9,2.1,0.7
2003,4,44.1,56.1,32.1,2.03,0.4
2003,5,50.1,62.2,38.0,2.33,0.24
2003,6,58.4,71.4,45.4,2.18,-0.84
2003,7,70.3,87.0,53.6,0.5,-2.09
2003,8,70.0,86.0,54.1,0.71,-3.2
2003,9,54.6,68.8,40.4,1.08,-1.34
2003,10,47.5,61.0,34.0,1.33,-0.79
2003,11,24.0,34.1,13.8,1.15,-0.71
2003,12,25.1,34.2,15.9,1.4,-0.6
2004,1,17.0,26.1,8.0,1.3,-1.06
2004,2,24.1,34.0,14.2,0.72,-1.83
2004,3,37.5,49.4,25.6,0.64,-4.5
2004,4,44.3,58.0,30.5,1.15,-3.02
2004,5,48.1,60.0,36.1,3.0,0.88
2004,6,56.1,68.9,43.4,2.03,-1.54
2004,7,66.1,80.8,51.4,1.48,-1.55
2004,8,62.4,76.4,48.2,1.97,0.62
2004,9,54.1,67.3,41.0,1.53,-0.01
2004,10,43.1,55.0,31.2,1.49,0.59
2004,11,33.6,44.7,22.4,0.6,-1.92
2004,12,27.4,37.2,17.6,0.93,-1.54
2005,1,18.1,28.4,7.7,0.79,-2.35
2005,2,28.9,41.6,16.1,0.27,-3.51
2005,3,34.6,46.0,23.1,1.46,-3.18
2005,4,42.7,55.4,30.0,1.94,-0.95
2005,5,49.0,61.3,36.8,2.72,0.51
2005,6,57.7,69.3,46.1,4.8,3.26
