,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,4.0846433e-05,0.7675676,0.26459032
2010-02,4.0846433e-05,0.7675676,0.26459032
2010-03,4.0846433e-05,0.7675676,0.26459032
2010-04,4.0846433e-05,0.7675676,0.26459032
2010-05,4.0846433e-05,0.7675676,0.26459032
2010-06,4.0846433e-05,0.7675676,0.26459032
2010-07,0.9999227,0.7675676,0.26459032
2010-08,6.9998717,0.7675676,2.851591
2010-09,9.996681,0.7675676,5.0408
2010-10,0.9999227,0.7675676,0.63875
2010-11,4.0846433e-05,0.7675676,0.26459032
2010-12,4.0846433e-05,0.7675676,0.26459032
2011-01,4.0846433e-05,0.47692308,0.26459032
2011-02,4.0846433e-05,0.47692308,0.26459032
2011-03,4.0846433e-05,0.47692308,0.26459032
2011-04,4.0846433e-05,0.47692308,0.26459032
2011-05,4.0846433e-05,0.47692308,0.26459032
2011-06,4.0846433e-05,0.47692308,0.26459032
2011-07,0.9999227,0.47692308,0.90444446
2011-08,1.9998858,0.47692308,2.2645454
2011-09,1.9998858,0.47692308,1.4827273
2011-10,4.0846433e-05,0.47692308,0.27591833
2011-11,4.0846433e-05,0.47692308,0.26459032
2011-12,4.0846433e-05,0.47692308,0.26459032
2012-01,4.0846433e-05,1.1230769,0.26459032
2012-02,4.0846433e-05,1.1230769,0.26459032
2012-03,4.0846433e-05,1.1230769,0.26459032
2012-04,4.0846433e-05,1.1230769,0.26459032
2012-05,4.0846433e-05,1.1230769,0.26459032
2012-06,4.0846433e-05,1.1230769,0.26459032
2012-07,4.9996495,1.1230769,0.90444446
2012-08,14.997756,1.1230769,5.0408
2012-09,11.981856,1.1230769,5.0408
2012-10,0.9999227,1.1230769,0.68
2012-11,4.0846433e-05,1.1230769,0.26459032
2012-12,4.0846433e-05,1.1230769,0.26459032
2013-01,4.0846433e-05,0.5,0.26459032
2013-02,4.0846433e-05,0.5,0.26459032
2013-03,0.9999227,0.5,0.26459032
2013-04,4.0846433e-05,0.5,0.32
2013-05,4.0846433e-05,0.5,0.26459032
2013-06,4.0846433e-05,0.5,0.26459032
2013-07,0.9999227,0.5,0.90444446
2013-08,4.000434,0.5,1.4827273
2013-09,4.0846433e-05,0.5,0.36125
2013-10,4.0846433e-05,0.5,0.27591833
2013-11,4.0846433e-05,0.5,0.26459032
2013-12,4.0846433e-05,0.5,0.26459032
2014-01,4.0846433e-05,0.61538464,0.26459032
2014-02,4.0846433e-05,0.61538464,0.26459032
2014-03,4.0846433e-05,0.61538464,0.27591833
2014-04,4.0846433e-05,0.61538464,0.26459032
2014-05,4.0846433e-05,0.61538464,0.26459032
2014-06,4.0846433e-05,0.61538464,0.26459032
2014-07,0.9999227,0.61538464,0.90444446
2014-08,4.9996495,0.61538464,2.851591
2014-09,4.9996495,0.61538464,2.851591
2014-10,4.0846433e-05,0.61538464,0.36125
2014-11,4.0846433e-05,0.61538464,0.26459032
2014-12,4.0846433e-05,0.61538464,0.26459032
2015-01,4.0846433e-05,0.7675676,0.26459032
2015-02,4.0846433e-05,0.7675676,0.26459032
2015-03,4.0846433e-05,0.7675676,0.26459032
2015-04,4.0846433e-05,0.7675676,0.26459032
2015-05,4.0846433e-05,0.7675676,0.26459032
2015-06,4.0846433e-05,0.7675676,0.26459032
2015-07,0.9999227,0.7675676,0.90444446
2015-08,7.9995804,0.7675676,2.851591
2015-09,6.9998717,0.7675676,11.749063
2015-10,0.9999227,0.7675676,0.68
2015-11,4.0846433e-05,0.7675676,0.26459032
2015-12,4.0846433e-05,0.7675676,0.26459032
2016-01,4.0846433e-05,0.63846153,0.26459032
2016-02,4.0846433e-05,0.63846153,0.26459032
2016-03,4.0846433e-05,0.63846153,0.26459032
2016-04,4.0846433e-05,0.63846153,0.26459032
2016-05,4.0846433e-05,0.63846153,0.26459032
2016-06,4.0846433e-05,0.63846153,0.26459032
2016-07,0.9999227,0.63846153,0.90444446
2016-08,2.999746,0.63846153,2.2645454
2016-09,6.000132,0.63846153,2.2645454
2016-10,1.9998858,0.63846153,1.04
2016-11,4.0846433e-05,0.63846153,0.26459032
2016-12,4.0846433e-05,0.63846153,0.26459032
2017-01,4.0846433e-05,0.7675676,0.26459032
2017-02,4.0846433e-05,0.7675676,0.26459032
2017-03,4.0846433e-05,0.7675676,0.26459032
2017-04,4.0846433e-05,0.7675676,0.26459032
2017-05,4.0846433e-05,0.7675676,0.26459032
2017-06,4.0846433e-05,0.7675676,0.26459032
2017-07,0.9999227,0.7675676,0.90444446
2017-08,4.9996495,0.7675676,2.851591
2017-09,6.9998717,0.7675676,2.851591
2017-10,1.9998858,0.7675676,1.04
2017-11,4.0846433e-05,0.7675676,0.26459032
2017-12,4.0846433e-05,0.7675676,0.26459032
2018-01,4.0846433e-05,2.5538461,0.26459032
2018-02,4.0846433e-05,2.5538461,0.26459032
2018-03,4.0846433e-05,2.5538461,0.26459032
2018-04,0.9999227,2.5538461,0.26459032
2018-05,4.0846433e-05,2.5538461,0.32
2018-06,4.0846433e-05,2.5538461,0.26459032
2018-07,6.000405,2.5538461,2.0262501
2018-08,32.977962,2.5538461,11.749063
2018-09,45.906292,2.5538461,11.749063
2018-10,7.9995804,2.5538461,5.0408
2018-11,0.9999227,2.5538461,0.63875
2018-12,4.0846433e-05,2.5538461,0.26459032
2019-01,4.0846433e-05,0.47692308,0.26459032
2019-02,4.0846433e-05,0.47692308,0.26459032
2019-03,4.0846433e-05,0.47692308,0.26459032
2019-04,4.0846433e-05,0.47692308,0.27591833
2019-05,4.0846433e-05,0.47692308,0.26459032
2019-06,4.0846433e-05,0.47692308,0.26459032
2019-07,4.0846433e-05,0.47692308,0.90444446
2019-08,4.0846433e-05,0.47692308,0.27591833
2019-09,3.9989643,0.47692308,1.47125
2019-10,0.9999227,0.47692308,0.68
2019-11,4.0846433e-05,0.47692308,0.27591833
2019-12,4.0846433e-05,0.47692308,0.26459032
2020-01,4.0846433e-05,0.52307695,0.26459032
2020-02,4.0846433e-05,0.52307695,0.26459032
2020-03,4.0846433e-05,0.52307695,0.26459032
2020-04,4.0846433e-05,0.52307695,0.26459032
2020-05,4.0846433e-05,0.52307695,0.26459032
2020-06,4.0846433e-05,0.52307695,0.26459032
2020-07,4.0846433e-05,0.52307695,0.26459032
2020-08,1.9998858,0.52307695,0.91625005
2020-09,4.000434,0.52307695,2.851591
2020-10,0.9999227,0.52307695,0.68
2020-11,4.0846433e-05,0.52307695,0.26459032
2020-12,4.0846433e-05,0.52307695,0.26459032
2021-01,4.0846433e-05,0.38,0.26459032
2021-02,4.0846433e-05,0.38,0.26459032
2021-03,4.0846433e-05,0.38,0.26459032
2021-04,4.0846433e-05,0.38,0.26459032
2021-05,4.0846433e-05,0.38,0.26459032
2021-06,4.0846433e-05,0.38,0.26459032
2021-07,4.0846433e-05,0.38,0.26459032
2021-08,7.9995804,0.38,0.27591833
2021-09,14.997756,0.38,11.749063
2021-10,0.9999227,0.38,5.0408
2021-11,4.0846433e-05,0.38,0.26459032
2021-12,4.0846433e-05,0.38,0.26459032
2022-01,4.0846433e-05,0.38,0.26459032
2022-02,4.0846433e-05,0.38,0.26459032
2022-03,4.0846433e-05,0.38,0.26459032
2022-04,4.0846433e-05,0.38,0.26459032
2022-05,4.0846433e-05,0.38,0.26459032
2022-06,0.9999227,0.38,0.26459032
2022-07,4.0846433e-05,0.38,2.851591
2022-08,11.362771,0.38,0.27591833
2022-09,9.996681,0.38,11.749063
2022-10,2.999746,0.38,0.27591833
2022-11,4.0846433e-05,0.38,0.26459032
2022-12,4.0846433e-05,0.38,0.26459032
2023-01,0.9999227,0.38,0.26459032
2023-02,1.9998858,0.38,0.32
2023-03,1.9998858,0.38,0.32
2023-04,1.9998858,0.38,0.26459032
