,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,25.9,17.8,40.2,3.35,-0.36
2010-02,0.0,29.3,22.6,38.2,4.45,1.67
2010-03,0.0,41.4,32.2,57.4,10.53,6.78
2010-04,0.0,50.6,38.5,70.0,1.6,-3.59
2010-05,0.0,60.3,47.9,76.6,2.74,-1.62
2010-06,0.0,67.6,56.9,86.8,3.35,-0.99
2010-07,0.0,74.1,62.8,90.5,2.95,-1.72
2010-08,3.0,70.1,59.3,86.4,3.86,-0.84
2010-09,1.0,64.6,53.9,81.9,2.43,-2.18
2010-10,2.0,51.5,41.7,68.3,6.49,2.39
2010-11,0.0,41.0,32.2,56.4,3.82,-0.24
2010-12,0.0,27.8,20.1,38.1,4.06,0.32
2011-01,0.0,22.4,13.1,37.2,3.55,-0.14
2011-02,0.0,25.5,14.4,48.2,4.18,1.3
2011-03,0.0,35.4,26.2,53.7,3.89,-0.06
2011-04,0.0,47.7,37.9,67.0,5.36,1.34
2011-05,0.0,58.5,48.8,76.2,3.67,-0.47
2011-06,0.0,65.2,54.8,84.8,5.45,1.87
2011-07,0.0,72.8,61.5,90.6,2.51,-1.35
2011-08,1.0,69.8,59.9,85.3,9.49,5.95
2011-09,3.0,64.9,55.9,77.0,7.26,3.57
2011-10,1.0,52.6,43.6,65.7,7.26,4.41
2011-11,0.0,45.4,35.0,60.2,3.76,-0.63
2011-12,0.0,35.8,26.6,51.3,4.45,0.48
2012-01,0.0,30.4,21.8,47.1,3.22,-0.5
2012-02,0.0,33.6,24.2,50.2,1.08,-3.07
2012-03,0.0,44.1,33.7,64.0,1.66,-3.57
2012-04,0.0,48.7,36.8,66.0,2.9,-1.75
2012-05,0.0,60.4,50.6,78.0,4.79,0.46
2012-06,0.0,65.0,54.6,83.1,4.07,0.39
2012-07,1.0,73.0,61.6,90.1,2.67,-1.22
2012-08,11.0,71.5,60.5,85.5,4.8,0.47
2012-09,10.0,61.9,51.3,78.5,5.34,1.28
2012-10,3.0,53.5,44.6,67.2,4.66,1.17
2012-11,0.0,39.2,30.6,51.8,1.14,-2.8
2012-12,0.0,34.7,27.4,50.5,5.45,1.64
2013-01,0.0,27.5,18.7,44.7,1.92,-1.93
2013-02,0.0,28.4,20.9,42.6,4.25,1.4
2013-03,0.0,34.9,26.6,48.3,3.11,-0.89
2013-04,0.0,46.3,34.9,65.8,2.21,-2.24
2013-05,0.0,57.7,45.3,73.5,5.14,1.2
2013-06,0.0,67.0,56.5,82.4,9.59,6.15
2013-07,0.0,75.0,65.8,86.5,3.86,0.02
2013-08,3.0,68.0,57.2,81.6,3.62,-0.05
2013-09,3.0,60.8,49.4,77.4,3.45,-0.33
2013-10,1.0,51.8,40.8,68.0,1.48,-2.45
2013-11,0.0,38.8,28.8,53.0,3.69,-0.99
2013-12,0.0,29.4,21.1,47.3,4.07,0.33
2014-01,0.0,23.0,13.8,38.0,3.43,-0.27
2014-02,0.0,24.1,14.3,42.0,4.18,1.3
2014-03,0.0,29.1,18.4,48.9,4.51,0.96
2014-04,0.0,45.9,34.6,64.2,3.87,-0.19
2014-05,0.0,57.2,46.3,75.4,3.75,-0.21
2014-06,0.0,65.9,54.3,82.6,2.81,-1.09
2014-07,0.0,71.2,61.0,84.8,6.52,3.34
2014-08,3.0,67.2,56.2,81.9,3.07,-0.23
2014-09,2.0,62.3,50.9,78.1,1.43,-2.28
2014-10,0.0,53.3,44.3,68.0,6.21,2.32
2014-11,0.0,38.8,30.0,52.2,4.71,0.92
2014-12,0.0,34.7,28.2,47.2,5.61,1.81
2015-01,0.0,21.8,12.3,38.8,4.03,0.39
2015-02,0.0,14.6,3.1,35.4,2.99,-0.32
2015-03,0.0,29.3,19.1,50.2,2.84,-0.93
2015-04,0.0,45.5,34.7,65.6,2.55,-1.72
2015-05,0.0,61.8,48.3,78.9,0.96,-3.79
2015-06,0.0,63.6,53.3,82.1,6.57,2.6
