,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,14.8,24.1,41.6,5.3,1.28,762199.0,914759.0,1017141.0,345530.0,725681.0,923540.0,1076898.0,469220.0,6234968.0,3039629.0,3195339.0,4910745.0,1037376.0,15237.0,87257.0,2987.0,2443475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,14.6,25.7,41.7,3.12,-0.48,762199.0,914759.0,1017141.0,345530.0,725681.0,923540.0,1076898.0,469220.0,6234968.0,3039629.0,3195339.0,4910745.0,1037376.0,15237.0,87257.0,2987.0,2443475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,36.3,36.9,57.5,3.88,-0.69,762199.0,914759.0,1017141.0,345530.0,725681.0,923540.0,1076898.0,469220.0,6234968.0,3039629.0,3195339.0,4910745.0,1037376.0,15237.0,87257.0,2987.0,2443475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,49.3,46.7,75.1,3.09,-1.89,762199.0,914759.0,1017141.0,345530.0,725681.0,923540.0,1076898.0,469220.0,6234968.0,3039629.0,3195339.0,4910745.0,1037376.0,15237.0,87257.0,2987.0,2443475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,54.2,58.1,80.0,9.01,1.53,762199.0,914759.0,1017141.0,345530.0,725681.0,923540.0,1076898.0,469220.0,6234968.0,3039629.0,3195339.0,4910745.0,1037376.0,15237.0,87257.0,2987.0,2443475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,65.9,67.7,89.0,3.33,-1.4,762199.0,914759.0,1017141.0,345530.0,725681.0,923540.0,1076898.0,469220.0,6234968.0,3039629.0,3195339.0,4910745.0,1037376.0,15237.0,87257.0,2987.0,2443475.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,0.0,72.4,69.0,90.5,4.34,-2.73,762199.0,914759.0,1017141.0,345530.0,725681.0,923540.0,1076898.0,469220.0,6234968.0,3039629.0,3195339.0,4910745.0,1037376.0,15237.0,87257.0,2987.0,2443475.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,1.0,73.6,68.8,90.9,4.37,-0.79,762199.0,914759.0,1017141.0,345530.0,725681.0,923540.0,1076898.0,469220.0,6234968.0,3039629.0,3195339.0,4910745.0,1037376.0,15237.0,87257.0,2987.0,2443475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,1.0,59.1,58.0,85.3,2.02,-2.92,762199.0,914759.0,1017141.0,345530.0,725681.0,923540.0,1076898.0,469220.0,6234968.0,3039629.0,3195339.0,4910745.0,1037376.0,15237.0,87257.0,2987.0,2443475.0,2.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-1.0,-1.8369701987210297e-16
2010-10,0.0,51.6,43.6,74.9,2.75,-0.66,762199.0,914759.0,1017141.0,345530.0,725681.0,923540.0,1076898.0,469220.0,6234968.0,3039629.0,3195339.0,4910745.0,1037376.0,15237.0,87257.0,2987.0,2443475.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,-0.8660254037844386,0.5
