,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos,count
2010-01,-1.278237818411225,-1.3002125386609809,-1.2632040226168824,-1.4078846786262926,-0.2610344054196843,-1.8818325958035396,-1.8709959243219472,0.06946566188792064,-1.5176545551425433,-1.9587306200109265,-1.820271649353513,0.34279592819477517,-1.5557638045432503,-1.7658171044844462,-1.774184628968794,-1.7589887836977849,-1.7840411559445184,-1.7329562392169355,-1.1723654799358019,-1.544058304426528,-1.1110972393139902,-1.6498015594615518,-1.0408340855860843e-17,-1.1102230246251565e-16,-5.551115123125783e-17,-1.0408340855860843e-17,-0.6850477959175323,-0.03457904731373592,-0.03458236988640493,0.6812594871986655,1.2107528277522954,0.0
2010-02,-1.3289048812105992,-1.3555112166499683,-1.2964574615698965,-1.436960504106503,-0.2870288436877194,-1.8818325958035396,-1.8709959243219472,0.06946566188792064,-1.5176545551425433,-1.9587306200109265,-1.820271649353513,0.34279592819477517,-1.5557638045432503,-1.7658171044844462,-1.774184628968794,-1.7589887836977849,-1.7840411559445184,-1.7329562392169355,-1.1723654799358019,-1.544058304426528,-1.1110972393139902,-1.6498015594615518,-1.0408340855860843e-17,-1.1102230246251565e-16,-5.551115123125783e-17,-1.0408340855860843e-17,-0.6850477959175323,-0.03457904731373592,-0.03458236988640493,1.1855080170264962,0.7133708190395334,0.0
2010-03,-0.45556632543643794,-0.48455558468236776,-0.4367957216691354,-0.16458735913473463,-0.4650821112968096,-1.8818325958035396,-1.8709959243219472,0.06946566188792064,-1.5176545551425433,-1.9587306200109265,-1.820271649353513,0.34279592819477517,-1.5557638045432503,-1.7658171044844462,-1.774184628968794,-1.7589887836977849,-1.7840411559445184,-1.7329562392169355,-1.1723654799358019,-1.544058304426528,-1.1110972393139902,-1.6498015594615518,-1.0408340855860843e-17,-1.1102230246251565e-16,-5.551115123125783e-17,-1.0408340855860843e-17,-0.6850477959175323,-0.03457904731373592,-0.03458236988640493,1.3687636129463088,0.015778040288952595,0.0
2010-04,-0.1359911521510426,-0.11473726167161083,-0.1585371921472139,1.4257914174790454,0.546283492006496,-1.8818325958035396,-1.8709959243219472,0.06946566188792064,-1.5176545551425433,-1.9587306200109265,-1.820271649353513,0.34279592819477517,-1.5557638045432503,-1.7658171044844462,-1.774184628968794,-1.7589887836977849,-1.7840411559445184,-1.7329562392169355,-1.1723654799358019,-1.544058304426528,-1.1110972393139902,-1.6498015594615518,-1.0408340855860843e-17,-1.1102230246251565e-16,-5.551115123125783e-17,-1.0408340855860843e-17,-0.6850477959175323,-0.03457904731373592,-0.03458236988640493,1.1855080170264976,-0.7053820354007986,0.0
2010-05,0.15938423971399537,0.22156981111157376,0.10919672780084307,2.011656821243344,1.846879107719503,-1.8818325958035396,-1.8709959243219472,0.06946566188792064,-1.5176545551425433,-1.9587306200109265,-1.820271649353513,0.34279592819477517,-1.5557638045432503,-1.7658171044844462,-1.774184628968794,-1.7589887836977849,-1.7840411559445184,-1.7329562392169355,-1.1723654799358019,-1.544058304426528,-1.1110972393139902,-1.6498015594615518,-1.0408340855860843e-17,-1.1102230246251565e-16,-5.551115123125783e-17,-1.0408340855860843e-17,-0.6850477959175323,-0.03457904731373592,-0.03458236988640493,0.6812594871986655,-1.2502707088908618,0.0
2010-06,0.931192292333667,1.0129311971730373,0.8659868867205124,1.6638992378213868,1.2023532136493635,-1.8818325958035396,-1.8709959243219472,0.06946566188792064,-1.5176545551425433,-1.9587306200109265,-1.820271649353513,0.34279592819477517,-1.5557638045432503,-1.7658171044844462,-1.774184628968794,-1.7589887836977849,-1.7840411559445184,-1.7329562392169355,-1.1723654799358019,-1.544058304426528,-1.1110972393139902,-1.6498015594615518,-1.0408340855860843e-17,-1.1102230246251565e-16,-5.551115123125783e-17,-1.0408340855860843e-17,-0.6850477959175323,-0.03457904731373592,-0.03458236988640493,-0.016654033921809603,-1.453675654900248,0.0
2010-07,1.343565292286314,1.3564391571626981,1.3268672196751825,-0.16458735913473463,1.0234416073127355,-1.8818325958035396,-1.8709959243219472,0.06946566188792064,-1.5176545551425433,-1.9587306200109265,-1.820271649353513,0.34279592819477517,-1.5557638045432503,-1.7658171044844462,-1.774184628968794,-1.7589887836977849,-1.7840411559445184,-1.7329562392169355,-1.1723654799358019,-1.544058304426528,-1.1110972393139902,-1.6498015594615518,5.551115123125783e-17,-1.1102230246251565e-16,-5.551115123125783e-17,-1.0408340855860843e-17,-0.6850477959175323,-0.03457904731373592,-0.03458236988640493,-0.7262037136073767,-1.2502707088908604,0.0
2010-08,1.291180863642978,1.2716420894428253,1.3038458072030783,-0.367552132587002,0.5511855798702631,-1.8818325958035396,-1.8709959243219472,0.06946566188792064,-1.5176545551425433,-1.9587306200109265,-1.820271649353513,0.34279592819477517,-1.5557638045432503,-1.7658171044844462,-1.774184628968794,-1.7589887836977849,-1.7840411559445184,-1.7329562392169355,-1.1723654799358019,-1.544058304426528,-1.1110972393139902,-1.6498015594615518,5.551115123125783e-17,-1.1102230246251565e-16,-5.551115123125783e-17,-1.0408340855860843e-17,-0.6850477959175323,-0.03457904731373592,-0.03458236988640493,-1.2538736295058936,-0.7053820354007986,1.0
2010-09,0.8705312767166693,0.6960828759920459,1.0021984437831437,-2.172678792337506,-1.046155821415462,-1.8818325958035396,-1.8709959243219472,0.06946566188792064,-1.5176545551425433,-1.9587306200109265,-1.820271649353513,0.34279592819477517,-1.5557638045432503,-1.7658171044844462,-1.774184628968794,-1.7589887836977849,-1.7840411559445184,-1.7329562392169355,-1.1723654799358019,-1.544058304426528,-1.1110972393139902,-1.6498015594615518,5.898059818321144e-17,5.030698080332741e-16,-5.551115123125783e-17,-1.0408340855860843e-17,0.9047732888214551,1.0856675197089811,-0.03458236988640493,-1.4489158007263132,0.015778040288952595,1.0
2010-10,0.34458181267719956,0.32229501132378874,0.36185286467935507,0.14809506882604498,-0.039451984927672636,-1.8818325958035396,-1.8709959243219472,0.06946566188792064,-1.5176545551425433,-1.9587306200109265,-1.820271649353513,0.34279592819477517,-1.5557638045432503,-1.7658171044844462,-1.774184628968794,-1.7589887836977849,-1.7840411559445184,-1.7329562392169355,-1.1723654799358019,-1.544058304426528,-1.1110972393139902,-1.6498015594615518,-1.0408340855860843e-17,5.030698080332741e-16,2.671474153004283e-16,-1.0408340855860843e-17,1.5784405895625335,-0.03457904731373592,1.085664459634164,-1.2538736295058936,0.7133708190395334,0.0
