,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,22.2,11.0,33.3,0.59,-0.86
2010-02,0.0,21.5,10.3,32.8,0.58,-0.91
2010-03,0.0,34.2,21.8,46.5,1.11,-1.25
2010-04,0.0,39.2,27.0,51.3,2.32,0.74
2010-05,0.0,44.0,31.9,56.1,3.23,3.52
2010-06,0.0,57.4,44.1,70.7,2.63,2.11
2010-07,0.0,65.1,49.7,80.4,1.11,1.73
2010-08,1.0,64.1,48.3,79.9,1.01,0.75
2010-09,1.0,56.3,39.1,73.5,0.35,-2.33
2010-10,0.0,47.1,33.4,60.8,1.28,-0.43
2010-11,0.0,28.5,17.7,39.4,1.35,0.85
2010-12,0.0,23.8,14.0,33.6,1.69,1.97
2011-01,0.0,20.3,10.6,30.1,1.01,0.44
2011-02,0.0,18.0,6.5,29.4,1.03,0.89
2011-03,0.0,32.0,20.9,43.0,1.48,1.74
2011-04,0.0,37.1,25.6,48.6,2.49,3.11
2011-05,0.0,44.2,33.4,55.1,4.59,6.44
2011-06,0.0,56.4,41.8,71.1,1.59,0.01
2011-07,0.0,67.3,52.0,82.5,1.01,0.47
2011-08,1.0,66.4,50.0,82.8,0.81,-0.89
2011-09,0.0,56.4,40.3,72.5,0.54,-2.17
2011-10,0.0,44.8,32.3,57.2,1.8,1.3
2011-11,0.0,28.8,17.4,40.2,1.36,0.91
2011-12,0.0,21.0,9.5,32.6,0.84,-0.4
2012-01,0.0,25.1,13.8,36.4,0.92,-0.38
2012-02,0.0,22.7,11.9,33.6,1.29,0.91
2012-03,0.0,39.4,25.7,53.1,0.57,-3.88
2012-04,0.0,44.7,30.6,58.7,1.19,-3.96
2012-05,0.0,50.0,35.6,64.5,1.53,-2.54
2012-06,0.0,62.8,46.0,79.5,0.45,-5.17
2012-07,1.0,70.0,54.4,85.7,1.12,-4.44
2012-08,1.0,66.6,50.0,83.1,0.26,-4.93
2012-09,1.0,57.5,41.2,73.9,0.46,-3.14
2012-10,0.0,41.6,28.8,54.5,1.11,-0.02
2012-11,0.0,35.0,23.4,46.6,0.87,-1.87
2012-12,0.0,22.1,11.7,32.4,1.19,-0.43
2013-01,0.0,19.9,8.7,31.2,0.74,-1.99
2013-02,0.0,22.6,11.6,33.6,0.79,-2.04
2013-03,0.0,31.3,18.6,44.1,0.71,-3.75
2013-04,0.0,34.7,22.2,47.3,1.87,-0.8
