year,month,Unnamed: 0,fips,state,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2000,1,2000-01,29,,0,33.0,23.0,43.0,1.37,-1.65,,,,,,,,,,,,,,,,,
2000,2,2000-02,29,,0,42.2,31.5,52.9,2.74,-0.39,,,,,,,,,,,,,,,,,
2000,3,2000-03,29,,0,48.2,36.7,59.8,2.55,-1.37,,,,,,,,,,,,,,,,,
2000,4,2000-04,29,,0,54.4,41.4,67.4,1.23,-2.81,,,,,,,,,,,,,,,,,
2000,5,2000-05,29,,0,67.2,56.0,78.4,4.16,-1.41,,,,,,,,,,,,,,,,,
2000,6,2000-06,29,,0,71.2,61.0,81.3,6.94,2.53,,,,,,,,,,,,,,,,,
2000,7,2000-07,29,,0,76.1,66.4,85.9,4.05,1.06,,,,,,,,,,,,,,,,,
2000,8,2000-08,29,,0,79.5,68.2,90.9,2.69,-0.82,,,,,,,,,,,,,,,,,
2000,9,2000-09,29,,0,69.0,55.3,82.7,2.83,-1.04,,,,,,,,,,,,,,,,,
2000,10,2000-10,29,,0,60.1,48.4,71.8,2.81,-0.98,,,,,,,,,,,,,,,,,
2000,11,2000-11,29,,0,39.8,30.4,49.2,2.88,-0.31,,,,,,,,,,,,,,,,,
2000,12,2000-12,29,,0,21.1,12.1,30.1,1.45,-1.22,,,,,,,,,,,,,,,,,
2001,1,2001-01,29,,0,29.4,20.3,38.5,1.98,0.17,,,,,,,,,,,,,,,,,
2001,2,2001-02,29,,0,34.3,24.2,44.4,4.39,3.55,,,,,,,,,,,,,,,,,
2001,3,2001-03,29,,0,40.1,29.2,50.9,1.71,-1.51,,,,,,,,,,,,,,,,,
2001,4,2001-04,29,,0,60.5,48.8,72.2,2.97,-1.72,,,,,,,,,,,,,,,,,
2001,5,2001-05,29,,0,65.9,54.9,76.9,5.5,0.62,,,,,,,,,,,,,,,,,
2001,6,2001-06,29,,0,71.7,61.2,82.3,5.91,1.55,,,,,,,,,,,,,,,,,
2001,7,2001-07,29,,0,78.9,68.9,88.8,4.87,1.65,,,,,,,,,,,,,,,,,
2001,8,2001-08,29,,0,77.2,65.8,88.6,2.98,-0.18,,,,,,,,,,,,,,,,,
2001,9,2001-09,29,,0,66.3,54.4,78.2,3.48,0.05,,,,,,,,,,,,,,,,,
2001,10,2001-10,29,,0,55.8,43.7,67.9,4.36,1.43,,,,,,,,,,,,,,,,,
2001,11,2001-11,29,,0,51.1,39.7,62.6,2.55,-0.31,,,,,,,,,,,,,,,,,
2001,12,2001-12,29,,0,38.5,28.7,48.3,2.91,0.98,,,,,,,,,,,,,,,,,
2002,1,2002-01,29,,0,35.1,24.3,45.9,2.64,1.11,,,,,,,,,,,,,,,,,
2002,2,2002-02,29,,0,37.3,26.5,48.1,1.42,-0.75,,,,,,,,,,,,,,,,,
2002,3,2002-03,29,,0,40.5,28.7,52.2,3.51,0.66,,,,,,,,,,,,,,,,,
2002,4,2002-04,29,,0,57.3,45.6,69.1,4.6,0.62,,,,,,,,,,,,,,,,,
2002,5,2002-05,29,,0,61.4,50.1,72.7,9.6,5.52,,,,,,,,,,,,,,,,,
2002,6,2002-06,29,,0,74.7,64.0,85.4,2.95,-1.65,,,,,,,,,,,,,,,,,
2002,7,2002-07,29,,2,79.0,68.1,90.0,3.11,-0.82,,,,,,,,,,,,,,,,,
2002,8,2002-08,29,,83,76.9,65.9,87.8,3.74,-0.33,,,,,,,,,,,,,,,,,
2002,9,2002-09,29,,30,70.8,58.2,83.5,1.94,-2.4,,,,,,,,,,,,,,,,,
2002,10,2002-10,29,,11,53.1,42.9,63.3,3.54,0.25,,,,,,,,,,,,,,,,,
2002,11,2002-11,29,,0,42.0,31.4,52.5,0.84,-2.51,,,,,,,,,,,,,,,,,
2002,12,2002-12,29,,0,35.7,25.5,45.9,2.32,-1.09,,,,,,,,,,,,,,,,,
2003,1,2003-01,29,,0,27.4,17.6,37.3,0.59,-2.08,,,,,,,,,,,,,,,,,
2003,2,2003-02,29,,0,31.2,21.8,40.7,2.46,0.16,,,,,,,,,,,,,,,,,
2003,3,2003-03,29,,0,44.6,32.7,56.5,2.3,-1.25,,,,,,,,,,,,,,,,,
2003,4,2003-04,29,,0,56.7,44.9,68.4,4.04,0.07,,,,,,,,,,,,,,,,,
