,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,33.4,25.5,41.2,2.85,-0.54
2010-02,0.0,31.4,24.4,38.3,3.85,1.27
2010-03,0.0,48.1,38.3,57.9,6.46,2.22
2010-04,0.0,57.5,45.2,69.8,1.91,-2.58
2010-05,0.0,66.2,55.2,77.2,2.21,-2.16
2010-06,0.0,77.4,66.6,88.1,2.13,-3.01
2010-07,0.0,79.9,69.5,90.3,4.29,-1.55
2010-08,0.0,77.0,67.1,86.9,3.38,-1.97
2010-09,0.0,71.4,60.3,82.5,3.71,-1.0
2010-10,0.0,58.6,48.5,68.7,5.64,1.77
2010-11,0.0,47.5,37.4,57.5,2.03,-1.54
2010-12,0.0,31.7,24.2,39.1,2.1,-1.22
2011-01,0.0,30.3,22.8,37.8,3.18,-0.13
2011-02,0.0,38.8,27.8,49.8,2.36,-1.07
2011-03,0.0,43.9,34.2,53.5,4.05,0.05
2011-04,0.0,57.2,46.6,67.7,3.3,-0.89
2011-05,0.0,66.4,55.8,77.0,2.38,-1.96
2011-06,0.0,74.3,63.3,85.2,1.86,-2.58
2011-07,0.0,80.6,69.6,91.6,3.7,-2.23
2011-08,0.0,75.5,65.4,85.5,10.04,3.95
2011-09,1.0,70.7,62.6,78.8,4.17,0.69
2011-10,0.0,57.2,47.2,67.3,2.76,0.06
2011-11,0.0,50.8,40.3,61.2,3.62,0.65
2011-12,0.0,43.4,33.1,53.7,3.14,-0.29
2012-01,0.0,39.3,29.2,49.4,2.12,-1.69
2012-02,0.0,41.1,31.3,51.0,2.21,-1.48
2012-03,0.0,52.4,41.8,63.1,1.07,-4.15
2012-04,0.0,55.0,43.3,66.8,2.71,-1.78
2012-05,0.0,67.8,57.7,77.9,2.44,-2.1
2012-06,0.0,72.9,61.5,84.2,2.99,-1.17
2012-07,0.0,80.9,70.7,91.1,3.16,-2.48
2012-08,0.0,76.8,67.7,85.9,5.82,0.19
2012-09,2.0,68.4,57.8,79.1,3.76,-0.42
2012-10,0.0,59.4,49.9,68.8,8.1,4.56
