,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,33.4,25.5,41.2,2.85,-0.54,105005.0,126773.0,142093.0,53347.0,100264.0,129955.0,154276.0,69565.0,881278.0,427218.0,454060.0,626426.0,185253.0,3076.0,27914.0,457.0,331639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,31.4,24.4,38.3,3.85,1.27,105005.0,126773.0,142093.0,53347.0,100264.0,129955.0,154276.0,69565.0,881278.0,427218.0,454060.0,626426.0,185253.0,3076.0,27914.0,457.0,331639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,48.1,38.3,57.9,6.46,2.22,105005.0,126773.0,142093.0,53347.0,100264.0,129955.0,154276.0,69565.0,881278.0,427218.0,454060.0,626426.0,185253.0,3076.0,27914.0,457.0,331639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,57.5,45.2,69.8,1.91,-2.58,105005.0,126773.0,142093.0,53347.0,100264.0,129955.0,154276.0,69565.0,881278.0,427218.0,454060.0,626426.0,185253.0,3076.0,27914.0,457.0,331639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,66.2,55.2,77.2,2.21,-2.16,105005.0,126773.0,142093.0,53347.0,100264.0,129955.0,154276.0,69565.0,881278.0,427218.0,454060.0,626426.0,185253.0,3076.0,27914.0,457.0,331639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,77.4,66.6,88.1,2.13,-3.01,105005.0,126773.0,142093.0,53347.0,100264.0,129955.0,154276.0,69565.0,881278.0,427218.0,454060.0,626426.0,185253.0,3076.0,27914.0,457.0,331639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,0.0,79.9,69.5,90.3,4.29,-1.55,105005.0,126773.0,142093.0,53347.0,100264.0,129955.0,154276.0,69565.0,881278.0,427218.0,454060.0,626426.0,185253.0,3076.0,27914.0,457.0,331639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,0.0,77.0,67.1,86.9,3.38,-1.97,105005.0,126773.0,142093.0,53347.0,100264.0,129955.0,154276.0,69565.0,881278.0,427218.0,454060.0,626426.0,185253.0,3076.0,27914.0,457.0,331639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,0.0,71.4,60.3,82.5,3.71,-1.0,105005.0,126773.0,142093.0,53347.0,100264.0,129955.0,154276.0,69565.0,881278.0,427218.0,454060.0,626426.0,185253.0,3076.0,27914.0,457.0,331639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16
2010-10,0.0,58.6,48.5,68.7,5.64,1.77,105005.0,126773.0,142093.0,53347.0,100264.0,129955.0,154276.0,69565.0,881278.0,427218.0,454060.0,626426.0,185253.0,3076.0,27914.0,457.0,331639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5
