,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65
2010-01,1.4000110702746882,-1.5395751783946225,-1.8913180013928559,-1.542898688792639,-1.4889547587281036,-1.6333381720040785,-1.8498380197395632,-1.5144100677107672
2010-02,1.4000110702746882,-1.5395751783946225,-1.8913180013928559,-1.542898688792639,-1.4889547587281036,-1.6333381720040785,-1.8498380197395632,-1.5144100677107672
2010-03,1.4000110702746882,-1.5395751783946225,-1.8913180013928559,-1.542898688792639,-1.4889547587281036,-1.6333381720040785,-1.8498380197395632,-1.5144100677107672
2010-04,1.4000110702746882,-1.5395751783946225,-1.8913180013928559,-1.542898688792639,-1.4889547587281036,-1.6333381720040785,-1.8498380197395632,-1.5144100677107672
2010-05,1.4000110702746882,-1.5395751783946225,-1.8913180013928559,-1.542898688792639,-1.4889547587281036,-1.6333381720040785,-1.8498380197395632,-1.5144100677107672
2010-06,1.4000110702746882,-1.5395751783946225,-1.8913180013928559,-1.542898688792639,-1.4889547587281036,-1.6333381720040785,-1.8498380197395632,-1.5144100677107672
2010-07,1.4000110702746882,-1.5395751783946225,-1.8913180013928559,-1.542898688792639,-1.4889547587281036,-1.6333381720040785,-1.8498380197395632,-1.5144100677107672
2010-08,1.4000110702746882,-1.5395751783946225,-1.8913180013928559,-1.542898688792639,-1.4889547587281036,-1.6333381720040785,-1.8498380197395632,-1.5144100677107672
2010-09,1.4000110702746882,-1.5395751783946225,-1.8913180013928559,-1.542898688792639,-1.4889547587281036,-1.6333381720040785,-1.8498380197395632,-1.5144100677107672
2010-10,1.4000110702746882,-1.5395751783946225,-1.8913180013928559,-1.542898688792639,-1.4889547587281036,-1.6333381720040785,-1.8498380197395632,-1.5144100677107672
2010-11,1.4000110702746882,-1.5395751783946225,-1.8913180013928559,-1.542898688792639,-1.4889547587281036,-1.6333381720040785,-1.8498380197395632,-1.5144100677107672
2010-12,1.4000110702746882,-1.5395751783946225,-1.8913180013928559,-1.542898688792639,-1.4889547587281036,-1.6333381720040785,-1.8498380197395632,-1.5144100677107672
2011-01,1.5157818064882842,-1.436514697091708,-1.6545731952034834,-1.3386785065240516,-1.5274453709052693,-1.6292644270189531,-1.3555146016284534,-1.3392063768038893
2011-02,1.5157818064882842,-1.436514697091708,-1.6545731952034834,-1.3386785065240516,-1.5274453709052693,-1.6292644270189531,-1.3555146016284534,-1.3392063768038893
2011-03,1.5157818064882842,-1.436514697091708,-1.6545731952034834,-1.3386785065240516,-1.5274453709052693,-1.6292644270189531,-1.3555146016284534,-1.3392063768038893
2011-04,1.5157818064882842,-1.436514697091708,-1.6545731952034834,-1.3386785065240516,-1.5274453709052693,-1.6292644270189531,-1.3555146016284534,-1.3392063768038893
2011-05,1.5157818064882842,-1.436514697091708,-1.6545731952034834,-1.3386785065240516,-1.5274453709052693,-1.6292644270189531,-1.3555146016284534,-1.3392063768038893
2011-06,1.5157818064882842,-1.436514697091708,-1.6545731952034834,-1.3386785065240516,-1.5274453709052693,-1.6292644270189531,-1.3555146016284534,-1.3392063768038893
2011-07,1.5157818064882842,-1.436514697091708,-1.6545731952034834,-1.3386785065240516,-1.5274453709052693,-1.6292644270189531,-1.3555146016284534,-1.3392063768038893
2011-08,1.5157818064882842,-1.436514697091708,-1.6545731952034834,-1.3386785065240516,-1.5274453709052693,-1.6292644270189531,-1.3555146016284534,-1.3392063768038893
2011-09,1.5157818064882842,-1.436514697091708,-1.6545731952034834,-1.3386785065240516,-1.5274453709052693,-1.6292644270189531,-1.3555146016284534,-1.3392063768038893
2011-10,1.5157818064882842,-1.436514697091708,-1.6545731952034834,-1.3386785065240516,-1.5274453709052693,-1.6292644270189531,-1.3555146016284534,-1.3392063768038893
2011-11,1.5157818064882842,-1.436514697091708,-1.6545731952034834,-1.3386785065240516,-1.5274453709052693,-1.6292644270189531,-1.3555146016284534,-1.3392063768038893
2011-12,1.5157818064882842,-1.436514697091708,-1.6545731952034834,-1.3386785065240516,-1.5274453709052693,-1.6292644270189531,-1.3555146016284534,-1.3392063768038893
2012-01,1.4082991561291338,-1.217976049577357,-1.2956532792875446,-1.1142335175598264,0.34307320438551603,-1.3429226914293075,-0.9937401120880128,-1.124459841602014
2012-02,1.4082991561291338,-1.217976049577357,-1.2956532792875446,-1.1142335175598264,0.34307320438551603,-1.3429226914293075,-0.9937401120880128,-1.124459841602014
2012-03,1.4082991561291338,-1.217976049577357,-1.2956532792875446,-1.1142335175598264,0.34307320438551603,-1.3429226914293075,-0.9937401120880128,-1.124459841602014
2012-04,1.4082991561291338,-1.217976049577357,-1.2956532792875446,-1.1142335175598264,0.34307320438551603,-1.3429226914293075,-0.9937401120880128,-1.124459841602014
2012-05,1.4082991561291338,-1.217976049577357,-1.2956532792875446,-1.1142335175598264,0.34307320438551603,-1.3429226914293075,-0.9937401120880128,-1.124459841602014
2012-06,1.4082991561291338,-1.217976049577357,-1.2956532792875446,-1.1142335175598264,0.34307320438551603,-1.3429226914293075,-0.9937401120880128,-1.124459841602014
2012-07,1.4082991561291338,-1.217976049577357,-1.2956532792875446,-1.1142335175598264,0.34307320438551603,-1.3429226914293075,-0.9937401120880128,-1.124459841602014
2012-08,1.4082991561291338,-1.217976049577357,-1.2956532792875446,-1.1142335175598264,0.34307320438551603,-1.3429226914293075,-0.9937401120880128,-1.124459841602014
2012-09,1.4082991561291338,-1.217976049577357,-1.2956532792875446,-1.1142335175598264,0.34307320438551603,-1.3429226914293075,-0.9937401120880128,-1.124459841602014
2012-10,1.4082991561291338,-1.217976049577357,-1.2956532792875446,-1.1142335175598264,0.34307320438551603,-1.3429226914293075,-0.9937401120880128,-1.124459841602014
2012-11,1.4082991561291338,-1.217976049577357,-1.2956532792875446,-1.1142335175598264,0.34307320438551603,-1.3429226914293075,-0.9937401120880128,-1.124459841602014
2012-12,1.4082991561291338,-1.217976049577357,-1.2956532792875446,-1.1142335175598264,0.34307320438551603,-1.3429226914293075,-0.9937401120880128,-1.124459841602014
2013-01,0.9453544373077397,-0.9782081117997894,-0.6619669399341938,-0.8861197852810088,-0.11248523727687608,-0.8153676844178641,-0.7409119253349348,-0.8826852943897112
2013-02,0.9453544373077397,-0.9782081117997894,-0.6619669399341938,-0.8861197852810088,-0.11248523727687608,-0.8153676844178641,-0.7409119253349348,-0.8826852943897112
