,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,0.084314704,0.17816097,0.124479115
2010-02,0.09362314,0.17816097,0.124479115
2010-03,0.09362314,0.17816097,0.124479115
2010-04,0.084314704,0.17816097,0.124479115
2010-05,0.08883643,0.17816097,0.124479115
2010-06,0.09862544,0.17816097,0.124479115
2010-07,0.13768364,0.17816097,0.25461325
2010-08,0.24207635,0.17816097,0.31551352
2010-09,0.08825606,0.17816097,0.24851216
2010-10,0.09362314,0.17816097,0.13884819
2010-11,0.084314704,0.17816097,0.12946308
2010-12,0.084314704,0.17816097,0.124479115
2011-01,0.084314704,0.2060927,0.124479115
2011-02,0.084314704,0.2060927,0.124479115
2011-03,0.08753637,0.2060927,0.124479115
2011-04,0.084314704,0.2060927,0.124479115
2011-05,0.08883643,0.2060927,0.124479115
2011-06,0.08825606,0.2060927,0.124479115
2011-07,0.09862544,0.2060927,0.25461325
2011-08,0.13463153,0.2060927,0.31551352
2011-09,0.7782754,0.2060927,0.24851216
2011-10,0.084314704,0.2060927,0.1529238
2011-11,0.084314704,0.2060927,0.12946308
2011-12,0.084314704,0.2060927,0.124479115
2012-01,0.084314704,0.29702815,0.124479115
2012-02,0.084314704,0.29702815,0.124479115
2012-03,0.084314704,0.29702815,0.124479115
2012-04,0.084314704,0.29702815,0.124479115
2012-05,0.08883643,0.29702815,0.124479115
2012-06,0.08825606,0.29702815,0.124479115
2012-07,0.09862544,0.29702815,0.25461325
2012-08,0.08980506,0.29702815,0.31551352
2012-09,1.4032062,0.29702815,0.79520005
2012-10,0.09362314,0.29702815,0.1862571
2012-11,0.084314704,0.29702815,0.26100314
2012-12,0.08753637,0.29702815,0.124479115
2013-01,0.084314704,0.33679146,0.124479115
2013-02,0.084314704,0.33679146,0.124479115
2013-03,0.084314704,0.33679146,0.124479115
2013-04,0.084314704,0.33679146,0.124479115
2013-05,0.08883643,0.33679146,0.124479115
2013-06,0.095624804,0.33679146,0.124479115
2013-07,0.117296144,0.33679146,0.25461325
2013-08,1.5711188,0.33679146,0.31551352
2013-09,0.08883643,0.33679146,0.1862571
2013-10,0.737046,0.33679146,0.73899686
2013-11,0.084314704,0.33679146,0.14353868
2013-12,0.09362314,0.33679146,0.124479115
2014-01,0.084314704,0.17816097,0.124479115
2014-02,0.09362314,0.17816097,0.124479115
2014-03,0.08753637,0.17816097,0.124479115
2014-04,0.08753637,0.17816097,0.124479115
2014-05,0.08883643,0.17816097,0.124479115
2014-06,0.08825606,0.17816097,0.124479115
2014-07,0.22069627,0.17816097,0.25461325
2014-08,0.089328416,0.17816097,0.20550779
2014-09,0.08883643,0.17816097,0.24851216
2014-10,0.084314704,0.17816097,0.13884819
2014-11,0.08753637,0.17816097,0.12946308
2014-12,0.08753637,0.17816097,0.124479115
2015-01,0.09362314,0.17816097,0.124479115
2015-02,0.084314704,0.17816097,0.124479115
2015-03,0.08753637,0.17816097,0.124479115
2015-04,0.084314704,0.17816097,0.124479115
2015-05,0.13623373,0.17816097,0.124479115
2015-06,0.13463153,0.17816097,0.124479115
2015-07,0.097550154,0.17816097,0.25461325
2015-08,0.097550154,0.17816097,0.31551352
2015-09,0.08825606,0.17816097,0.24851216
2015-10,0.08753637,0.17816097,0.13884819
2015-11,0.084314704,0.17816097,0.12946308
2015-12,0.08753637,0.17816097,0.124479115
2016-01,0.084314704,0.17816097,0.124479115
2016-02,0.08753637,0.17816097,0.124479115
2016-03,0.084314704,0.17816097,0.124479115
2016-04,0.084314704,0.17816097,0.124479115
2016-05,0.113018036,0.17816097,0.124479115
2016-06,0.08825606,0.17816097,0.124479115
2016-07,0.18324146,0.17816097,0.25461325
2016-08,0.09862544,0.17816097,0.31551352
2016-09,0.095624804,0.17816097,0.24851216
2016-10,0.08883643,0.17816097,0.13884819
2016-11,0.084314704,0.17816097,0.12946308
2016-12,0.084314704,0.17816097,0.124479115
2017-01,0.084314704,0.17816097,0.124479115
2017-02,0.084314704,0.17816097,0.124479115
2017-03,0.08753637,0.17816097,0.124479115
2017-04,0.08883643,0.17816097,0.124479115
2017-05,0.113018036,0.17816097,0.124479115
2017-06,0.08825606,0.17816097,0.124479115
2017-07,0.117296144,0.17816097,0.25461325
2017-08,0.13463153,0.17816097,0.31551352
2017-09,0.13623373,0.17816097,0.24851216
2017-10,0.08883643,0.17816097,0.13884819
2017-11,0.084314704,0.17816097,0.12946308
2017-12,0.084314704,0.17816097,0.124479115
2018-01,0.084314704,0.6036577,0.124479115
2018-02,0.09362314,0.6036577,0.124479115
2018-03,0.08753637,0.6036577,0.124479115
2018-04,0.084314704,0.6036577,0.124479115
2018-05,0.113018036,0.6036577,0.124479115
2018-06,0.18819204,0.6036577,0.124479115
2018-07,1.5303202,0.6036577,0.25461325
2018-08,1.3566526,0.6036577,1.2169907
2018-09,1.9196438,0.6036577,1.6949844
2018-10,0.737046,0.6036577,0.73899686
2018-11,0.09362314,0.6036577,0.12946308
2018-12,0.09362314,0.6036577,0.124479115
2019-01,0.084314704,0.18902686,0.124479115
2019-02,0.084314704,0.18902686,0.124479115
2019-03,0.084314704,0.18902686,0.124479115
2019-04,0.084314704,0.18902686,0.124479115
2019-05,0.09541127,0.18902686,0.124479115
2019-06,0.089328416,0.18902686,0.124479115
2019-07,0.09862544,0.18902686,0.14460754
2019-08,0.097550154,0.18902686,0.20550779
2019-09,0.08825606,0.18902686,0.79520005
2019-10,0.1942749,0.18902686,0.13884819
2019-11,0.084314704,0.18902686,0.12946308
2019-12,0.08753637,0.18902686,0.124479115
2020-01,0.084314704,0.17816097,0.124479115
2020-02,0.084314704,0.17816097,0.124479115
2020-03,0.084314704,0.17816097,0.124479115
2020-04,0.08753637,0.17816097,0.124479115
2020-05,0.08883643,0.17816097,0.124479115
2020-06,0.08825606,0.17816097,0.124479115
2020-07,0.09088034,0.17816097,0.25461325
