,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,25.7,20.5,36.3,3.29,-0.56,117843.0,156072.0,174993.0,60951.0,112329.0,158303.0,186889.0,89009.0,1056389.0,509859.0,546530.0,866678.0,62082.0,4521.0,30991.0,357.0,410305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,25.8,24.5,38.3,4.76,1.79,117843.0,156072.0,174993.0,60951.0,112329.0,158303.0,186889.0,89009.0,1056389.0,509859.0,546530.0,866678.0,62082.0,4521.0,30991.0,357.0,410305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,42.0,34.9,52.2,14.75,9.98,117843.0,156072.0,174993.0,60951.0,112329.0,158303.0,186889.0,89009.0,1056389.0,509859.0,546530.0,866678.0,62082.0,4521.0,30991.0,357.0,410305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,52.4,40.6,63.4,1.95,-2.91,117843.0,156072.0,174993.0,60951.0,112329.0,158303.0,186889.0,89009.0,1056389.0,509859.0,546530.0,866678.0,62082.0,4521.0,30991.0,357.0,410305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,60.5,49.8,72.0,2.73,-1.46,117843.0,156072.0,174993.0,60951.0,112329.0,158303.0,186889.0,89009.0,1056389.0,509859.0,546530.0,866678.0,62082.0,4521.0,30991.0,357.0,410305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,69.3,59.1,78.6,3.77,-0.09,117843.0,156072.0,174993.0,60951.0,112329.0,158303.0,186889.0,89009.0,1056389.0,509859.0,546530.0,866678.0,62082.0,4521.0,30991.0,357.0,410305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,0.0,73.3,64.9,85.0,3.7,0.01,117843.0,156072.0,174993.0,60951.0,112329.0,158303.0,186889.0,89009.0,1056389.0,509859.0,546530.0,866678.0,62082.0,4521.0,30991.0,357.0,410305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,0.0,70.8,60.9,80.8,3.2,-1.0,117843.0,156072.0,174993.0,60951.0,112329.0,158303.0,186889.0,89009.0,1056389.0,509859.0,546530.0,866678.0,62082.0,4521.0,30991.0,357.0,410305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,0.0,63.6,55.6,75.4,2.94,-1.24,117843.0,156072.0,174993.0,60951.0,112329.0,158303.0,186889.0,89009.0,1056389.0,509859.0,546530.0,866678.0,62082.0,4521.0,30991.0,357.0,410305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16
2010-10,0.0,51.4,44.2,62.8,4.36,0.35,117843.0,156072.0,174993.0,60951.0,112329.0,158303.0,186889.0,89009.0,1056389.0,509859.0,546530.0,866678.0,62082.0,4521.0,30991.0,357.0,410305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5
2010-11,0.0,40.8,34.8,51.8,3.67,-0.94,117843.0,156072.0,174993.0,60951.0,112329.0,158303.0,186889.0,89009.0,1056389.0,509859.0,546530.0,866678.0,62082.0,4521.0,30991.0,357.0,410305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384
