,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,0.12161669,0.09594691,0.0018365008
2010-02,0.12161669,0.09594691,0.0018365008
2010-03,0.12161669,0.09594691,0.0018365008
2010-04,0.12161669,0.09594691,0.0018477525
2010-05,0.12161669,0.09594691,0.0018477525
2010-06,0.12161669,0.09594691,0.0018477525
2010-07,0.12161669,0.09594691,0.0018477525
2010-08,0.12161669,0.09594691,0.33272058
2010-09,0.12161669,0.09594691,0.5
2010-10,0.12161669,0.09594691,0.0042645843
2010-11,0.12161669,0.09594691,0.0018365008
2010-12,0.12161669,0.09594691,0.0018365008
2011-01,0.12161669,0.14817813,0.0018365008
2011-02,0.12161669,0.14817813,0.0018365008
2011-03,0.12161669,0.14817813,0.0018365008
2011-04,0.12161669,0.14817813,0.0018477525
2011-05,0.12161669,0.14817813,0.0018477525
2011-06,0.12161669,0.14817813,0.0018477525
2011-07,0.12161669,0.14817813,0.0018477525
2011-08,0.8311156,0.14817813,0.33272058
2011-09,0.12161669,0.14817813,0.014926809
2011-10,0.12161669,0.14817813,0.0017222347
2011-11,0.12161669,0.14817813,0.0018365008
2011-12,0.12161669,0.14817813,0.0018365008
2012-01,0.12161669,0.22300582,0.0018365008
2012-02,0.12161669,0.22300582,0.0018365008
2012-03,0.12161669,0.22300582,0.0018365008
2012-04,0.12161669,0.22300582,0.0018477525
2012-05,0.12161669,0.22300582,0.0018477525
2012-06,0.12161669,0.22300582,0.0018477525
2012-07,0.12161669,0.22300582,0.0018477525
2012-08,0.12161669,0.22300582,0.015000021
2012-09,1.2283356,0.22300582,0.5
2012-10,0.12161669,0.22300582,0.0045160986
2012-11,0.12161669,0.22300582,0.0018365008
2012-12,0.12161669,0.22300582,0.0018365008
2013-01,0.12161669,0.1551923,0.0018365008
2013-02,0.12161669,0.1551923,0.0018365008
2013-03,0.12161669,0.1551923,0.0018365008
2013-04,0.12161669,0.1551923,0.0018477525
2013-05,0.12161669,0.1551923,0.0018477525
2013-06,0.12161669,0.1551923,0.0018477525
2013-07,0.12161669,0.1551923,0.0018477525
2013-08,0.12161669,0.1551923,0.33272058
2013-09,0.8311156,0.1551923,0.3361561
2013-10,0.12161669,0.1551923,0.0045160986
2013-11,0.12161669,0.1551923,0.0018365008
2013-12,0.12161669,0.1551923,0.0018365008
2014-01,0.12161669,0.100655496,0.0018365008
2014-02,0.12161669,0.100655496,0.0018365008
2014-03,0.12161669,0.100655496,0.0018365008
2014-04,0.12161669,0.100655496,0.0018477525
2014-05,0.12161669,0.100655496,0.0018477525
2014-06,0.12161669,0.100655496,0.0018477525
2014-07,0.12161669,0.100655496,0.0018477525
2014-08,0.12161669,0.100655496,0.33272058
2014-09,0.12161669,0.100655496,0.3361561
2014-10,0.12161669,0.100655496,0.0042645843
2014-11,0.12161669,0.100655496,0.0018365008
2014-12,0.12161669,0.100655496,0.0018365008
2015-01,0.12161669,0.100655496,0.0018365008
2015-02,0.12161669,0.100655496,0.0018365008
2015-03,0.12161669,0.100655496,0.0018365008
2015-04,0.12161669,0.100655496,0.0018477525
2015-05,0.12161669,0.100655496,0.0018477525
2015-06,0.12161669,0.100655496,0.0018477525
2015-07,0.12161669,0.100655496,0.0018477525
2015-08,0.12161669,0.100655496,0.33272058
2015-09,0.12161669,0.100655496,0.5
2015-10,0.12161669,0.100655496,0.0042645843
2015-11,0.12161669,0.100655496,0.0018365008
2015-12,0.12161669,0.100655496,0.0018365008
2016-01,0.12161669,0.22091821,0.0018365008
2016-02,0.12161669,0.22091821,0.0018365008
2016-03,0.12161669,0.22091821,0.0018365008
2016-04,0.12161669,0.22091821,0.0018477525
2016-05,0.12161669,0.22091821,0.0018477525
2016-06,0.12161669,0.22091821,0.0018477525
2016-07,0.12161669,0.22091821,0.0018477525
2016-08,1.2283356,0.22091821,0.33272058
2016-09,0.12161669,0.22091821,0.014926809
2016-10,0.12161669,0.22091821,0.0017222347
2016-11,0.12161669,0.22091821,0.0018365008
2016-12,0.12161669,0.22091821,0.0018365008
2017-01,0.12161669,0.1337729,0.0018365008
2017-02,0.12161669,0.1337729,0.0018365008
2017-03,0.12161669,0.1337729,0.0018365008
2017-04,0.12161669,0.1337729,0.0018477525
2017-05,0.12161669,0.1337729,0.0018477525
2017-06,0.12161669,0.1337729,0.0018477525
2017-07,0.12161669,0.1337729,0.0018477525
2017-08,0.12161669,0.1337729,0.015000021
2017-09,1.2283356,0.1337729,0.5
