,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,40.7,6.5,23.1,0.61,1.66,102773.0,117075.0,130696.0,49702.0,96570.0,110109.0,128194.0,64343.0,799462.0,400246.0,399216.0,692330.0,8874.0,68215.0,7126.0,241.0,315468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,41.2,5.2,24.0,0.6,1.68,102773.0,117075.0,130696.0,49702.0,96570.0,110109.0,128194.0,64343.0,799462.0,400246.0,399216.0,692330.0,8874.0,68215.0,7126.0,241.0,315468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,52.2,27.1,45.5,1.19,1.9,102773.0,117075.0,130696.0,49702.0,96570.0,110109.0,128194.0,64343.0,799462.0,400246.0,399216.0,692330.0,8874.0,68215.0,7126.0,241.0,315468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,64.5,36.9,61.8,2.38,1.6,102773.0,117075.0,130696.0,49702.0,96570.0,110109.0,128194.0,64343.0,799462.0,400246.0,399216.0,692330.0,8874.0,68215.0,7126.0,241.0,315468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,73.2,43.1,65.4,3.69,3.06,102773.0,117075.0,130696.0,49702.0,96570.0,110109.0,128194.0,64343.0,799462.0,400246.0,399216.0,692330.0,8874.0,68215.0,7126.0,241.0,315468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,81.8,54.7,77.1,4.92,3.68,102773.0,117075.0,130696.0,49702.0,96570.0,110109.0,128194.0,64343.0,799462.0,400246.0,399216.0,692330.0,8874.0,68215.0,7126.0,241.0,315468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,0.0,82.3,59.8,85.0,3.73,5.3,102773.0,117075.0,130696.0,49702.0,96570.0,110109.0,128194.0,64343.0,799462.0,400246.0,399216.0,692330.0,8874.0,68215.0,7126.0,241.0,315468.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,4.0,81.6,60.0,87.1,2.02,3.0,102773.0,117075.0,130696.0,49702.0,96570.0,110109.0,128194.0,64343.0,799462.0,400246.0,399216.0,692330.0,8874.0,68215.0,7126.0,241.0,315468.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,0.0,76.6,46.1,72.2,3.26,4.81,102773.0,117075.0,130696.0,49702.0,96570.0,110109.0,128194.0,64343.0,799462.0,400246.0,399216.0,692330.0,8874.0,68215.0,7126.0,241.0,315468.0,0.0,4.0,0.0,0.0,1.3333333333333333,4.0,0.0,-1.0,-1.8369701987210297e-16
2010-10,0.0,64.4,38.0,65.2,1.0,-0.06,102773.0,117075.0,130696.0,49702.0,96570.0,110109.0,128194.0,64343.0,799462.0,400246.0,399216.0,692330.0,8874.0,68215.0,7126.0,241.0,315468.0,0.0,0.0,4.0,0.0,1.3333333333333333,-4.0,4.0,-0.8660254037844386,0.5
2010-11,0.0,54.0,21.2,43.0,0.33,-0.21,102773.0,117075.0,130696.0,49702.0,96570.0,110109.0,128194.0,64343.0,799462.0,400246.0,399216.0,692330.0,8874.0,68215.0,7126.0,241.0,315468.0,0.0,0.0,0.0,4.0,1.3333333333333333,0.0,-4.0,-0.5000000000000004,0.8660254037844384
2010-12,0.0,38.3,8.6,26.7,0.95,2.01,102773.0,117075.0,130696.0,49702.0,96570.0,110109.0,128194.0,64343.0,799462.0,400246.0,399216.0,692330.0,8874.0,68215.0,7126.0,241.0,315468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0
2011-01,0.0,40.6,3.3,22.6,0.93,2.14,103471.0,118574.0,131946.0,50704.0,96907.0,111303.0,129682.0,65110.0,807697.0,404695.0,403002.0,697042.0,9347.0,69154.0,7672.0,197.0,318466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
