,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,40.7,6.5,23.1,0.61,1.66
2010-02,0.0,41.2,5.2,24.0,0.6,1.68
2010-03,0.0,52.2,27.1,45.5,1.19,1.9
2010-04,0.0,64.5,36.9,61.8,2.38,1.6
2010-05,0.0,73.2,43.1,65.4,3.69,3.06
2010-06,0.0,81.8,54.7,77.1,4.92,3.68
2010-07,0.0,82.3,59.8,85.0,3.73,5.3
2010-08,4.0,81.6,60.0,87.1,2.02,3.0
2010-09,0.0,76.6,46.1,72.2,3.26,4.81
2010-10,0.0,64.4,38.0,65.2,1.0,-0.06
2010-11,0.0,54.0,21.2,43.0,0.33,-0.21
2010-12,0.0,38.3,8.6,26.7,0.95,2.01
2011-01,0.0,40.6,3.3,22.6,0.93,2.14
2011-02,0.0,50.4,6.0,26.6,1.13,2.72
2011-03,0.0,55.8,18.2,36.4,1.05,1.72
2011-04,0.0,65.0,32.7,53.4,2.29,2.48
2011-05,0.0,71.3,42.2,63.8,4.5,4.72
2011-06,0.0,80.8,53.0,76.3,4.52,3.19
2011-07,0.0,82.8,64.1,87.7,3.15,4.04
2011-08,0.0,81.4,58.5,84.7,2.32,2.88
2011-09,0.0,74.1,45.0,74.8,0.63,-1.1
2011-10,0.0,61.0,38.0,64.6,1.11,-0.29
2011-11,0.0,55.3,21.4,47.4,0.24,-1.02
2011-12,0.0,50.7,15.9,37.7,0.26,-0.57
2012-01,0.0,48.3,13.5,37.3,0.41,-0.04
2012-02,0.0,50.6,13.9,37.6,1.13,1.91
2012-03,0.0,63.2,32.4,61.6,0.37,-4.82
2012-04,0.0,64.2,36.8,63.5,3.06,0.24
2012-05,0.0,72.7,44.9,71.8,2.79,-0.58
2012-06,0.0,74.8,56.5,84.4,2.18,-3.27
2012-07,14.0,82.8,64.4,93.1,1.54,-3.85
2012-08,38.0,78.0,55.3,86.6,1.12,-3.49
2012-09,8.0,73.6,45.4,79.8,0.2,-3.76
2012-10,2.0,63.7,32.9,58.3,0.83,-0.58
2012-11,0.0,50.7,22.9,46.8,0.32,-1.34
2012-12,0.0,51.5,11.4,31.3,0.63,0.19
