,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,3.2664866e-05,0.45384616,0.04294885
2010-02,3.2664866e-05,0.45384616,0.04294885
2010-03,3.2664866e-05,0.45384616,0.04294885
2010-04,3.2664866e-05,0.45384616,0.04294885
2010-05,3.2664866e-05,0.45384616,0.04294885
2010-06,3.2664866e-05,0.45384616,0.35174567
2010-07,3.2664866e-05,0.45384616,0.26240638
2010-08,4.000203,0.45384616,3.3827474
2010-09,3.2664866e-05,0.45384616,0.16588958
2010-10,3.2664866e-05,0.45384616,0.071647145
2010-11,3.2664866e-05,0.45384616,0.071647145
2010-12,3.2664866e-05,0.45384616,0.04294885
2011-01,3.2664866e-05,0.3551724,0.04294885
2011-02,3.2664866e-05,0.3551724,0.04294885
2011-03,3.2664866e-05,0.3551724,0.04294885
2011-04,3.2664866e-05,0.3551724,0.04294885
2011-05,3.2664866e-05,0.3551724,0.04294885
2011-06,3.2664866e-05,0.3551724,0.35174567
2011-07,3.2664866e-05,0.3551724,4.1745844
2011-08,3.2664866e-05,0.3551724,0.26703024
2011-09,3.2664866e-05,0.3551724,0.071647145
2011-10,3.2664866e-05,0.3551724,0.071647145
2011-11,3.2664866e-05,0.3551724,0.071647145
2011-12,3.2664866e-05,0.3551724,0.04294885
2012-01,3.2664866e-05,1.7,0.04294885
2012-02,3.2664866e-05,1.7,0.04294885
2012-03,3.2664866e-05,1.7,0.04294885
2012-04,3.2664866e-05,1.7,0.04294885
2012-05,3.2664866e-05,1.7,0.04294885
2012-06,3.2664866e-05,1.7,0.35174567
2012-07,14.000697,1.7,4.1745844
2012-08,37.98707,1.7,26.041563
2012-09,8.000262,1.7,7.521184
2012-10,1.9997035,1.7,1.4527184
2012-11,3.2664866e-05,1.7,0.071647145
2012-12,3.2664866e-05,1.7,0.04294885
2013-01,3.2664866e-05,1.7,0.04294885
2013-02,3.2664866e-05,1.7,0.04294885
2013-03,3.2664866e-05,1.7,0.04294885
2013-04,3.2664866e-05,1.7,0.04294885
2013-05,3.2664866e-05,1.7,0.04294885
2013-06,1.9997035,1.7,0.35174567
