,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,0.06001617,0.008378819,0.0014831051
2010-02,0.06001617,0.008378819,0.0014831051
2010-03,0.06001617,0.008378819,0.003118672
2010-04,0.06001617,0.008378819,0.0060702157
2010-05,0.06001617,0.008378819,0.0060702157
2010-06,0.06001617,0.008378819,0.0060702157
2010-07,0.06001617,0.008378819,0.20205854
2010-08,0.06001617,0.008378819,0.26603264
2010-09,0.06001617,0.008378819,0.17897575
2010-10,0.06001617,0.008378819,0.0038922266
2010-11,0.06001617,0.008378819,0.016689677
2010-12,0.06001617,0.008378819,0.0014831051
2011-01,0.06001617,0.17158705,0.0014831051
2011-02,0.06001617,0.17158705,0.0014831051
2011-03,0.06001617,0.17158705,0.003118672
2011-04,0.06001617,0.17158705,0.0060702157
2011-05,0.06001617,0.17158705,0.0060702157
2011-06,0.06001617,0.17158705,0.0060702157
2011-07,0.06001617,0.17158705,0.20205854
2011-08,0.8832203,0.17158705,0.26603264
2011-09,0.9159763,0.17158705,0.47323608
2011-10,0.06001617,0.17158705,0.029267628
2011-11,0.06001617,0.17158705,0.025742253
2011-12,0.06001617,0.17158705,0.0014831051
2012-01,0.06001617,0.41836897,0.0014831051
2012-02,0.06001617,0.41836897,0.0014831051
2012-03,0.06001617,0.41836897,0.003118672
2012-04,0.06001617,0.41836897,0.0060702157
2012-05,0.06001617,0.41836897,0.0060702157
2012-06,0.06001617,0.41836897,0.0060702157
2012-07,1.59608,0.41836897,0.20205854
2012-08,1.59608,0.41836897,1.8458455
2012-09,0.9159763,0.41836897,0.9486152
2012-10,0.06001617,0.41836897,-0.027154515
2012-11,0.06001617,0.41836897,0.025742253
2012-12,0.06001617,0.41836897,0.0014831051
2013-01,0.06001617,0.08912048,0.0014831051
2013-02,0.06001617,0.08912048,0.0014831051
2013-03,0.06001617,0.08912048,0.003118672
2013-04,0.06001617,0.08912048,0.0060702157
2013-05,0.06001617,0.08912048,0.0060702157
2013-06,0.06001617,0.08912048,0.0060702157
2013-07,0.06001617,0.08912048,0.06682032
2013-08,0.9159763,0.08912048,0.3311557
2013-09,0.06001617,0.08912048,0.040547613
2013-10,0.06001617,0.08912048,0.047210567
2013-11,0.06001617,0.08912048,0.016689677
2013-12,0.06001617,0.08912048,0.0014831051
2014-01,0.06001617,0.008378819,0.0014831051
2014-02,0.06001617,0.008378819,0.0014831051
2014-03,0.06001617,0.008378819,0.003118672
2014-04,0.06001617,0.008378819,0.0060702157
2014-05,0.06001617,0.008378819,0.0060702157
2014-06,0.06001617,0.008378819,0.0060702157
2014-07,0.06001617,0.008378819,0.20205854
2014-08,0.06001617,0.008378819,0.3311557
2014-09,0.06001617,0.008378819,0.17897575
2014-10,0.06001617,0.008378819,0.0038922266
2014-11,0.06001617,0.008378819,0.016689677
2014-12,0.06001617,0.008378819,0.0014831051
2015-01,0.06001617,0.008378819,0.0014831051
2015-02,0.06001617,0.008378819,0.0014831051
2015-03,0.06001617,0.008378819,0.003118672
2015-04,0.06001617,0.008378819,0.0060702157
2015-05,0.06001617,0.008378819,0.0060702157
2015-06,0.06001617,0.008378819,0.0060702157
2015-07,0.06001617,0.008378819,0.20205854
2015-08,0.06001617,0.008378819,0.26603264
2015-09,0.06001617,0.008378819,0.17897575
2015-10,0.06001617,0.008378819,0.0038922266
2015-11,0.06001617,0.008378819,0.016689677
2015-12,0.06001617,0.008378819,0.0014831051
2016-01,0.06001617,0.008378819,0.0014831051
2016-02,0.06001617,0.008378819,0.0014831051
2016-03,0.06001617,0.008378819,0.003118672
2016-04,0.06001617,0.008378819,0.0060702157
2016-05,0.06001617,0.008378819,0.0060702157
2016-06,0.06001617,0.008378819,0.0060702157
2016-07,0.06001617,0.008378819,0.20205854
2016-08,0.06001617,0.008378819,0.26603264
2016-09,0.06001617,0.008378819,0.17897575
2016-10,0.06001617,0.008378819,0.0038922266
2016-11,0.06001617,0.008378819,0.016689677
2016-12,0.06001617,0.008378819,0.0014831051
2017-01,0.06001617,0.08605182,0.0014831051
2017-02,0.06001617,0.08605182,0.0014831051
2017-03,0.06001617,0.08605182,0.003118672
2017-04,0.06001617,0.08605182,0.0060702157
2017-05,0.06001617,0.08605182,0.0060702157
2017-06,0.06001617,0.08605182,0.0060702157
2017-07,0.06001617,0.08605182,0.20205854
2017-08,0.9159763,0.08605182,0.26603264
2017-09,0.06001617,0.08605182,0.47323608
2017-10,0.06001617,0.08605182,0.047210567
2017-11,0.06001617,0.08605182,0.016689677
2017-12,0.06001617,0.08605182,0.0014831051
2018-01,0.06001617,0.17254624,0.0014831051
2018-02,0.06001617,0.17254624,0.0014831051
2018-03,0.06001617,0.17254624,0.003118672
2018-04,0.06001617,0.17254624,0.0060702157
2018-05,0.06001617,0.17254624,0.0060702157
2018-06,0.06001617,0.17254624,0.0060702157
2018-07,0.06001617,0.17254624,0.20205854
2018-08,0.06001617,0.17254624,0.3311557
2018-09,0.9159763,0.17254624,0.17897575
2018-10,0.06001617,0.17254624,0.052629407
2018-11,0.9159763,0.17254624,0.80665255
2018-12,0.06001617,0.17254624,0.00031966204
2019-01,0.06001617,0.011401387,0.08338428
2019-02,0.06001617,0.011401387,0.0014831051
2019-03,0.06001617,0.011401387,0.003118672
2019-04,0.06001617,0.011401387,0.0060702157
2019-05,0.06001617,0.011401387,0.0060702157
2019-06,0.06001617,0.011401387,0.0060702157
2019-07,0.06001617,0.011401387,0.20205854
2019-08,0.06001617,0.011401387,0.26603264
2019-09,0.06001617,0.011401387,0.017451394
2019-10,0.06001617,0.011401387,0.0038922266
2019-11,0.06001617,0.011401387,0.008170545
2019-12,0.06001617,0.011401387,0.0014831051
2020-01,0.06001617,0.007663733,0.0014831051
2020-02,0.06001617,0.007663733,0.0014831051
2020-03,0.06001617,0.007663733,0.003118672
2020-04,0.06001617,0.007663733,0.0060702157
2020-05,0.06001617,0.007663733,0.0060702157
2020-06,0.06001617,0.007663733,0.0060702157
2020-07,0.06001617,0.007663733,0.20205854
2020-08,0.06001617,0.007663733,0.26603264
2020-09,0.06001617,0.007663733,0.17897575
2020-10,0.06001617,0.007663733,0.0038922266
2020-11,0.06001617,0.007663733,0.016689677
2020-12,0.06001617,0.007663733,0.0014831051
2021-01,0.06001617,0.007663733,0.0014831051
2021-02,0.06001617,0.007663733,0.0014831051
2021-03,0.06001617,0.007663733,0.003118672
2021-04,0.06001617,0.007663733,0.0060702157
2021-05,0.06001617,0.007663733,0.0060702157
2021-06,0.06001617,0.007663733,0.0060702157
2021-07,0.06001617,0.007663733,0.20205854
2021-08,0.06001617,0.007663733,0.26603264
2021-09,0.06001617,0.007663733,0.17897575
2021-10,0.06001617,0.007663733,0.0038922266
2021-11,0.06001617,0.007663733,0.016689677
2021-12,0.06001617,0.007663733,0.0014831051
2022-01,0.06001617,0.007663733,0.0014831051
2022-02,0.06001617,0.007663733,0.0014831051
2022-03,0.06001617,0.007663733,0.003118672
2022-04,0.06001617,0.007663733,0.0060702157
2022-05,0.06001617,0.007663733,0.0060702157
2022-06,0.06001617,0.007663733,0.0060702157
2022-07,0.06001617,0.007663733,0.20205854
2022-08,0.06001617,0.007663733,0.26603264
2022-09,0.06001617,0.007663733,0.17897575
2022-10,0.06001617,0.007663733,0.0038922266
2022-11,0.06001617,0.007663733,0.016689677
2022-12,0.06001617,0.007663733,0.0014831051
2023-01,0.06001617,0.007663733,0.0014831051
2023-02,0.06001617,0.007663733,0.0014831051
2023-03,0.06001617,0.007663733,0.003118672
2023-04,0.9159763,0.007663733,0.025003452
