year,month,Value
1990,1,47.5
1990,2,52.4
1990,3,57.7
1990,4,63.5
1990,5,69.7
1990,6,79.4
1990,7,82.5
1990,8,80.5
1990,9,75.0
1990,10,66.2
1990,11,59.6
1990,12,49.2
1991,1,41.2
1991,2,46.4
1991,3,54.4
1991,4,67.0
1991,5,79.1
1991,6,81.8
1991,7,84.6
1991,8,83.2
1991,9,75.7
1991,10,68.4
1991,11,51.4
1991,12,46.9
1992,1,41.9
1992,2,46.9
1992,3,50.8
1992,4,62.0
1992,5,69.4
1992,6,75.5
1992,7,82.1
1992,8,77.8
1992,9,75.4
1992,10,64.0
1992,11,52.1
1992,12,41.2
1993,1,44.4
1993,2,41.0
1993,3,46.5
1993,4,62.9
1993,5,74.1
1993,6,79.8
1993,7,86.4
1993,8,84.1
1993,9,75.3
1993,10,63.8
1993,11,53.4
1993,12,40.1
1994,1,32.4
1994,2,44.4
1994,3,51.0
1994,4,69.0
1994,5,68.1
1994,6,83.0
1994,7,83.1
1994,8,79.3
1994,9,73.5
1994,10,66.2
1994,11,60.5
1994,12,48.4
1995,1,40.2
1995,2,40.0
1995,3,56.6
1995,4,64.4
1995,5,70.9
1995,6,79.6
1995,7,84.7
1995,8,86.0
1995,9,74.4
1995,10,68.2
1995,11,47.4
1995,12,37.9
1996,1,38.6
1996,2,41.4
1996,3,47.2
1996,4,63.3
1996,5,72.1
1996,6,81.0
1996,7,80.1
1996,8,80.5
1996,9,72.9
1996,10,64.9
1996,11,46.0
1996,12,47.0
1997,1,40.5
1997,2,47.8
1997,3,55.8
1997,4,59.1
1997,5,68.1
1997,6,78.1
1997,7,83.3
1997,8,79.4
1997,9,74.1
1997,10,65.1
1997,11,47.8
1997,12,42.5
1998,1,45.3
1998,2,46.5
1998,3,52.1
1998,4,65.4
1998,5,74.7
1998,6,78.0
1998,7,82.6
1998,8,83.3
1998,9,81.1
1998,10,66.9
1998,11,55.8
1998,12,48.6
1999,1,44.3
1999,2,46.6
1999,3,48.0
1999,4,67.5
1999,5,75.6
1999,6,81.9
1999,7,87.6
1999,8,82.9
1999,9,76.9
1999,10,65.3
1999,11,60.0
1999,12,45.6
2000,1,40.0
2000,2,49.4
2000,3,58.9
2000,4,63.1
2000,5,76.3
2000,6,80.9
2000,7,79.4
2000,8,79.2
2000,9,73.9
2000,10,68.6
2000,11,50.5
2000,12,34.6
2001,1,38.6
2001,2,48.4
2001,3,46.8
2001,4,68.1
2001,5,73.5
2001,6,79.7
2001,7,80.5
2001,8,82.8
2001,9,74.0
2001,10,66.0
2001,11,62.6
2001,12,49.8
2002,1,44.7
2002,2,48.7
2002,3,54.6
2002,4,66.6
2002,5,71.1
2002,6,81.9
2002,7,84.0
2002,8,84.6
2002,9,80.5
2002,10,63.0
2002,11,49.5
2002,12,40.7
2003,1,33.3
2003,2,37.4
2003,3,57.1
2003,4,65.9
2003,5,69.4
2003,6,75.8
2003,7,81.5
2003,8,82.2
2003,9,73.4
2003,10,63.7
2003,11,59.3
2003,12,41.1
2004,1,36.4
2004,2,43.1
2004,3,56.2
2004,4,63.3
