,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos,count
2010-01,-1.6126262543659287,-1.4051402033063944,-1.4897229216623402,0.8521772312273737,0.6492818516667348,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392,-1.664570565472556,-1.6623039924765306,-1.666867852257342,-1.7110302619275168,-1.7817415383144428,-1.423881077038281,-1.5481186207571807,-1.996400058333385,-1.5692622925527302,0.0,-1.3877787807814457e-17,-3.469446951953614e-18,-1.734723475976807e-17,-0.6339944630161898,-0.033268620083259995,-0.03313347315645871,0.6812594871986655,1.2107528277522954,0.0
2010-02,-1.6414988025451753,-1.1743285144911324,-1.299067331626095,0.19189634038506595,0.3092635044519278,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392,-1.664570565472556,-1.6623039924765306,-1.666867852257342,-1.7110302619275168,-1.7817415383144428,-1.423881077038281,-1.5481186207571807,-1.996400058333385,-1.5692622925527302,0.0,-1.3877787807814457e-17,-3.469446951953614e-18,-1.734723475976807e-17,-0.6339944630161898,-0.033268620083259995,-0.03313347315645871,1.1855080170264962,0.7133708190395334,0.0
2010-03,-0.8540601050238921,-0.6789014519898152,-0.6859185333246268,0.4789353010060321,0.22591016254192806,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392,-1.664570565472556,-1.6623039924765306,-1.666867852257342,-1.7110302619275168,-1.7817415383144428,-1.423881077038281,-1.5481186207571807,-1.996400058333385,-1.5692622925527302,0.0,-1.3877787807814457e-17,-3.469446951953614e-18,-1.734723475976807e-17,-0.6339944630161898,-0.033268620083259995,-0.03313347315645871,1.3687636129463088,0.015778040288952595,0.0
2010-04,-0.09618456529802243,-0.2855735409371636,-0.21236161222092445,0.6049791325913918,0.6492818516667348,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392,-1.664570565472556,-1.6623039924765306,-1.666867852257342,-1.7110302619275168,-1.7817415383144428,-1.423881077038281,-1.5481186207571807,-1.996400058333385,-1.5692622925527302,0.0,-1.3877787807814457e-17,-3.469446951953614e-18,-1.734723475976807e-17,-0.6339944630161898,-0.033268620083259995,-0.03313347315645871,1.1855080170264976,-0.7053820354007986,0.0
2010-05,0.5679042153764906,0.06077832662789956,0.12076429722938699,0.3914650344401845,0.8834254582462785,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392,-1.664570565472556,-1.6623039924765306,-1.666867852257342,-1.7110302619275168,-1.7817415383144428,-1.423881077038281,-1.5481186207571807,-1.996400058333385,-1.5692622925527302,0.0,-1.3877787807814457e-17,-3.469446951953614e-18,-1.734723475976807e-17,-0.6339944630161898,-0.033268620083259995,-0.03313347315645871,0.6812594871986655,-1.2502707088908618,0.0
2010-06,1.2485564551434738,0.9824910523294246,1.0000507734435673,-0.36520923912937264,0.6582073900893142,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392,-1.664570565472556,-1.6623039924765306,-1.666867852257342,-1.7110302619275168,-1.7817415383144428,-1.423881077038281,-1.5481186207571807,-1.996400058333385,-1.5692622925527302,0.0,-1.3877787807814457e-17,-3.469446951953614e-18,-1.734723475976807e-17,-0.6339944630161898,-0.033268620083259995,-0.03313347315645871,-0.016654033921809603,-1.453675654900248,0.0
2010-07,1.1485905899378555,1.409275169634143,1.4065785027951674,-0.2899486966386845,0.28491804177756763,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392,-1.664570565472556,-1.6623039924765306,-1.666867852257342,-1.7110302619275168,-1.7817415383144428,-1.423881077038281,-1.5481186207571807,-1.996400058333385,-1.5692622925527302,0.0,-1.3877787807814457e-17,-3.469446951953614e-18,-1.734723475976807e-17,-0.6339944630161898,-0.033268620083259995,-0.03313347315645871,-0.7262037136073767,-1.2502707088908604,0.0
2010-08,1.3795558011746276,1.2285645195419685,1.1846838458134972,0.5912708312662256,0.5998312356549053,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392,-1.664570565472556,-1.6623039924765306,-1.666867852257342,-1.7110302619275168,-1.7817415383144428,-1.423881077038281,-1.5481186207571807,-1.996400058333385,-1.5692622925527302,0.0,-1.3877787807814457e-17,-3.469446951953614e-18,-1.734723475976807e-17,-0.6339944630161898,-0.033268620083259995,-0.03313347315645871,-1.2538736295058936,-0.7053820354007986,0.0
2010-09,0.8650835760656294,0.7531287746060522,1.0155455665172826,-1.548515478790285,-0.8678315560177243,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392,-1.664570565472556,-1.6623039924765306,-1.666867852257342,-1.7110302619275168,-1.7817415383144428,-1.423881077038281,-1.5481186207571807,-1.996400058333385,-1.5692622925527302,0.0,-1.3877787807814457e-17,-3.469446951953614e-18,-1.734723475976807e-17,-0.6339944630161898,-0.033268620083259995,-0.03313347315645871,-1.4489158007263132,0.015778040288952595,1.0
2010-10,0.06897603511081069,0.22478130529325907,0.09289961042240105,1.8186863388196066,1.5336040312283257,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392,-1.664570565472556,-1.6623039924765306,-1.666867852257342,-1.7110302619275168,-1.7817415383144428,-1.423881077038281,-1.5481186207571807,-1.996400058333385,-1.5692622925527302,0.0,4.5102810375396984e-17,-3.469446951953614e-18,-1.734723475976807e-17,0.32888860909633405,0.35056150736452607,-0.03313347315645871,-1.2538736295058936,0.7133708190395334,0.0
