year,month,Value
1990,1,63.8
1990,2,67.9
1990,3,70.7
1990,4,77.0
1990,5,83.1
1990,6,91.9
1990,7,91.4
1990,8,93.7
1990,9,89.9
1990,10,78.9
1990,11,72.8
1990,12,63.7
1991,1,55.7
1991,2,64.8
1991,3,71.5
1991,4,78.0
1991,5,83.3
1991,6,89.1
1991,7,91.6
1991,8,90.1
1991,9,85.9
1991,10,81.2
1991,11,64.8
1991,12,63.7
1992,1,57.6
1992,2,66.3
1992,3,71.1
1992,4,76.1
1992,5,82.4
1992,6,88.1
1992,7,91.2
1992,8,88.1
1992,9,85.9
1992,10,79.6
1992,11,64.4
1992,12,61.4
1993,1,59.4
1993,2,62.8
1993,3,66.9
1993,4,72.5
1993,5,81.3
1993,6,88.8
1993,7,92.3
1993,8,94.1
1993,9,89.4
1993,10,77.6
1993,11,65.4
1993,12,61.0
1994,1,56.9
1994,2,63.6
1994,3,70.8
1994,4,78.3
1994,5,81.8
1994,6,89.2
1994,7,89.7
1994,8,89.6
1994,9,86.5
1994,10,77.1
1994,11,71.9
1994,12,62.5
1995,1,60.4
1995,2,65.0
1995,3,70.1
1995,4,77.0
1995,5,84.6
1995,6,89.5
1995,7,92.1
1995,8,94.0
1995,9,89.3
1995,10,79.7
1995,11,68.0
1995,12,60.2
1996,1,61.0
1996,2,63.7
1996,3,66.4
1996,4,75.9
1996,5,86.7
1996,6,88.9
1996,7,91.5
1996,8,89.3
1996,9,85.8
1996,10,78.1
1996,11,69.0
1996,12,64.4
1997,1,58.2
1997,2,62.3
1997,3,73.9
1997,4,72.3
1997,5,82.4
1997,6,87.8
1997,7,92.9
1997,8,91.2
1997,9,89.9
1997,10,78.7
1997,11,64.7
1997,12,59.3
1998,1,62.6
1998,2,63.5
1998,3,68.5
1998,4,75.8
1998,5,87.6
1998,6,93.2
1998,7,95.8
1998,8,94.3
1998,9,89.4
1998,10,81.1
1998,11,70.6
1998,12,62.6
1999,1,65.3
1999,2,69.0
1999,3,69.6
1999,4,81.3
1999,5,84.9
1999,6,88.9
1999,7,91.5
1999,8,96.5
1999,9,88.1
1999,10,79.8
1999,11,73.6
1999,12,63.1
2000,1,63.4
2000,2,70.0
2000,3,75.1
2000,4,76.4
2000,5,86.4
2000,6,89.5
2000,7,94.2
2000,8,96.4
2000,9,89.5
2000,10,80.6
2000,11,65.1
2000,12,53.6
2001,1,55.4
2001,2,67.3
2001,3,65.4
2001,4,80.3
2001,5,85.4
2001,6,87.5
2001,7,91.8
2001,8,90.4
2001,9,85.1
2001,10,76.9
2001,11,74.5
2001,12,65.1
2002,1,62.2
2002,2,60.9
2002,3,69.4
2002,4,79.4
2002,5,84.5
2002,6,88.8
2002,7,92.0
2002,8,91.2
2002,9,87.5
2002,10,77.1
2002,11,66.4
2002,12,61.2
2003,1,56.3
2003,2,59.9
2003,3,69.0
2003,4,78.2
2003,5,86.0
2003,6,88.6
2003,7,90.4
2003,8,92.1
2003,9,86.2
2003,10,79.7
2003,11,73.6
2003,12,61.5
2004,1,60.7
2004,2,58.2
2004,3,74.3
2004,4,77.1
2004,5,83.3
2004,6,87.8
2004,7,90.8
2004,8,90.2
2004,9,88.6
2004,10,83.0
2004,11,70.8
2004,12,61.1
2005,1,63.2
2005,2,63.4
2005,3,68.6
2005,4,77.4
2005,5,84.3
2005,6,90.8
2005,7,92.1
2005,8,94.2
2005,9,92.6
2005,10,80.4
2005,11,73.1
2005,12,61.1
2006,1,67.1
2006,2,61.9
2006,3,72.8
2006,4,82.3
2006,5,85.1
2006,6,91.4
2006,7,91.8
2006,8,94.0
2006,9,87.4
2006,10,79.7
2006,11,70.2
2006,12,62.5
2007,1,58.2
2007,2,61.6
