year,month,Value
1990,1,12.5
1990,2,4.3
1990,3,16.0
1990,4,30.4
1990,5,37.9
1990,6,50.0
1990,7,55.1
1990,8,55.1
1990,9,45.0
1990,10,38.3
1990,11,27.4
1990,12,15.7
1991,1,1.6
1991,2,8.8
1991,3,20.0
1991,4,29.9
1991,5,40.4
1991,6,49.2
1991,7,53.4
1991,8,55.1
1991,9,41.9
1991,10,37.0
1991,11,27.9
1991,12,8.5
1992,1,4.3
1992,2,5.8
1992,3,12.7
1992,4,27.1
1992,5,37.1
1992,6,48.8
1992,7,50.2
1992,8,53.6
1992,9,44.8
1992,10,33.0
1992,11,23.6
1992,12,14.8
1993,1,5.2
1993,2,-5.1
1993,3,12.0
1993,4,29.4
1993,5,39.5
1993,6,47.6
1993,7,54.3
1993,8,53.7
1993,9,44.3
1993,10,31.0
1993,11,23.8
1993,12,14.2
1994,1,-7.1
1994,2,0.0
1994,3,18.5
1994,4,28.6
1994,5,37.8
1994,6,51.7
1994,7,58.0
1994,8,51.5
1994,9,44.5
1994,10,35.1
1994,11,27.0
1994,12,15.2
1995,1,12.3
1995,2,1.8
1995,3,19.4
1995,4,25.6
1995,5,38.6
1995,6,49.6
1995,7,57.0
1995,8,52.2
1995,9,39.3
1995,10,38.7
1995,11,23.2
1995,12,8.7
1996,1,3.3
1996,2,7.6
1996,3,15.3
1996,4,30.2
1996,5,37.2
1996,6,50.3
1996,7,54.9
1996,8,52.6
1996,9,46.3
1996,10,33.9
1996,11,23.0
1996,12,21.8
1997,1,4.2
1997,2,7.1
1997,3,12.6
1997,4,26.7
1997,5,36.6
1997,6,47.7
1997,7,53.8
1997,8,51.8
1997,9,45.2
1997,10,33.6
1997,11,23.9
1997,12,11.8
1998,1,9.7
1998,2,14.1
1998,3,19.8
1998,4,30.5
1998,5,44.1
1998,6,50.4
1998,7,54.9
1998,8,52.6
1998,9,46.3
1998,10,37.1
1998,11,27.5
1998,12,17.1
1999,1,2.9
1999,2,10.3
1999,3,22.7
1999,4,30.3
1999,5,42.2
1999,6,52.3
1999,7,56.6
1999,8,52.5
1999,9,50.9
1999,10,32.3
1999,11,29.2
1999,12,17.9
2000,1,4.6
2000,2,6.8
2000,3,22.5
2000,4,30.0
2000,5,38.5
2000,6,47.9
2000,7,52.3
2000,8,52.7
2000,9,43.4
2000,10,34.4
2000,11,29.7
2000,12,9.1
2001,1,3.0
2001,2,4.8
2001,3,14.1
2001,4,27.0
2001,5,40.4
2001,6,51.8
2001,7,53.3
2001,8,54.4
2001,9,45.9
2001,10,36.0
2001,11,29.9
2001,12,21.2
2002,1,12.9
2002,2,10.2
2002,3,17.3
2002,4,30.8
2002,5,37.1
2002,6,47.0
2002,7,54.5
2002,8,54.1
2002,9,47.2
2002,10,32.5
2002,11,23.6
2002,12,12.4
2003,1,-0.1
2003,2,1.8
2003,3,12.7
2003,4,24.6
2003,5,38.7
2003,6,49.3
2003,7,55.5
2003,8,56.4
2003,9,47.0
2003,10,35.4
2003,11,27.1
2003,12,14.3
2004,1,-2.0
2004,2,7.1
2004,3,18.9
2004,4,29.1
2004,5,40.3
2004,6,46.0
2004,7,54.7
2004,8,54.5
2004,9,44.4
2004,10,35.3
2004,11,25.2
2004,12,9.9
2005,1,1.0
2005,2,8.5
2005,3,14.6
2005,4,30.5
2005,5,38.4
2005,6,51.5
2005,7,54.9
2005,8,54.1
2005,9,47.6
2005,10,39.7
2005,11,27.3
2005,12,13.6
2006,1,14.0
2006,2,10.5
2006,3,19.7
2006,4,31.0
2006,5,42.6
2006,6,53.8
2006,7,58.3
2006,8,50.8
2006,9,45.1
2006,10,35.9
2006,11,31.8
2006,12,20.1
2007,1,7.9
2007,2,1.0
2007,3,15.2
2007,4,27.5
2007,5,38.8
2007,6,49.3
2007,7,53.7
2007,8,51.6
2007,9,45.4
2007,10,39.9
2007,11,24.2
2007,12,9.7
2008,1,9.0
2008,2,8.6
2008,3,12.2
2008,4,30.0
2008,5,37.8
2008,6,51.5
2008,7,57.1
2008,8,53.6
2008,9,45.6
2008,10,34.7
2008,11,27.9
2008,12,10.3
2009,1,-3.2
2009,2,8.4
2009,3,14.8
2009,4,30.8
2009,5,39.2
2009,6,49.1
2009,7,54.3
2009,8,55.4
2009,9,42.5
2009,10,33.7
2009,11,29.7
2009,12,14.7
2010,1,12.4
2010,2,18.5
2010,3,24.7
2010,4,34.0
2010,5,41.7
2010,6,50.1
2010,7,58.9
2010,8,53.4
2010,9,49.2
2010,10,36.5
2010,11,26.7
2010,12,16.3
2011,1,7.2
2011,2,5.5
2011,3,16.6
2011,4,28.9
2011,5,42.6
2011,6,49.5
2011,7,56.0
2011,8,55.0
2011,9,48.6
2011,10,39.7
2011,11,29.0
2011,12,17.0
2012,1,8.9
2012,2,11.3
2012,3,23.5
2012,4,31.1
2012,5,43.4
2012,6,49.8
2012,7,56.0
2012,8,56.6
2012,9,44.5
2012,10,39.3
2012,11,24.5
2012,12,16.6
2013,1,5.7
2013,2,11.3
2013,3,22.5
2013,4,28.2
2013,5,40.2
2013,6,50.3
2013,7,57.7
2013,8,52.7
2013,9,46.6
2013,10,37.0
2013,11,24.0
2013,12,9.3
2014,1,4.9
2014,2,4.9
2014,3,6.4
2014,4,28.0
2014,5,41.1
2014,6,50.0
2014,7,56.6
2014,8,53.5
2014,9,44.8
2014,10,40.1
2014,11,24.2
2014,12,19.4
2015,1,0.7
2015,2,-5.8
2015,3,10.2
2015,4,27.2
2015,5,42.8
2015,6,47.4
2015,7,54.0
2015,8,56.8
2015,9,49.9
2015,10,33.1
2015,11,28.7
2015,12,24.9
2016,1,11.4
2016,2,11.4
2016,3,19.8
2016,4,25.6
2016,5,41.1
2016,6,48.9
2016,7,56.2
2016,8,55.2
2016,9,47.8
2016,10,37.4
2016,11,30.0
2016,12,11.6
2017,1,13.2
2017,2,10.5
2017,3,12.4
2017,4,32.6
2017,5,40.6
2017,6,49.9
2017,7,54.1
2017,8,51.7
2017,9,49.9
2017,10,41.1
2017,11,23.3
2017,12,8.2
2018,1,5.9
2018,2,12.0
2018,3,20.8
2018,4,26.7
2018,5,39.3
2018,6,46.7
2018,7,57.4
2018,8,57.4
2018,9,46.5
2018,10,34.4
