year,month,tavg,tmax,tmin,pcp,zndx
2000,1,28.6,40.7,16.4,0.3,-0.68
2000,2,35.0,47.7,22.3,0.99,0.36
2000,3,41.9,54.6,29.3,1.55,-0.81
2000,4,48.7,63.9,33.6,1.81,-1.01
2000,5,61.6,75.1,48.0,2.82,-1.89
2000,6,67.6,82.0,53.1,2.7,-1.77
2000,7,75.2,88.0,62.2,3.35,-0.23
2000,8,76.4,90.2,62.6,1.22,-3.67
2000,9,64.5,80.0,49.1,1.49,-1.73
2000,10,52.7,65.9,39.6,2.35,1.58
2000,11,28.2,38.4,18.0,1.38,1.37
2000,12,18.7,28.6,8.7,0.4,-0.59
2001,1,27.5,38.4,16.6,0.95,1.04
2001,2,22.0,31.3,12.8,0.99,0.88
2001,3,35.8,46.1,25.4,0.72,-1.16
2001,4,50.6,63.5,37.7,3.83,2.26
2001,5,59.8,71.9,47.6,4.34,1.52
2001,6,68.5,81.8,55.1,2.09,-1.9
2001,7,77.1,89.2,64.9,3.85,1.74
2001,8,73.9,87.4,60.4,2.16,-0.52
2001,9,63.6,76.9,50.3,2.76,1.13
2001,10,51.0,65.3,36.6,1.09,-0.32
2001,11,43.9,57.7,30.0,1.59,0.66
2001,12,30.3,41.9,18.8,0.11,-1.22
2002,1,29.5,42.2,16.9,0.23,-0.84
2002,2,31.8,45.8,17.8,0.26,-1.07
2002,3,30.1,42.3,17.9,0.82,-0.99
2002,4,49.9,64.3,35.6,1.5,-1.96
2002,5,56.0,69.8,42.1,2.43,-1.7
2002,6,73.9,87.9,59.9,1.47,-4.96
2002,7,78.3,92.6,64.0,1.12,-5.11
2002,8,73.0,86.2,59.8,3.52,0.19
2002,9,64.3,77.6,50.9,1.42,-2.0
2002,10,44.4,55.3,33.5,2.63,3.21
2002,11,37.1,49.1,25.1,0.16,-1.53
2002,12,31.8,44.5,19.0,0.09,-1.61
2003,1,26.9,39.2,14.5,0.37,-0.8
2003,2,25.0,36.4,13.6,0.67,-0.41
2003,3,38.7,52.0,25.4,1.2,-1.48
2003,4,50.5,63.1,38.0,3.23,0.57
2003,5,57.4,69.6,45.2,3.24,-0.49
2003,6,66.1,78.2,54.0,4.25,1.05
2003,7,76.4,90.7,62.0,1.43,-2.65
2003,8,75.5,89.3,61.6,1.35,-3.3
2003,9,61.1,76.1,46.1,2.21,0.04
2003,10,54.6,70.3,38.9,0.75,-1.81
2003,11,34.7,45.8,23.6,0.93,0.06
2003,12,30.5,40.8,20.3,0.35,-0.98
2004,1,24.0,35.7,12.4,0.5,-0.44
2004,2,26.3,37.4,15.2,0.74,-0.19
2004,3,43.1,55.8,30.5,1.95,-0.71
2004,4,50.5,65.0,35.9,1.76,-1.76
2004,5,60.4,73.9,46.9,3.29,-1.33
2004,6,65.2,77.6,52.7,2.85,-1.18
2004,7,71.7,84.2,59.2,4.11,1.32
2004,8,68.5,82.0,55.0,1.46,-1.9
2004,9,66.2,80.1,52.4,3.49,1.69
2004,10,52.3,64.6,40.0,1.2,-0.47
2004,11,38.7,49.8,27.6,1.48,0.91
2004,12,30.8,42.7,18.9,0.1,-1.41
2005,1,23.1,32.8,13.4,0.54,-0.18
2005,2,34.4,46.5,22.2,0.78,-0.16
2005,3,39.4,52.7,26.1,1.48,-0.71
