,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,40.0,29.2,50.8,6.21,1.28
2010-02,0.0,40.6,30.3,50.8,4.22,-0.48
2010-03,0.0,51.2,39.7,62.6,5.07,-0.69
2010-04,0.0,64.2,49.7,78.6,2.82,-1.89
2010-05,0.0,73.3,62.3,84.3,6.15,1.53
2010-06,1.0,80.9,70.1,91.6,3.26,-1.4
2010-07,0.0,82.6,71.9,93.2,3.5,-2.73
2010-08,0.0,83.0,72.6,93.3,4.83,-0.79
2010-09,0.0,76.9,63.1,90.6,1.61,-2.92
2010-10,0.0,64.3,48.4,80.1,2.59,-0.66
2010-11,0.0,55.2,42.3,68.1,4.73,0.35
2010-12,0.0,40.3,28.9,51.8,2.2,-2.35
2011-01,0.0,41.1,30.2,52.0,4.03,-0.78
2011-02,0.0,49.5,37.2,61.8,3.49,-1.6
2011-03,0.0,57.8,45.6,69.9,8.18,1.22
2011-04,0.0,65.7,52.6,78.8,5.08,-0.25
2011-05,0.0,69.9,56.8,83.0,1.64,-2.39
2011-06,0.0,81.2,68.5,94.0,3.55,-1.84
2011-07,0.0,81.7,71.4,91.9,5.52,-1.04
2011-08,5.0,81.8,69.4,94.2,2.05,-3.47
2011-09,0.0,72.1,60.9,83.4,7.21,3.08
2011-10,0.0,60.6,46.6,74.6,0.79,-1.22
2011-11,0.0,55.3,43.1,67.5,4.13,0.05
2011-12,0.0,49.3,38.4,60.2,5.04,-0.15
2012-01,0.0,50.1,38.0,62.3,5.44,0.01
2012-02,0.0,52.1,41.8,62.3,4.49,-0.92
2012-03,0.0,64.6,52.8,76.3,5.35,-1.82
2012-04,0.0,65.0,52.4,77.6,1.89,-2.74
2012-05,0.0,73.4,61.4,85.3,4.16,-0.87
2012-06,1.0,76.8,65.3,88.4,4.0,-0.2
2012-07,5.0,81.6,70.9,92.3,5.75,-0.37
2012-08,16.0,78.1,68.3,87.9,6.07,1.92
2012-09,8.0,73.0,61.9,84.1,5.35,1.75
2012-10,6.0,62.2,50.0,74.4,2.91,0.75
2012-11,2.0,51.2,37.0,65.5,1.36,-1.89
2012-12,0.0,50.9,40.0,61.8,6.61,1.06
2013-01,0.0,50.0,40.3,59.9,6.27,0.78
2013-02,0.0,48.0,37.2,58.9,8.86,3.27
2013-03,0.0,49.8,37.2,62.3,3.83,-1.58
2013-04,0.0,62.2,50.0,74.3,5.71,0.69
2013-05,0.0,68.2,56.8,79.6,4.0,0.25
2013-06,0.0,78.0,68.2,87.7,5.81,1.69
2013-07,0.0,77.7,69.2,86.1,8.7,3.94
2013-08,2.0,77.9,68.6,87.1,5.5,2.17
2013-09,0.0,75.0,63.8,86.1,3.2,0.03
2013-10,0.0,64.9,53.5,76.3,1.47,-0.79
2013-11,0.0,51.6,40.0,63.3,3.42,-0.14
2013-12,1.0,47.9,37.6,58.2,7.93,2.5
2014-01,0.0,37.3,24.7,49.8,2.7,-1.85
2014-02,0.0,47.3,35.9,58.7,5.75,0.55
2014-03,0.0,52.3,39.6,65.0,5.57,-0.37
2014-04,0.0,62.4,50.1,74.8,9.67,3.88
2014-05,0.0,70.2,58.2,82.2,4.27,0.19
2014-06,0.0,77.9,67.9,87.8,5.23,1.13
2014-07,0.0,77.8,67.2,88.4,3.36,-1.19
2014-08,0.0,79.5,67.9,91.1,3.25,-1.1
2014-09,0.0,76.3,65.7,87.0,2.51,-1.73
2014-10,0.0,65.2,52.0,78.4,4.38,1.1
2014-11,0.0,48.2,35.3,61.2,2.98,-0.42
2014-12,0.0,50.0,39.8,60.2,6.36,0.88
2015-01,0.0,43.6,32.5,54.6,4.34,-0.59
2015-02,0.0,41.3,30.0,52.6,4.05,-0.66
2015-03,0.0,57.8,46.8,68.8,4.28,-1.92
2015-04,0.0,66.0,55.5,76.6,7.14,1.38
2015-05,0.0,71.8,60.0,83.7,4.32,-0.03
2015-06,1.0,78.8,68.2,89.5,3.27,-1.0
2015-07,2.0,81.6,71.2,91.9,4.71,-1.32
2015-08,1.0,79.0,68.2,89.8,4.94,0.42
2015-09,1.0,74.4,63.6,85.1,2.71,-1.25
2015-10,0.0,65.0,53.4,76.6,2.93,-0.21
2015-11,0.0,59.2,49.1,69.3,6.8,2.04
2015-12,0.0,56.9,47.0,66.8,11.87,5.17
2016-01,0.0,43.0,32.6,53.5,4.06,-0.82
2016-02,0.0,49.8,38.2,61.4,5.85,0.45
2016-03,0.0,59.7,47.9,71.4,5.42,-1.2
2016-04,0.0,63.6,51.3,75.9,5.68,0.5
2016-05,1.0,70.2,58.5,82.0,2.14,-1.94
2016-06,0.0,79.2,67.5,91.0,3.81,-0.93
2016-07,7.0,82.0,71.1,92.8,4.27,-2.05
2016-08,1.0,81.6,71.7,91.4,4.58,-0.78
2016-09,0.0,78.6,66.3,90.8,1.72,-3.05
2016-10,3.0,68.5,53.6,83.3,0.13,-3.53
2016-11,1.0,57.8,42.6,73.0,2.3,-2.2
2016-12,0.0,50.1,39.6,60.6,5.05,-0.93
2017-01,0.0,52.4,42.0,62.9,9.17,3.1
2017-02,0.0,55.6,43.3,67.8,3.7,-1.88
2017-03,0.0,58.4,46.1,70.7,4.17,-2.07
2017-04,0.0,67.2,54.0,80.3,4.09,-1.24
2017-05,0.0,69.9,57.9,81.9,7.01,2.98
2017-06,0.0,75.8,66.8,84.9,10.7,6.94
2017-07,7.0,80.6,70.5,90.7,5.06,-0.05
2017-08,20.0,78.8,69.4,88.0,6.07,2.4
2017-09,9.0,73.4,62.4,84.5,3.25,0.07
2017-10,0.0,65.8,54.4,77.2,6.03,3.3
2017-11,2.0,55.6,43.1,68.1,1.05,-2.4
2017-12,1.0,46.9,37.0,56.8,3.89,-0.9
2018-01,0.0,40.4,29.0,51.8,2.32,-2.3
2018-02,0.0,58.0,47.9,68.1,7.27,1.08
2018-03,0.0,55.4,43.2,67.4,4.14,-1.8
2018-04,0.0,59.5,46.2,72.8,5.94,1.18
2018-05,0.0,74.4,62.7,86.1,5.52,0.71
2018-06,0.0,79.3,68.7,89.8,4.58,0.25
2018-07,4.0,80.7,70.8,90.6,4.46,-1.05
2018-08,8.0,79.5,69.4,89.6,5.03,0.64
2018-09,4.0,79.4,69.6,89.2,6.21,1.52
2018-10,0.0,67.4,56.7,78.2,2.69,-0.22
2018-11,0.0,50.4,40.1,60.7,6.29,2.52
2018-12,0.0,49.0,40.0,58.0,9.95,4.14
2019-01,0.0,46.5,36.5,56.6,6.01,0.78
2019-02,0.0,56.1,46.2,66.0,6.21,0.31
2019-03,0.0,55.0,43.1,66.8,3.4,-2.35
2019-04,0.0,63.5,50.8,76.1,6.24,0.97
2019-05,0.0,74.2,62.5,85.8,3.59,-1.19
2019-06,0.0,78.1,67.4,88.8,4.47,0.13
2019-07,0.0,80.6,70.2,91.0,4.02,-1.74
2019-08,2.0,80.6,69.7,91.5,4.99,0.01
2019-09,1.0,80.2,67.0,93.5,0.41,-4.49
2019-10,1.0,67.8,56.9,78.7,7.12,3.19
2019-11,0.0,50.6,37.5,63.6,3.24,-0.16
2019-12,0.0,51.3,41.4,61.2,6.6,1.15
2020-01,0.0,49.5,39.2,59.8,7.44,1.89
2020-02,0.0,51.0,40.7,61.2,10.37,4.38
2020-03,0.0,63.5,53.2,73.9,6.18,-1.02
2020-04,0.0,62.0,49.4,74.6,7.1,1.84
2020-05,0.0,68.9,57.0,80.8,3.64,-0.22
2020-06,0.0,76.9,66.7,87.1,5.16,1.19
2020-07,1.0,80.9,71.0,90.7,5.3,-0.07
2020-08,2.0,80.2,70.4,90.1,5.78,1.57
2020-09,2.0,74.3,65.0,83.5,6.0,2.36
2020-10,1.0,66.9,55.8,78.0,5.11,2.6
2020-11,1.0,58.4,46.4,70.4,2.75,-1.08
2020-12,0.0,45.9,33.8,58.0,3.84,-0.85
2021-01,0.0,46.6,36.7,56.6,3.72,-1.33
2021-02,0.0,46.7,35.8,57.7,4.22,-0.77
2021-03,0.0,59.6,47.7,71.5,8.05,0.93
2021-04,1.0,61.6,48.7,74.6,5.55,0.63
2021-05,1.0,69.4,57.7,81.0,4.69,0.75
2021-06,0.0,77.0,67.2,86.8,8.73,4.78
2021-07,1.0,79.3,70.1,88.5,7.49,2.54
2021-08,2.0,80.0,70.6,89.4,7.43,3.83
2021-09,1.0,73.9,64.2,83.7,4.83,1.75
2021-10,3.0,67.3,56.9,77.8,4.6,2.26
2021-11,0.0,52.2,38.8,65.5,1.19,-1.97
2021-12,0.0,56.8,45.7,67.8,4.66,-0.91
2022-01,0.0,43.9,32.0,55.8,4.83,-0.16
2022-02,0.0,50.1,37.3,62.9,5.66,0.29
2022-03,0.0,57.4,43.8,71.0,7.15,0.43
2022-04,0.0,62.5,49.6,75.4,5.56,0.54
2022-05,0.0,73.5,62.3,84.7,5.0,0.35
2022-06,1.0,80.3,68.8,91.8,3.3,-1.28
2022-07,0.0,81.7,71.8,91.5,5.71,-0.45
2022-08,1.0,79.3,70.2,88.3,6.41,2.03
2022-09,1.0,73.8,62.2,85.4,2.22,-1.38
2022-10,0.0,61.2,46.9,75.6,2.71,0.11
2022-11,0.0,55.4,43.9,66.9,4.83,0.68
2022-12,0.0,49.1,39.4,58.8,4.48,-0.5
2023-01,0.5250873094622364,49.333240008840335,40.56393027833455,58.45963437786125,4.728925915716495,0.1191601012674207
2023-02,0.8964310950627741,53.69216842431632,44.785258328379896,63.12871446291441,4.715563266167726,-0.0463356169751953
2023-03,1.0233406896454451,59.43383114082853,49.59026390131248,69.60833943425163,4.741472749618143,0.0677408886537681
2023-04,1.017119714828031,64.39625141519946,53.31942631997416,75.3470618985028,4.742606957404925,0.0491851508465936
