,year,month,count,1m,2m,3m,3mAverage,12m,month_cos,month_sin,tavg,tmax,tmin,pcp,zndx
2000-01-01,2000.0,1.0,0.0,,,,,,0.8660254037844387,0.4999999999999999,30.4,35.9,25.0,6.09,0.02
2000-02-01,2000.0,2.0,0.0,0.0,,,0.0,,0.5000000000000001,0.8660254037844386,35.2,42.0,28.3,4.28,-0.64
2000-03-01,2000.0,3.0,0.0,0.0,0.0,,0.0,,6.123233995736766e-17,1.0,39.1,47.8,30.4,3.94,-0.54
2000-04-01,2000.0,4.0,0.0,0.0,0.0,0.0,0.0,,-0.4999999999999998,0.8660254037844388,47.8,59.3,36.2,2.29,-1.21
2000-05-01,2000.0,5.0,0.0,0.0,0.0,0.0,0.0,,-0.8660254037844387,0.4999999999999999,51.1,61.6,40.6,3.06,1.38
2000-06-01,2000.0,6.0,0.0,0.0,0.0,0.0,0.0,,-1.0,1.2246467991473532e-16,58.5,70.6,46.4,2.14,0.44
2000-07-01,2000.0,7.0,0.0,0.0,0.0,0.0,0.0,,-0.8660254037844388,-0.4999999999999998,63.5,76.7,50.3,0.68,0.46
2000-08-01,2000.0,8.0,0.0,0.0,0.0,0.0,0.0,,-0.5000000000000004,-0.8660254037844384,63.4,77.2,49.5,0.4,-0.99
2000-09-01,2000.0,9.0,0.0,0.0,0.0,0.0,0.0,,-1.8369701987210294e-16,-1.0,56.3,67.8,44.8,1.97,0.08
2000-10-01,2000.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.5,-0.8660254037844386,46.8,56.6,37.0,2.93,-0.98
2000-11-01,2000.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.8660254037844384,-0.5000000000000004,32.6,39.2,26.0,3.02,-2.47
2000-12-01,2000.0,12.0,0.0,0.0,0.0,0.0,0.0,,1.0,-2.4492935982947064e-16,29.4,34.5,24.3,3.41,-3.34
2001-01-01,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,31.8,37.1,26.4,2.98,-2.72
2001-02-01,2001.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,32.1,39.9,24.3,2.08,-2.74
2001-03-01,2001.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,40.0,49.5,30.6,3.56,-1.12
2001-04-01,2001.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,43.5,53.4,33.6,3.26,0.85
2001-05-01,2001.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,53.1,66.0,40.2,1.92,-0.57
2001-06-01,2001.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,55.6,66.9,44.3,2.48,1.08
2001-07-01,2001.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,63.4,76.3,50.6,0.73,0.31
2001-08-01,2001.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,-0.8660254037844384,66.0,79.3,52.6,1.43,0.57
2001-09-01,2001.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8369701987210294e-16,-1.0,59.8,72.6,46.9,0.79,-1.93
2001-10-01,2001.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.8660254037844386,45.7,54.9,36.5,4.6,0.94
2001-11-01,2001.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844384,-0.5000000000000004,39.7,45.9,33.5,7.67,1.37
2001-12-01,2001.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.4492935982947064e-16,31.8,36.9,26.6,7.66,1.03
2002-01-01,2002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,32.9,38.1,27.6,7.33,1.05
2002-02-01,2002.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,34.3,42.3,26.3,4.23,-0.6
2002-03-01,2002.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,35.6,43.6,27.5,4.46,0.55
2002-04-01,2002.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,44.7,55.2,34.2,3.23,0.61
2002-05-01,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,49.7,60.5,38.9,2.0,0.05
2002-06-01,2002.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,59.5,71.9,47.1,1.81,-0.23
2002-07-01,2002.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,66.1,79.9,52.3,0.55,-0.66
2002-08-01,2002.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,-0.8660254037844384,63.6,77.5,49.7,0.31,-1.69
2002-09-01,2002.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8369701987210294e-16,-1.0,57.5,70.6,44.3,0.79,-1.85
2002-10-01,2002.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.8660254037844386,45.5,57.2,33.8,0.64,-3.56
2002-11-01,2002.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844384,-0.5000000000000004,39.2,46.8,31.6,3.8,-2.41
2002-12-01,2002.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.4492935982947064e-16,34.6,39.0,30.3,7.36,0.51
2003-01-01,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,36.1,41.1,31.1,8.26,1.64
2003-02-01,2003.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,35.4,43.6,27.2,2.49,-2.59
2003-03-01,2003.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,41.0,49.0,32.9,7.09,2.99
2003-04-01,2003.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,44.6,54.0,35.3,3.84,1.48
2003-05-01,2003.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,51.3,62.4,40.2,1.48,-0.94
2003-06-01,2003.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,60.8,73.9,47.8,0.52,-2.45
2003-07-01,2003.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,67.5,82.7,52.2,0.14,-3.29
2003-08-01,2003.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,-0.8660254037844384,65.9,80.2,51.6,0.29,-2.61
2003-09-01,2003.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8369701987210294e-16,-1.0,60.0,73.0,47.1,1.23,-1.61
2003-10-01,2003.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.8660254037844386,50.6,60.6,40.7,6.32,2.05
2003-11-01,2003.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844384,-0.5000000000000004,33.3,40.8,25.9,6.3,0.66
2003-12-01,2003.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.4492935982947064e-16,31.6,36.5,26.6,5.51,-1.17
2004-01-01,2004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,29.8,34.5,25.1,6.2,0.12
2004-02-01,2004.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,35.1,42.0,28.2,3.2,-1.8
2004-03-01,2004.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,42.9,53.0,32.7,3.23,-1.91
2004-04-01,2004.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,48.6,61.2,35.9,1.35,-2.65
2004-05-01,2004.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,52.4,63.0,41.8,3.06,0.96
2004-06-01,2004.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,60.4,72.8,47.9,1.63,-0.59
2004-07-01,2004.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,67.3,80.9,53.6,0.4,-1.28
2004-08-01,2004.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,-0.8660254037844384,67.0,79.2,54.8,3.21,2.75
2004-09-01,2004.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8369701987210294e-16,-1.0,56.1,66.7,45.5,2.81,1.32
2004-10-01,2004.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.8660254037844386,48.5,58.0,39.1,3.81,-0.12
