,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos,count
2010-01,-1.4430127199140572,-1.3349975398714529,-1.5122857363270055,1.910204688716383,2.2989397376296146,-1.2419806123379804,-1.4187751175069852,-1.7640021626364797,-1.5473727055117161,-2.0313481165718237,-1.4833273129350824,-1.7481244671766267,-1.5433845187510236,-1.620247691939515,-1.6141631359902884,-1.62538011039196,-1.867210917987117,-1.7205334612084824,-1.5495698832459497,-1.536445971405073,-1.363019817931705,-1.4576826970471772,-3.469446951953614e-17,-2.0816681711721685e-17,0.0,-1.0755285551056204e-16,-0.8521839919646308,0.01946781807156961,0.019651187327873132,0.6812594871986655,1.2107528277522954,0.0
2010-02,-1.269824498902832,-1.0905494255419848,-1.3984379007531047,0.8067625773228942,1.1390206413814146,-1.2419806123379804,-1.4187751175069852,-1.7640021626364797,-1.5473727055117161,-2.0313481165718237,-1.4833273129350824,-1.7481244671766267,-1.5433845187510236,-1.620247691939515,-1.6141631359902884,-1.62538011039196,-1.867210917987117,-1.7205334612084824,-1.5495698832459497,-1.536445971405073,-1.363019817931705,-1.4576826970471772,-3.469446951953614e-17,-2.0816681711721685e-17,0.0,-1.0755285551056204e-16,-0.8521839919646308,0.01946781807156961,0.019651187327873132,1.1855080170264962,0.7133708190395334,0.0
2010-03,-0.8767865142688026,-0.8644999546682054,-0.8832025312483448,0.36422844477460853,0.6866327926873881,-1.2419806123379804,-1.4187751175069852,-1.7640021626364797,-1.5473727055117161,-2.0313481165718237,-1.4833273129350824,-1.7481244671766267,-1.5433845187510236,-1.620247691939515,-1.6141631359902884,-1.62538011039196,-1.867210917987117,-1.7205334612084824,-1.5495698832459497,-1.536445971405073,-1.363019817931705,-1.4576826970471772,-3.469446951953614e-17,-2.0816681711721685e-17,0.0,-1.0755285551056204e-16,-0.8521839919646308,0.01946781807156961,0.019651187327873132,1.3687636129463088,0.015778040288952595,0.0
2010-04,-0.34754069405778404,-0.3873983965569356,-0.3190602587833139,-0.854970246356634,0.7596653041818908,-1.2419806123379804,-1.4187751175069852,-1.7640021626364797,-1.5473727055117161,-2.0313481165718237,-1.4833273129350824,-1.7481244671766267,-1.5433845187510236,-1.620247691939515,-1.6141631359902884,-1.62538011039196,-1.867210917987117,-1.7205334612084824,-1.5495698832459497,-1.536445971405073,-1.363019817931705,-1.4576826970471772,-3.469446951953614e-17,-2.0816681711721685e-17,0.0,-1.0755285551056204e-16,-0.8521839919646308,0.01946781807156961,0.019651187327873132,1.1855080170264976,-0.7053820354007986,0.0
2010-05,0.16332896967272179,0.06107161786677537,0.25143199094027874,-1.323339340924772,1.0822417145342376,-1.2419806123379804,-1.4187751175069852,-1.7640021626364797,-1.5473727055117161,-2.0313481165718237,-1.4833273129350824,-1.7481244671766267,-1.5433845187510236,-1.620247691939515,-1.6141631359902884,-1.62538011039196,-1.867210917987117,-1.7205334612084824,-1.5495698832459497,-1.536445971405073,-1.363019817931705,-1.4576826970471772,-3.469446951953614e-17,-2.0816681711721685e-17,0.0,-1.0755285551056204e-16,-0.8521839919646308,0.01946781807156961,0.019651187327873132,0.6812594871986655,-1.2502707088908618,0.0
2010-06,1.0384318266368753,0.9219711095188183,1.1577826335410921,-1.2755812903777866,1.2076308024259728,-1.2419806123379804,-1.4187751175069852,-1.7640021626364797,-1.5473727055117161,-2.0313481165718237,-1.4833273129350824,-1.7481244671766267,-1.5433845187510236,-1.620247691939515,-1.6141631359902884,-1.62538011039196,-1.867210917987117,-1.7205334612084824,-1.5495698832459497,-1.536445971405073,-1.363019817931705,-1.4576826970471772,-2.7755575615628914e-17,-2.0816681711721685e-17,0.0,-1.0755285551056204e-16,-0.8521839919646308,0.01946781807156961,0.019651187327873132,-0.016654033921809603,-1.453675654900248,11.0
2010-07,1.4191244505696916,1.4871217751382193,1.325015301155693,1.2345077895501013,0.8075606422353889,-1.2419806123379804,-1.4187751175069852,-1.7640021626364797,-1.5473727055117161,-2.0313481165718237,-1.4833273129350824,-1.7481244671766267,-1.5433845187510236,-1.620247691939515,-1.6141631359902884,-1.62538011039196,-1.867210917987117,-1.7205334612084824,-1.5495698832459497,-1.536445971405073,-1.363019817931705,-1.4576826970471772,3.122502256758253e-17,2.7755575615628914e-17,0.0,-1.0755285551056204e-16,-0.1666946730789098,0.24384260698651897,0.019651187327873132,-0.7262037136073767,-1.2502707088908604,31.0
2010-08,1.2401111821045778,1.3334031738520697,1.1242684737129347,1.1418958984277898,0.05211715569052822,-1.2419806123379804,-1.4187751175069852,-1.7640021626364797,-1.5473727055117161,-2.0313481165718237,-1.4833273129350824,-1.7481244671766267,-1.5433845187510236,-1.620247691939515,-1.6141631359902884,-1.62538011039196,-1.867210917987117,-1.7205334612084824,-1.5495698832459497,-1.536445971405073,-1.363019817931705,-1.4576826970471772,-2.7755575615628914e-17,7.979727989493313e-17,0.0,-1.0755285551056204e-16,1.137265902250603,0.4258968413328736,0.24402707833897763,-1.2538736295058936,-0.7053820354007986,15.0
2010-09,1.0055497296577152,0.9542684285433128,1.063885537169765,-0.2470644477472867,-0.6558769342833594,-1.2419806123379804,-1.4187751175069852,-1.7640021626364797,-1.5473727055117161,-2.0313481165718237,-1.4833273129350824,-1.7481244671766267,-1.5433845187510236,-1.620247691939515,-1.6141631359902884,-1.62538011039196,-1.867210917987117,-1.7205334612084824,-1.5495698832459497,-1.536445971405073,-1.363019817931705,-1.4576826970471772,-2.7755575615628914e-17,4.163336342344337e-17,0.0,1.214306433183765e-16,1.5386938904814471,-0.3106170708718997,0.4260818683468336,-1.4489158007263132,0.015778040288952595,34.0
2010-10,0.13479315480828435,0.23983345870448974,0.03921410338522309,0.7192556171116341,0.910757002548222,-1.2419806123379804,-1.4187751175069852,-1.7640021626364797,-1.5473727055117161,-2.0313481165718237,-1.4833273129350824,-1.7481244671766267,-1.5433845187510236,-1.620247691939515,-1.6141631359902884,-1.62538011039196,-1.867210917987117,-1.7205334612084824,-1.5495698832459497,-1.536445971405073,-1.363019817931705,-1.4576826970471772,-3.469446951953614e-17,8.326672684688674e-17,0.0,3.5735303605122226e-16,1.970399074434787,0.4057357885911025,-0.31043615743368974,-1.2538736295058936,0.7133708190395334,14.0
2010-11,-0.94785757706257,-0.9900354152067817,-0.9112621299073872,-1.0250390252478367,-0.29700238000378804,-1.2419806123379804,-1.4187751175069852,-1.7640021626364797,-1.5473727055117161,-2.0313481165718237,-1.4833273129350824,-1.7481244671766267,-1.5433845187510236,-1.620247691939515,-1.6141631359902884,-1.62538011039196,-1.867210917987117,-1.7205334612084824,-1.5495698832459497,-1.536445971405073,-1.363019817931705,-1.4576826970471772,-3.469446951953614e-17,3.8163916471489756e-17,0.0,1.8388068845354155e-16,1.6700084696823843,-0.39383742467162536,0.40592076903227065,-0.7262037136073767,1.2107528277522928,2.0
2010-12,-1.0754323152086664,-0.9629121693947738,-1.1576255571411784,1.009385279684396,0.6520533081328247,-1.2419806123379804,-1.4187751175069852,-1.7640021626364797,-1.5473727055117161,-2.0313481165718237,-1.4833273129350824,-1.7481244671766267,-1.5433845187510236,-1.620247691939515,-1.6141631359902884,-1.62538011039196,-1.867210917987117,-1.7205334612084824,-1.5495698832459497,-1.536445971405073,-1.363019817931705,-1.4576826970471772,-3.469446951953614e-17,-1.0408340855860843e-17,0.0,3.8163916471489756e-16,1.365875739615965,-0.22767792814595292,-0.3936572867424653,-0.016654033921809603,1.3902147191927885,0.0
2011-01,-1.5014049140248176,-1.6197260918990746,-1.4055434220440248,-1.3474831447438422,-0.8428781300822913,0.265907860216934,-1.195491634022293,-1.36977437077648,-1.352984880053873,-0.6592063454026372,-1.2054574060151981,-1.375594843875199,-1.347380550560351,-1.3052312418323186,-1.300323535896056,-1.3100331367494504,-1.4373007381206317,-1.3267752264358486,-1.3464168793388078,-1.3249530546981552,-1.5046754664872162,-1.2259903991373584,-3.469446951953614e-17,-2.0816681711721685e-17,0.0,1.700029006457271e-16,0.09967661063698077,-0.021550132580572697,-0.22749630439119137,0.6812594871986655,1.2107528277522954,0.0
