,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,-0.00099054,8.916442,0.0064276936
2010-02,0.014861026,8.916442,0.16533782
2010-03,0.036262713,8.916442,0.125425
2010-04,0.047059402,8.916442,0.00043611065
2010-05,-0.023285769,8.916442,0.79970956
2010-06,10.847185,8.916442,10.993663
2010-07,30.832325,8.916442,30.996754
2010-08,14.930361,8.916442,15.001205
2010-09,34.00416,8.916442,33.99966
2010-10,13.4633465,8.916442,13.998305
2010-11,1.9670105,8.916442,1.9987845
2010-12,0.06732314,8.916442,1.86499e-05
2011-01,0.003327583,4.083418,5.7078716e-05
2011-02,0.043325905,4.083418,0.0003452819
2011-03,-0.0018372806,4.083418,0.125425
2011-04,0.0036576614,4.083418,0.00043611065
2011-05,1.0591431,4.083418,0.79970956
2011-06,2.0236194,4.083418,2.0030758
2011-07,11.124996,4.083418,10.999152
2011-08,18.887373,4.083418,19.00031
2011-09,14.111882,4.083418,13.999099
2011-10,2.0089736,4.083418,1.9993787
2011-11,0.10641618,4.083418,0.0007904706
2011-12,0.013941516,4.083418,0.00018202869
2012-01,0.05370533,7.2498465,-0.0018947369
2012-02,0.075688556,7.2498465,0.16533782
2012-03,0.6724291,7.2498465,0.125425
2012-04,0.001900807,7.2498465,0.006489536
2012-05,-0.009998569,7.2498465,-0.0026349952
2012-06,2.9730747,7.2498465,3.003878
2012-07,10.1188,7.2498465,10.000212
2012-08,29.563057,7.2498465,29.997019
2012-09,30.74048,7.2498465,30.998936
2012-10,11.534389,7.2498465,11.999836
2012-11,0.059202056,7.2498465,0.0007597435
2012-12,0.043357175,7.2498465,0.00082661497
2013-01,0.022241656,4.1668787,-0.00020197454
2013-02,0.1814994,4.1668787,0.16533782
2013-03,0.08079201,4.1668787,-0.0033841948
2013-04,0.08458818,4.1668787,0.00043611065
2013-05,0.99609405,4.1668787,0.79970956
2013-06,6.0085425,4.1668787,5.997992
2013-07,10.089447,4.1668787,10.000418
2013-08,12.096449,4.1668787,11.999854
2013-09,17.073559,4.1668787,17.000349
2013-10,3.5257673,4.1668787,3.9988217
2013-11,-0.012916375,4.1668787,0.0015484518
2013-12,0.04418201,4.1668787,0.0006092363
2014-01,0.0022933446,6.6666946,0.002533222
2014-02,0.012683817,6.6666946,0.16533782
2014-03,0.039212756,6.6666946,0.125425
2014-04,0.012491238,6.6666946,0.00043611065
2014-05,0.0660964,6.6666946,0.019368052
2014-06,6.7428555,6.6666946,7.003617
2014-07,16.163574,6.6666946,16.000023
2014-08,16.83543,6.6666946,17.002434
2014-09,27.612467,6.6666946,27.999924
2014-10,10.860782,6.6666946,11.000034
2014-11,1.0094686,6.6666946,1.0004674
2014-12,0.06732314,6.6666946,-0.00030171013
2015-01,0.048532996,5.5833106,-0.00088893535
2015-02,0.06609785,5.5833106,0.0029477351
2015-03,0.087146714,5.5833106,0.125425
2015-04,0.047689557,5.5833106,0.00043611065
2015-05,0.46782395,5.5833106,0.79970956
2015-06,11.07268,5.5833106,10.992435
2015-07,23.393253,5.5833106,24.00339
2015-08,19.9654,5.5833106,19.999342
2015-09,11.111744,5.5833106,11.001037
2015-10,0.0497529,5.5833106,-0.00015708877
2015-11,0.5638465,5.5833106,0.9997892
2015-12,0.0749587,5.5833106,0.00147271
2016-01,0.01508263,4.7502027,-0.0036968254
2016-02,0.05992615,4.7502027,0.0029477351
2016-03,-0.014213583,4.7502027,0.125425
2016-04,0.041472506,4.7502027,0.00043611065
2016-05,2.5231767,4.7502027,0.79970956
2016-06,8.986012,4.7502027,8.9988
2016-07,12.977127,4.7502027,13.001399
2016-08,8.292194,4.7502027,7.9997034
2016-09,18.074928,4.7502027,18.000353
2016-10,5.100025,4.7502027,5.0000935
2016-11,1.7141922,4.7502027,1.9986256
2016-12,0.014861026,4.7502027,-6.0478902e-05
2017-01,0.007846751,8.166324,-0.00030595527
2017-02,0.015570196,8.166324,0.0003452819
2017-03,-0.056405496,8.166324,0.125425
2017-04,0.16890271,8.166324,0.00043611065
2017-05,4.830597,8.166324,4.9932632
2017-06,14.8220005,8.166324,15.001513
2017-07,17.995043,8.166324,17.999487
2017-08,20.501568,8.166324,21.000624
2017-09,29.789549,8.166324,30.000166
2017-10,8.8416195,8.166324,9.002199
2017-11,0.047022592,8.166324,-0.00015451477
2017-12,0.0044216933,8.166324,0.0007037156
2018-01,0.079004675,2.000243,0.0022997325
2018-02,0.033913042,2.000243,0.16533782
2018-03,-0.02026786,2.000243,0.125425
2018-04,0.016273404,2.000243,0.00043611065
2018-05,0.021237928,2.000243,-0.004189796
2018-06,0.37204406,2.000243,0.0005111336
2018-07,4.0430384,2.000243,3.999266
2018-08,5.6302757,2.000243,4.99876
2018-09,8.177309,2.000243,7.999748
2018-10,6.969067,2.000243,6.9996114
2018-11,0.13223833,2.000243,0.0020355955
2018-12,0.09778471,2.000243,-0.00092402415
2019-01,0.6106169,10.999821,0.9969943
2019-02,-0.00099054,10.999821,8.945141e-05
2019-03,0.015570196,10.999821,0.00025177558
2019-04,1.0317228,10.999821,0.9862367
2019-05,3.8343306,10.999821,3.991394
2019-06,48.317986,10.999821,49.000156
2019-07,54.15028,10.999821,55.00003
2019-08,11.925378,10.999821,12.000367
2019-09,7.2787013,10.999821,7.0001087
2019-10,2.9783974,10.999821,3.0000806
2019-11,-0.008495115,10.999821,-0.002846178
2019-12,0.001696609,10.999821,-0.000592655
2020-01,0.7119471,0.66672355,0.99789023
2020-02,0.053726148,0.66672355,8.945141e-05
2020-03,-0.008495115,0.66672355,0.00025177558
2020-04,0.257703,0.66672355,0.0018409329
2020-05,0.045078225,0.66672355,0.0039528576
2020-06,3.0077355,0.66672355,3.000176
2020-07,2.0018547,0.66672355,2.0007465
2020-08,0.01846058,0.66672355,0.0002115537
2020-09,1.0730162,0.66672355,1.0002266
2020-10,1.1395732,0.66672355,0.99971044
2020-11,0.014561871,0.66672355,-0.00061900844
2020-12,0.006050715,0.66672355,0.0012670851
2021-01,0.090524115,0.0020523663,0.001322388
2021-02,0.8627722,0.99792886,0.16533782
2021-03,0.186862,0.000557774,0.0016324741
2021-04,0.019531861,0.000557774,-0.00070443336
2021-05,0.5704727,10.991258,1.3688856
2021-06,6.1505647,2.000404,15.6934
2021-07,19.751219,2.000404,46.505615
2021-08,16.020706,2.000404,16.57959
2021-09,14.176212,2.000404,47.798855
2021-10,1.6530864,2.000404,23.296408
2021-11,0.064804815,2.000404,11.44857
2021-12,0.06732314,2.000404,9.970082
2022-01,0.021574235,2.000404,0.71668017
2022-02,0.31286126,5.8994527,0.12206745
2022-03,0.50370663,5.8994527,0.101784326
2022-04,0.13435464,5.8994527,0.8992354
2022-05,0.86824685,5.8994527,4.1042924
2022-06,9.530703,5.8994527,2.0030758
2022-07,28.927269,5.8994527,14.757547
2022-08,12.739692,5.8994527,7.1543255
2022-09,12.496008,5.8994527,16.563189
2022-10,11.036605,5.8994527,3.7141004
2022-11,0.26703364,5.8994527,4.8976736
2022-12,0.18555994,5.8994527,0.31046617
2023-01,0.33557534,5.8994527,0.9476352
2023-02,1.2570101,5.5353312,7.6282797
2023-03,6.8480787,5.5353312,46.814518
2023-04,2.1483908,5.5353312,26.694092
