,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,0.0601639,0.4076923,0.35208333
2010-02,0.0601639,0.4076923,0.35208333
2010-03,0.0601639,0.4076923,0.35208333
2010-04,0.0601639,0.4076923,0.35208333
2010-05,0.0601639,0.4076923,0.3840909
2010-06,0.0601639,0.4076923,0.3840909
2010-07,0.0601639,0.4076923,0.41428572
2010-08,0.0601639,0.4076923,0.35208333
2010-09,1.8193165,0.4076923,0.6125
2010-10,0.0601639,0.4076923,0.375
2010-11,0.0601639,0.4076923,0.37142855
2010-12,0.0601639,0.4076923,0.35208333
2011-01,0.0601639,0.45384616,0.35208333
2011-02,0.0601639,0.45384616,0.35208333
2011-03,0.0601639,0.45384616,0.35208333
2011-04,0.0601639,0.45384616,0.35208333
2011-05,0.0601639,0.45384616,0.3840909
2011-06,0.0601639,0.45384616,0.3840909
2011-07,0.0601639,0.45384616,0.41428572
2011-08,0.0601639,0.45384616,0.35208333
2011-09,3.5558767,0.45384616,1.0250001
2011-10,0.0601639,0.45384616,0.375
2011-11,0.0601639,0.45384616,0.37142855
2011-12,0.0601639,0.45384616,0.35208333
2012-01,0.0601639,0.6615385,0.35208333
2012-02,0.0601639,0.6615385,0.35208333
2012-03,0.0601639,0.6615385,0.35208333
2012-04,0.0601639,0.6615385,0.35208333
2012-05,0.9285377,0.6615385,0.3840909
2012-06,0.0601639,0.6615385,0.5375
2012-07,1.8193165,0.6615385,0.725
2012-08,3.8194149,0.6615385,1.325
2012-09,3.5558767,0.6615385,1.175
2012-10,0.0601639,0.6615385,0.39999998
2012-11,0.0601639,0.6615385,0.35208333
2012-12,0.0601639,0.6615385,0.35208333
2013-01,0.0601639,0.36415094,0.35208333
2013-02,0.0601639,0.36415094,0.35208333
2013-03,0.0601639,0.36415094,0.35208333
2013-04,0.0601639,0.36415094,0.35208333
2013-05,0.0601639,0.36415094,0.3840909
2013-06,0.0601639,0.36415094,0.3840909
2013-07,0.0601639,0.36415094,0.5375
2013-08,0.0601639,0.36415094,0.35208333
2013-09,0.9285377,0.36415094,0.575
2013-10,0.0601639,0.36415094,0.375
2013-11,0.0601639,0.36415094,0.37142855
2013-12,0.0601639,0.36415094,0.35208333
2014-01,0.0601639,0.36415094,0.35208333
2014-02,0.0601639,0.36415094,0.35208333
2014-03,0.0601639,0.36415094,0.35208333
2014-04,0.0601639,0.36415094,0.35208333
2014-05,0.0601639,0.36415094,0.3840909
2014-06,0.0601639,0.36415094,0.3840909
2014-07,0.0601639,0.36415094,0.41428572
2014-08,0.0601639,0.36415094,0.35208333
2014-09,0.0601639,0.36415094,0.6125
2014-10,0.0601639,0.36415094,0.35208333
2014-11,0.0601639,0.36415094,0.35208333
2014-12,0.0601639,0.36415094,0.35208333
2015-01,0.0601639,0.36415094,0.35208333
2015-02,0.0601639,0.36415094,0.35208333
2015-03,0.0601639,0.36415094,0.35208333
2015-04,0.0601639,0.36415094,0.35208333
2015-05,0.0601639,0.36415094,0.3840909
2015-06,0.0601639,0.36415094,0.3840909
2015-07,0.0601639,0.36415094,0.41428572
2015-08,0.0601639,0.36415094,0.35208333
2015-09,0.9285377,0.36415094,0.6125
2015-10,0.0601639,0.36415094,0.375
2015-11,0.0601639,0.36415094,0.37142855
2015-12,0.0601639,0.36415094,0.35208333
2016-01,0.0601639,0.47692308,0.35208333
2016-02,0.0601639,0.47692308,0.35208333
2016-03,0.0601639,0.47692308,0.35208333
2016-04,0.0601639,0.47692308,0.35208333
2016-05,0.0601639,0.47692308,0.3840909
2016-06,0.0601639,0.47692308,0.3840909
2016-07,0.9285377,0.47692308,0.41428572
2016-08,1.8193165,0.47692308,0.5375
2016-09,0.9285377,0.47692308,1.175
2016-10,0.9285377,0.47692308,0.6
2016-11,0.0601639,0.47692308,0.35208333
2016-12,0.0601639,0.47692308,0.35208333
2017-01,0.0601639,0.572,0.35208333
2017-02,0.0601639,0.572,0.35208333
2017-03,0.0601639,0.572,0.35208333
2017-04,0.0601639,0.572,0.35208333
2017-05,0.0601639,0.572,0.3840909
2017-06,0.0601639,0.572,0.3840909
2017-07,0.9285377,0.572,0.5375
2017-08,1.8193165,0.572,0.90000004
2017-09,3.5558767,0.572,1.175
2017-10,0.9285377,0.572,0.6
2017-11,0.9285377,0.572,0.6
2017-12,0.0601639,0.572,0.35208333
2018-01,0.0601639,0.572,0.35208333
2018-02,0.0601639,0.572,0.35208333
2018-03,0.0601639,0.572,0.35208333
2018-04,0.0601639,0.572,0.35208333
2018-05,0.0601639,0.572,0.3840909
2018-06,0.0601639,0.572,0.3840909
2018-07,0.9285377,0.572,0.5375
2018-08,2.632665,0.572,0.90000004
2018-09,3.5558767,0.572,1.175
2018-10,0.9285377,0.572,0.6
2018-11,0.0601639,0.572,0.39999998
2018-12,0.0601639,0.572,0.35208333
2019-01,0.0601639,0.45384616,0.35208333
2019-02,0.0601639,0.45384616,0.35208333
2019-03,0.0601639,0.45384616,0.35208333
2019-04,0.0601639,0.45384616,0.35208333
2019-05,0.0601639,0.45384616,0.3840909
2019-06,0.9285377,0.45384616,0.3840909
2019-07,0.0601639,0.45384616,0.5375
2019-08,0.0601639,0.45384616,0.37142855
2019-09,2.632665,0.45384616,1.175
2019-10,0.0601639,0.45384616,0.375
2019-11,0.0601639,0.45384616,0.37142855
2019-12,0.0601639,0.45384616,0.35208333
2020-01,0.0601639,0.36415094,0.35208333
2020-02,0.0601639,0.36415094,0.35208333
2020-03,0.0601639,0.36415094,0.35208333
2020-04,0.0601639,0.36415094,0.35208333
2020-05,0.0601639,0.36415094,0.3840909
2020-06,0.0601639,0.36415094,0.3840909
2020-07,0.0601639,0.36415094,0.41428572
2020-08,0.0601639,0.36415094,0.35208333
2020-09,0.0601639,0.36415094,0.425
2020-10,0.0601639,0.36415094,0.35208333
2020-11,0.0601639,0.36415094,0.35208333
2020-12,0.0601639,0.36415094,0.35208333
2021-01,0.0601639,0.36415094,0.35208333
2021-02,0.0601639,0.36415094,0.35208333
2021-03,0.0601639,0.36415094,0.35208333
2021-04,0.0601639,0.36415094,0.35208333
2021-05,0.0601639,0.36415094,0.3840909
2021-06,0.0601639,0.36415094,0.3840909
