,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos,count
2010-01,-1.6838861853875002,-1.5986774026388066,-1.711127510778326,-0.4628381842056383,-0.446580290797792,1.3073779275906676,-1.638895570003628,-1.2637222020185575,-1.549919725711675,0.6978923491114709,-1.495032448565226,-1.219719456648436,-1.498479033455825,-1.7068189396326492,-1.6941548416800432,-1.7218562712580228,-1.8011802125378495,-1.7307212986463956,-0.3160734190613341,-1.616472075891218,0.27136908361668594,-1.6029275467165276,-0.46032375092281475,-0.4779124860610212,-0.46837147938778795,-0.4588710737860023,-0.6955977635881563,-0.01994800045670662,-0.019551368273974752,0.6812594871986655,1.2107528277522954,0.0
2010-02,-1.6373932603931356,-1.5507559908718747,-1.6096911166764962,-1.3230911969084909,-1.0378041485480929,1.3073779275906676,-1.638895570003628,-1.2637222020185575,-1.549919725711675,0.6978923491114709,-1.495032448565226,-1.219719456648436,-1.498479033455825,-1.7068189396326492,-1.6941548416800432,-1.7218562712580228,-1.8011802125378495,-1.7307212986463956,-0.3160734190613341,-1.616472075891218,0.27136908361668594,-1.6029275467165276,-0.46032375092281475,-0.4779124860610212,-0.46837147938778795,-0.4588710737860023,-0.6955977635881563,-0.01994800045670662,-0.019551368273974752,1.1855080170264962,0.7133708190395334,0.0
2010-03,-0.6747127406776634,-0.65844001365381,-0.7033471068587633,-1.0102760238866795,-1.7023496327771463,1.3073779275906676,-1.638895570003628,-1.2637222020185575,-1.549919725711675,0.6978923491114709,-1.495032448565226,-1.219719456648436,-1.498479033455825,-1.7068189396326492,-1.6941548416800432,-1.7218562712580228,-1.8011802125378495,-1.7307212986463956,-0.3160734190613341,-1.616472075891218,0.27136908361668594,-1.6029275467165276,-0.46032375092281475,-0.4779124860610212,-0.46837147938778795,-0.4588710737860023,-0.6955977635881563,-0.01994800045670662,-0.019551368273974752,1.3687636129463088,0.015778040288952595,0.0
2010-04,0.19178917081826247,0.0106189584847477,0.16023465936395617,-0.6741405272743958,-1.3371200788159596,1.3073779275906676,-1.638895570003628,-1.2637222020185575,-1.549919725711675,0.6978923491114709,-1.495032448565226,-1.219719456648436,-1.498479033455825,-1.7068189396326492,-1.6941548416800432,-1.7218562712580228,-1.8011802125378495,-1.7307212986463956,-0.3160734190613341,-1.616472075891218,0.27136908361668594,-1.6029275467165276,-0.46032375092281475,-0.4779124860610212,-0.46837147938778795,-0.4588710737860023,-0.6955977635881563,-0.01994800045670662,-0.019551368273974752,1.1855080170264976,-0.7053820354007986,0.0
2010-05,0.6911046618670682,0.7290807299372698,0.32406387193097075,1.8407119172436697,1.3685025643329172,1.3073779275906676,-1.638895570003628,-1.2637222020185575,-1.549919725711675,0.6978923491114709,-1.495032448565226,-1.219719456648436,-1.498479033455825,-1.7068189396326492,-1.6941548416800432,-1.7218562712580228,-1.8011802125378495,-1.7307212986463956,-0.3160734190613341,-1.616472075891218,0.27136908361668594,-1.6029275467165276,-0.46032375092281475,-0.4779124860610212,-0.46837147938778795,-0.4588710737860023,-0.6955977635881563,-0.01994800045670662,-0.019551368273974752,0.6812594871986655,-1.2502707088908618,0.0
2010-06,1.3673642653866147,1.3765216264287456,1.1938058773174183,-0.022933506951460556,-0.5171716088840239,1.3073779275906676,-1.638895570003628,-1.2637222020185575,-1.549919725711675,0.6978923491114709,-1.495032448565226,-1.219719456648436,-1.498479033455825,-1.7068189396326492,-1.6941548416800432,-1.7218562712580228,-1.8011802125378495,-1.7307212986463956,-0.3160734190613341,-1.616472075891218,0.27136908361668594,-1.6029275467165276,2.0961425393892354,-0.4779124860610212,-0.46837147938778795,-0.4588710737860023,-0.6955977635881563,-0.01994800045670662,-0.019551368273974752,-0.016654033921809603,-1.453675654900248,0.0
2010-07,1.4669717382507779,1.469678057089728,1.29799594123544,0.16432432445544745,-0.4349028657534802,1.3073779275906676,-1.638895570003628,-1.2637222020185575,-1.549919725711675,0.6978923491114709,-1.495032448565226,-1.219719456648436,-1.498479033455825,-1.7068189396326492,-1.6941548416800432,-1.7218562712580228,-1.8011802125378495,-1.7307212986463956,-0.3160734190613341,-1.616472075891218,0.27136908361668594,-1.6029275467165276,-0.46032375092281475,-0.4779124860610212,-0.46837147938778795,-0.4588710737860023,-0.6955977635881563,-0.01994800045670662,-0.019551368273974752,-0.7262037136073767,-1.2502707088908604,0.0
2010-08,1.4598403287845536,1.4031450055878536,1.419862195210147,-0.5133222115916679,-0.8338334335582701,1.3073779275906676,-1.638895570003628,-1.2637222020185575,-1.549919725711675,0.6978923491114709,-1.495032448565226,-1.219719456648436,-1.498479033455825,-1.7068189396326492,-1.6941548416800432,-1.7218562712580228,-1.8011802125378495,-1.7307212986463956,-0.3160734190613341,-1.616472075891218,0.27136908361668594,-1.6029275467165276,2.0961425393892354,-0.4779124860610212,-0.46837147938778795,-0.4588710737860023,-0.6955977635881563,-0.01994800045670662,-0.019551368273974752,-1.2538736295058936,-0.7053820354007986,0.0
2010-09,0.8768870054964885,0.6956101214702779,0.9286741544201841,-1.6530412019913323,-1.601892786233133,1.3073779275906676,-1.638895570003628,-1.2637222020185575,-1.549919725711675,0.6978923491114709,-1.495032448565226,-1.219719456648436,-1.498479033455825,-1.7068189396326492,-1.6941548416800432,-1.7218562712580228,-1.8011802125378495,-1.7307212986463956,-0.3160734190613341,-1.616472075891218,0.27136908361668594,-1.6029275467165276,2.0961425393892354,-0.4779124860610212,-0.46837147938778795,-0.4588710737860023,-0.6955977635881563,-0.01994800045670662,-0.019551368273974752,-1.4489158007263132,0.015778040288952595,2.0
2010-10,0.07914721688173211,-0.16467778197443494,0.34671519135888307,-1.746164565029124,-1.4402821624775057,1.3073779275906676,-1.638895570003628,-1.2637222020185575,-1.549919725711675,0.6978923491114709,-1.495032448565226,-1.219719456648436,-1.498479033455825,-1.7068189396326492,-1.6941548416800432,-1.7218562712580228,-1.8011802125378495,-1.7307212986463956,-0.3160734190613341,-1.616472075891218,0.27136908361668594,-1.6029275467165276,-0.46032375092281475,2.2212111791023514,-0.46837147938778795,-0.4588710737860023,1.3881930621007799,2.091538659518843,-0.019551368273974752,-1.2538736295058936,0.7133708190395334,0.0
