year,month,rate/trap_night,infectionRate,rate/trap_night,infectionRate,rate/trap_night,infectionRate
2003,4,0.8583333333333333,0.0,1.4,0.0,0.3166666666666666,0.0
2003,5,1.622783136552112,0.0,5.75,0.0,0.0,0.0
2003,6,11.180956790123457,0.0,29.68,0.0,0.0,0.0
2003,7,17.571923536439666,0.0010810447911844307,62.612903225806456,0.0046296296296296,0.0,0.0
2003,8,10.861320191158901,0.004681221309442123,44.46774193548387,0.0229885057471264,0.0,0.0
2003,9,4.273271604938271,0.012766393955017018,25.858333333333334,0.0545454545454545,0.0,0.0
2003,10,0.755137395459976,0.001298701298701291,3.458064516129032,0.0142857142857142,0.0,0.0
2003,11,0.377568697729988,0.0,1.729032258064516,0.0,0.0,0.0
2004,4,0.0,0.0,0.0,0.0,0.0,0.0
2004,5,2.4943722818224714,0.0,25.7,0.0,0.0,0.0
2004,6,6.548454287620954,0.0002736726874657889,35.4,0.0024630541871921,0.1466666666666666,0.0
2004,7,7.011980837428866,0.0009872538978035665,43.10215053763441,0.0068965517241379,0.0,0.0
2004,8,7.923918106443368,0.0024077307012778004,35.489510489510494,0.0121951219512195,0.0,0.0
2004,9,2.9155810983397195,0.001804072204134191,10.84,0.0061782877316857,0.0,0.0
2004,10,0.49997013142174423,0.00368191721132897,2.1161290322580646,0.0294117647058823,0.0,0.0
2005,4,0.0,0.001840958605664485,0.0,0.01470588235294115,0.0,0.0
2005,5,0.7693677046094338,0.0,2.55,0.0,0.0,0.0
2005,6,3.639074074074074,0.0,15.599999999999998,0.0,0.1444444444444444,0.0
2005,7,6.016577060931899,0.0005544354838709625,37.29032258064516,0.0044354838709677,0.0967741935483871,0.0
2005,8,7.326185958254269,0.004432629729145942,56.122580645161285,0.015625,0.1397849462365591,0.0
2005,9,3.949934640522876,0.008413749659011033,23.366666666666667,0.0769230769230769,0.0333333333333333,0.0
2005,10,0.7997469955724226,0.0017361111111111,5.0,0.0138888888888888,0.0,0.0
2006,4,0.0,0.0011574074074074,0.0,0.0092592592592592,0.0,0.0
2006,5,2.6369113342886865,0.0005787037037037,18.858333333333334,0.0046296296296296,0.0,0.0
2006,6,6.330555555555556,0.0,20.222222222222225,0.0,0.0,0.0
2006,7,20.330615292712068,0.0006459948320413334,161.0451612903226,0.005813953488372,0.0,0.0
2006,8,9.357974910394265,0.001983386658336725,57.806451612903224,0.0112226816302421,0.0,0.0
2006,9,6.126975308641975,0.0011571523023626365,35.413333333333334,0.0088888888888888,0.0,0.0
2006,10,2.260246679316888,0.0,10.63225806451613,0.0,0.0,0.0
2007,4,0.0,0.0,0.0,0.0,0.0,0.0
2007,5,1.673809428569762,0.0,12.125,0.0,0.0,0.0
