year,month,Unnamed: 0,fips,state,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2000,1,2000-01,1,,0,46.5,35.9,57.1,4.69,-0.52,,,,,,,,,,,,,,,,,
2000,2,2000-02,1,,0,52.3,38.4,66.2,1.99,-3.16,,,,,,,,,,,,,,,,,
2000,3,2000-03,1,,0,58.9,45.6,72.1,5.05,-1.41,,,,,,,,,,,,,,,,,
2000,4,2000-04,1,,0,60.1,46.8,73.4,4.83,0.22,,,,,,,,,,,,,,,,,
2000,5,2000-05,1,,0,74.0,61.6,86.3,1.32,-3.42,,,,,,,,,,,,,,,,,
2000,6,2000-06,1,,0,77.6,65.7,89.4,3.71,-1.15,,,,,,,,,,,,,,,,,
2000,7,2000-07,1,,0,81.9,68.9,94.9,2.26,-4.14,,,,,,,,,,,,,,,,,
2000,8,2000-08,1,,0,81.0,68.2,93.8,2.36,-3.32,,,,,,,,,,,,,,,,,
2000,9,2000-09,1,,0,73.9,62.6,85.2,3.49,-0.81,,,,,,,,,,,,,,,,,
2000,10,2000-10,1,,0,64.6,49.6,79.7,0.8,-2.47,,,,,,,,,,,,,,,,,
2000,11,2000-11,1,,0,52.8,42.0,63.6,7.7,3.3,,,,,,,,,,,,,,,,,
2000,12,2000-12,1,,0,39.2,28.6,49.8,4.29,-0.19,,,,,,,,,,,,,,,,,
2001,1,2001-01,1,,0,41.2,29.9,52.5,4.69,-0.16,,,,,,,,,,,,,,,,,
2001,2,2001-02,1,,0,52.6,41.0,64.1,4.11,-1.27,,,,,,,,,,,,,,,,,
2001,3,2001-03,1,,0,51.4,41.1,61.8,10.11,3.35,,,,,,,,,,,,,,,,,
2001,4,2001-04,1,,0,64.7,52.4,77.0,3.88,-1.09,,,,,,,,,,,,,,,,,
2001,5,2001-05,1,,0,70.6,57.8,83.4,4.03,-0.12,,,,,,,,,,,,,,,,,
2001,6,2001-06,1,,0,75.8,65.6,86.1,7.15,3.36,,,,,,,,,,,,,,,,,
2001,7,2001-07,1,,0,79.7,69.4,90.0,3.95,-0.88,,,,,,,,,,,,,,,,,
2001,8,2001-08,1,,1,78.5,68.8,88.1,5.48,1.62,,,,,,,,,,,,,,,,,
2001,9,2001-09,1,,1,71.9,61.2,82.6,4.8,1.52,,,,,,,,,,,,,,,,,
2001,10,2001-10,1,,0,60.6,46.8,74.4,3.27,1.28,,,,,,,,,,,,,,,,,
2001,11,2001-11,1,,0,58.8,44.1,73.6,3.43,-0.53,,,,,,,,,,,,,,,,,
2001,12,2001-12,1,,0,50.6,39.1,62.0,4.14,-0.88,,,,,,,,,,,,,,,,,
2002,1,2002-01,1,,0,46.8,35.3,58.3,5.11,-0.07,,,,,,,,,,,,,,,,,
2002,2,2002-02,1,,0,46.0,33.3,58.8,2.99,-1.83,,,,,,,,,,,,,,,,,
2002,3,2002-03,1,,0,55.0,41.6,68.4,5.79,-0.43,,,,,,,,,,,,,,,,,
2002,4,2002-04,1,,0,66.4,54.8,78.1,2.19,-2.68,,,,,,,,,,,,,,,,,
2002,5,2002-05,1,,0,70.2,58.2,82.3,4.09,-0.35,,,,,,,,,,,,,,,,,
2002,6,2002-06,1,,0,77.2,65.9,88.5,3.77,-0.32,,,,,,,,,,,,,,,,,
2002,7,2002-07,1,,4,80.3,69.8,90.8,5.38,-0.45,,,,,,,,,,,,,,,,,
2002,8,2002-08,1,,15,79.7,68.6,90.8,3.24,-1.32,,,,,,,,,,,,,,,,,
2002,9,2002-09,1,,13,77.3,67.7,86.9,7.57,2.9,,,,,,,,,,,,,,,,,
2002,10,2002-10,1,,2,67.8,59.7,75.8,5.58,2.7,,,,,,,,,,,,,,,,,
2002,11,2002-11,1,,0,51.0,39.9,62.1,4.88,1.58,,,,,,,,,,,,,,,,,
2002,12,2002-12,1,,0,45.2,34.1,56.3,6.54,1.47,,,,,,,,,,,,,,,,,
2003,1,2003-01,1,,0,40.0,28.4,51.5,2.33,-2.28,,,,,,,,,,,,,,,,,
2003,2,2003-02,1,,0,48.0,37.2,58.7,6.76,1.4,,,,,,,,,,,,,,,,,
2003,3,2003-03,1,,0,57.6,46.9,68.3,4.67,-1.58,,,,,,,,,,,,,,,,,
2003,4,2003-04,1,,0,63.3,50.8,75.8,6.41,1.13,,,,,,,,,,,,,,,,,
2003,5,2003-05,1,,0,71.6,61.6,81.7,8.49,4.17,,,,,,,,,,,,,,,,,
2003,6,2003-06,1,,2,75.6,65.7,85.5,8.17,4.44,,,,,,,,,,,,,,,,,
2003,7,2003-07,1,,4,78.5,69.2,87.8,7.74,2.91,,,,,,,,,,,,,,,,,
2003,8,2003-08,1,,9,79.4,69.9,89.0,5.7,2.17,,,,,,,,,,,,,,,,,
2003,9,2003-09,1,,8,73.1,61.6,84.6,3.7,0.72,,,,,,,,,,,,,,,,,
2003,10,2003-10,1,,2,63.5,51.1,75.9,1.61,-0.39,,,,,,,,,,,,,,,,,
2003,11,2003-11,1,,0,58.2,45.6,70.9,4.67,0.54,,,,,,,,,,,,,,,,,
2003,12,2003-12,1,,0,44.0,31.6,56.3,3.47,-1.06,,,,,,,,,,,,,,,,,
2004,1,2004-01,1,,0,44.2,32.6,55.8,3.27,-1.6,,,,,,,,,,,,,,,,,
2004,2,2004-02,1,,0,45.4,36.0,54.6,7.06,1.81,,,,,,,,,,,,,,,,,
2004,3,2004-03,1,,0,59.0,45.4,72.5,2.28,-3.65,,,,,,,,,,,,,,,,,
2004,4,2004-04,1,,0,61.2,47.1,75.2,3.37,-1.09,,,,,,,,,,,,,,,,,
2004,5,2004-05,1,,0,72.7,61.3,84.1,4.0,-0.51,,,,,,,,,,,,,,,,,
2004,6,2004-06,1,,2,76.8,67.9,85.7,7.53,3.56,,,,,,,,,,,,,,,,,
2004,7,2004-07,1,,6,79.2,68.8,89.5,4.43,-0.34,,,,,,,,,,,,,,,,,
2004,8,2004-08,1,,7,76.3,65.6,87.0,4.48,1.06,,,,,,,,,,,,,,,,,
2004,9,2004-09,1,,0,73.8,63.9,83.8,6.63,3.06,,,,,,,,,,,,,,,,,
2004,10,2004-10,1,,0,68.5,58.5,78.4,3.87,1.44,,,,,,,,,,,,,,,,,
2004,11,2004-11,1,,0,57.8,48.0,67.5,8.12,4.01,,,,,,,,,,,,,,,,,
2004,12,2004-12,1,,0,45.1,33.4,56.8,4.84,0.04,,,,,,,,,,,,,,,,,
2005,1,2005-01,1,,0,49.2,38.1,60.4,2.86,-2.29,,,,,,,,,,,,,,,,,
2005,2,2005-02,1,,0,51.2,40.8,61.6,4.96,-0.41,,,,,,,,,,,,,,,,,
2005,3,2005-03,1,,0,53.5,41.7,65.4,5.85,-0.25,,,,,,,,,,,,,,,,,
2005,4,2005-04,1,,0,61.0,47.8,74.2,7.6,2.36,,,,,,,,,,,,,,,,,
2005,5,2005-05,1,,0,68.3,55.3,81.2,2.8,-0.97,,,,,,,,,,,,,,,,,
2005,6,2005-06,1,,0,76.7,66.9,86.6,6.37,2.38,,,,,,,,,,,,,,,,,
2005,7,2005-07,1,,1,80.4,71.2,89.5,9.19,3.85,,,,,,,,,,,,,,,,,
2005,8,2005-08,1,,2,80.5,71.0,90.0,6.01,2.28,,,,,,,,,,,,,,,,,
2005,9,2005-09,1,,3,76.9,65.2,88.7,3.29,-0.14,,,,,,,,,,,,,,,,,
2005,10,2005-10,1,,0,63.8,51.1,76.5,0.61,-1.6,,,,,,,,,,,,,,,,,
2005,11,2005-11,1,,0,55.8,42.7,68.9,3.59,-0.45,,,,,,,,,,,,,,,,,
2005,12,2005-12,1,,0,43.4,31.3,55.4,3.95,-0.77,,,,,,,,,,,,,,,,,
2006,1,2006-01,1,,0,51.1,39.2,63.1,5.23,-0.25,,,,,,,,,,,,,,,,,
2006,2,2006-02,1,,0,46.1,34.8,57.3,5.05,0.0,,,,,,,,,,,,,,,,,
2006,3,2006-03,1,,0,56.1,43.0,69.2,2.97,-2.8,,,,,,,,,,,,,,,,,
2006,4,2006-04,1,,0,67.5,53.7,81.2,3.07,-2.11,,,,,,,,,,,,,,,,,
2006,5,2006-05,1,,0,70.4,58.5,82.4,4.41,0.2,,,,,,,,,,,,,,,,,
2006,6,2006-06,1,,0,78.1,64.7,91.4,2.01,-2.14,,,,,,,,,,,,,,,,,
2006,7,2006-07,1,,5,81.9,69.8,93.9,3.33,-2.92,,,,,,,,,,,,,,,,,
2006,8,2006-08,1,,2,82.3,71.0,93.6,3.91,-1.72,,,,,,,,,,,,,,,,,
