,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,0.007281378,0.38461536,0.365
2010-02,0.007281378,0.38461536,0.365
2010-03,0.007281378,0.38461536,0.365
2010-04,0.007281378,0.38461536,0.365
2010-05,0.007281378,0.38461536,0.365
2010-06,0.9906696,0.38461536,0.46666667
2010-07,0.007281378,0.38461536,1.22
2010-08,0.007281378,0.38461536,0.6125
2010-09,0.007281378,0.38461536,0.36153847
2010-10,0.007281378,0.38461536,0.36153847
2010-11,0.007281378,0.38461536,0.36153847
2010-12,0.007281378,0.38461536,0.365
2011-01,0.007281378,0.47692308,0.365
2011-02,0.007281378,0.47692308,0.365
2011-03,0.007281378,0.47692308,0.365
2011-04,0.007281378,0.47692308,0.365
2011-05,0.007281378,0.47692308,0.365
2011-06,0.007281378,0.47692308,0.3875
2011-07,0.007281378,0.47692308,0.425
2011-08,4.933571,0.47692308,0.90000004
2011-09,0.007281378,0.47692308,0.425
2011-10,0.007281378,0.47692308,0.36153847
2011-11,0.007281378,0.47692308,0.36153847
2011-12,0.007281378,0.47692308,0.365
2012-01,0.007281378,1.28,0.365
2012-02,0.007281378,1.28,0.365
2012-03,0.007281378,1.28,0.365
2012-04,0.007281378,1.28,0.365
2012-05,0.007281378,1.28,0.365
2012-06,0.9906696,1.28,0.46666667
2012-07,4.933571,1.28,1.22
2012-08,15.667316,1.28,3.6875002
2012-09,7.538619,1.28,1.9625001
2012-10,5.8996987,1.28,1.325
2012-11,1.970314,1.28,0.8
2012-12,0.007281378,1.28,0.365
2013-01,0.007281378,0.43076923,0.365
2013-02,0.007281378,0.43076923,0.365
2013-03,0.007281378,0.43076923,0.365
2013-04,0.007281378,0.43076923,0.365
2013-05,0.007281378,0.43076923,0.365
2013-06,0.007281378,0.43076923,0.3875
2013-07,0.007281378,0.43076923,0.425
2013-08,1.970314,0.43076923,0.8
2013-09,0.007281378,0.43076923,0.54615384
2013-10,0.007281378,0.43076923,0.36153847
2013-11,0.007281378,0.43076923,0.36153847
2013-12,0.9906696,0.43076923,0.365
2014-01,0.007281378,0.36153847,0.365
2014-02,0.007281378,0.36153847,0.365
2014-03,0.007281378,0.36153847,0.365
2014-04,0.007281378,0.36153847,0.365
2014-05,0.007281378,0.36153847,0.365
2014-06,0.007281378,0.36153847,0.46666667
2014-07,0.007281378,0.36153847,0.425
2014-08,0.007281378,0.36153847,0.90000004
2014-09,0.007281378,0.36153847,0.36153847
2014-10,0.007281378,0.36153847,0.36153847
2014-11,0.007281378,0.36153847,0.36153847
2014-12,0.007281378,0.36153847,0.365
2015-01,0.007281378,0.47692308,0.365
2015-02,0.007281378,0.47692308,0.365
2015-03,0.007281378,0.47692308,0.365
2015-04,0.007281378,0.47692308,0.365
2015-05,0.007281378,0.47692308,0.365
2015-06,0.9906696,0.47692308,0.46666667
2015-07,1.970314,0.47692308,1.22
2015-08,0.9906696,0.47692308,0.6125
2015-09,0.9906696,0.47692308,0.54615384
2015-10,0.007281378,0.47692308,0.54615384
2015-11,0.007281378,0.47692308,0.36153847
2015-12,0.007281378,0.47692308,0.365
2016-01,0.007281378,0.6615385,0.365
2016-02,0.007281378,0.6615385,0.365
2016-03,0.007281378,0.6615385,0.365
2016-04,0.007281378,0.6615385,0.365
2016-05,0.9906696,0.6615385,0.365
2016-06,0.007281378,0.6615385,0.3875
2016-07,6.803175,0.6615385,1.22
2016-08,0.9906696,0.6615385,0.575
2016-09,0.007281378,0.6615385,0.54615384
2016-10,2.9545224,0.6615385,0.875
2016-11,0.9906696,0.6615385,0.54615384
2016-12,0.007281378,0.6615385,0.365
2017-01,0.007281378,1.28,0.365
2017-02,0.007281378,1.28,0.365
2017-03,0.007281378,1.28,0.365
2017-04,0.007281378,1.28,0.365
2017-05,0.007281378,1.28,0.365
2017-06,0.007281378,1.28,0.46666667
2017-07,6.803175,1.28,1.5
2017-08,17.388012,1.28,3.6875002
2017-09,8.832491,1.28,1.9625001
2017-10,0.007281378,1.28,0.425
2017-11,1.970314,1.28,0.8
2017-12,0.9906696,1.28,0.575
2018-01,0.007281378,0.7307693,0.365
2018-02,0.007281378,0.7307693,0.365
2018-03,0.007281378,0.7307693,0.365
2018-04,0.007281378,0.7307693,0.365
2018-05,0.007281378,0.7307693,0.365
2018-06,0.007281378,0.7307693,0.46666667
2018-07,3.8852758,0.7307693,1.5
2018-08,7.538619,0.7307693,3.6875002
2018-09,3.8852758,0.7307693,1.9625001
2018-10,0.007281378,0.7307693,0.54615384
2018-11,0.007281378,0.7307693,0.36153847
2018-12,0.007281378,0.7307693,0.365
2019-01,0.007281378,0.45384616,0.365
2019-02,0.007281378,0.45384616,0.365
2019-03,0.007281378,0.45384616,0.365
2019-04,0.007281378,0.45384616,0.365
2019-05,0.007281378,0.45384616,0.365
2019-06,0.007281378,0.45384616,0.46666667
2019-07,0.007281378,0.45384616,0.425
2019-08,1.970314,0.45384616,0.8
2019-09,0.9906696,0.45384616,0.54615384
2019-10,0.9906696,0.45384616,0.54615384
2019-11,0.007281378,0.45384616,0.54615384
2019-12,0.007281378,0.45384616,0.365
2020-01,0.007281378,0.52307695,0.365
2020-02,0.007281378,0.52307695,0.365
2020-03,0.007281378,0.52307695,0.365
2020-04,0.007281378,0.52307695,0.365
2020-05,0.007281378,0.52307695,0.365
2020-06,0.007281378,0.52307695,0.46666667
2020-07,0.9906696,0.52307695,0.425
2020-08,1.970314,0.52307695,0.6125
2020-09,1.970314,0.52307695,0.54615384
2020-10,0.9906696,0.52307695,0.54615384
2020-11,0.9906696,0.52307695,0.54615384
2020-12,0.007281378,0.52307695,0.365
2021-01,0.007281378,0.3875,0.365
2021-02,0.007281378,0.3875,0.365
2021-03,0.007281378,0.3875,0.365
2021-04,0.9906696,0.575,0.365
2021-05,0.9906696,0.575,0.365
2021-06,0.007281378,0.575,0.46666667
2021-07,0.9906696,0.575,1.22
2021-08,1.970314,0.575,0.6125
2021-09,0.9906696,0.575,0.54615384
2021-10,2.9545224,0.575,0.54615384
2021-11,0.007281378,0.575,0.54615384
2021-12,0.007281378,0.575,0.365
2022-01,0.007281378,0.575,0.365
2022-02,0.007281378,0.575,0.365
2022-03,0.007281378,0.575,0.365
2022-04,0.007281378,0.575,0.365
2022-05,0.007281378,0.7307693,0.365
2022-06,0.9906696,0.7307693,0.46666667
2022-07,0.007281378,0.7307693,1.22
2022-08,0.9906696,0.7307693,0.6125
2022-09,0.9906696,0.7307693,0.54615384
2022-10,0.007281378,0.7307693,0.54615384
2022-11,0.007281378,0.7307693,0.36153847
2022-12,0.007281378,0.7307693,0.365
2023-01,0.9906696,0.7307693,0.365
2023-02,0.9906696,0.7307693,0.365
2023-03,0.9906696,0.7307693,0.365
2023-04,0.9906696,0.7307693,0.365
