year,month,tavg,tmax,tmin,pcp,zndx
2000,1,29.1,41.0,17.2,1.25,-0.15
2000,2,34.3,47.5,21.1,1.19,-0.75
2000,3,36.6,49.1,24.2,2.55,1.2
2000,4,46.4,61.9,31.0,1.32,-1.51
2000,5,56.1,71.5,40.8,1.2,-2.6
2000,6,63.0,78.7,47.3,1.0,-1.87
2000,7,69.8,85.4,54.1,1.63,-2.38
2000,8,69.0,84.2,53.9,2.01,-1.23
2000,9,59.4,74.9,44.0,1.35,-0.76
2000,10,47.4,60.6,34.2,1.76,0.86
2000,11,27.2,39.2,15.2,0.83,-0.43
2000,12,25.7,38.2,13.2,0.82,-1.15
2001,1,24.7,37.6,11.8,1.02,-0.86
2001,2,28.2,39.7,16.6,1.14,-0.72
2001,3,36.0,47.9,24.2,1.42,-1.31
2001,4,45.9,59.6,32.1,1.65,-1.21
2001,5,53.9,68.0,39.9,2.69,0.82
2001,6,63.9,79.8,47.8,0.94,-1.87
2001,7,70.2,85.1,55.4,2.44,-0.18
2001,8,66.9,81.6,52.1,1.97,-0.54
2001,9,60.3,76.2,44.4,1.04,-1.47
2001,10,47.9,63.0,32.7,0.65,-1.72
2001,11,37.9,51.3,24.4,1.2,-0.8
2001,12,26.4,39.2,13.7,0.65,-1.74
2002,1,25.4,38.4,12.3,0.64,-2.13
2002,2,27.1,41.9,12.2,0.48,-3.1
2002,3,32.0,46.9,17.0,0.87,-2.85
2002,4,47.3,62.6,32.1,0.57,-4.46
2002,5,53.4,69.2,37.6,0.57,-4.91
2002,6,67.1,83.7,50.4,0.87,-5.27
2002,7,71.0,87.1,55.0,1.02,-5.91
2002,8,66.8,82.3,51.2,1.49,-3.04
2002,9,58.4,72.0,44.7,2.1,0.91
2002,10,43.2,56.3,30.1,1.62,1.13
2002,11,33.7,46.2,21.2,0.98,-0.43
2002,12,27.6,39.8,15.4,0.64,-1.69
2003,1,31.6,44.6,18.7,0.44,-2.54
2003,2,26.3,38.2,14.5,1.49,-0.6
2003,3,36.6,49.4,23.9,2.19,-0.24
2003,4,45.3,59.3,31.4,1.57,-1.16
2003,5,53.8,68.0,39.7,1.75,-1.17
2003,6,60.1,74.4,45.7,2.07,0.84
2003,7,72.4,89.3,55.6,1.02,-3.24
2003,8,68.4,83.3,53.5,1.85,-1.56
2003,9,56.7,72.1,41.2,1.44,-0.15
2003,10,51.5,67.3,35.6,0.37,-3.0
2003,11,33.0,44.7,21.3,1.34,0.54
2003,12,28.6,41.5,15.7,0.91,-0.84
2004,1,26.2,39.3,13.0,0.9,-1.01
2004,2,26.3,38.8,13.7,1.27,-0.3
2004,3,41.8,56.7,27.0,0.61,-4.19
2004,4,44.4,57.4,31.4,3.15,1.83
2004,5,54.8,69.9,39.8,0.7,-3.63
2004,6,60.8,75.7,46.0,1.99,0.14
2004,7,65.9,80.5,51.4,2.36,0.42
2004,8,63.2,77.8,48.6,1.85,0.0
2004,9,57.7,72.1,43.3,2.17,1.84
2004,10,46.8,59.6,34.0,1.47,0.46
2004,11,33.8,44.9,22.7,1.69,1.59
2004,12,28.4,40.9,16.0,0.77,-0.56
