year,month,tavg,tmax,tmin,pcp,zndx
2000,1,45.8,59.8,31.8,0.28,-2.65
2000,2,48.4,62.3,34.6,0.59,-2.23
2000,3,50.5,64.1,37.0,1.73,0.26
2000,4,61.9,78.3,45.5,0.11,-2.62
2000,5,71.2,88.2,54.2,0.02,-3.55
2000,6,77.8,93.2,62.4,0.73,-1.21
2000,7,81.5,96.4,66.5,0.53,-3.85
2000,8,79.4,92.7,66.1,2.45,0.39
2000,9,74.9,90.2,59.6,0.19,-2.95
2000,10,60.2,72.5,47.9,3.54,6.56
2000,11,43.8,56.3,31.2,0.84,0.81
2000,12,44.7,58.7,30.6,0.12,-1.92
2001,1,40.3,51.9,28.7,1.7,1.36
2001,2,44.2,57.0,31.5,1.0,0.14
2001,3,51.8,65.8,37.9,1.04,-0.19
2001,4,57.5,72.2,42.8,0.97,1.27
2001,5,70.8,87.6,54.0,0.37,0.34
2001,6,77.5,94.3,60.7,0.24,-0.64
2001,7,79.8,93.6,66.0,1.5,-0.94
2001,8,79.1,93.0,65.1,2.04,-0.47
2001,9,75.6,91.4,59.9,0.39,-2.53
2001,10,64.7,79.8,49.5,0.43,-1.69
2001,11,52.9,66.1,39.7,0.29,-1.79
2001,12,40.2,52.9,27.4,0.82,-0.65
2002,1,42.3,55.6,28.9,0.19,-2.12
2002,2,46.2,62.0,30.4,0.1,-2.58
2002,3,49.8,65.7,33.8,0.22,-2.48
2002,4,62.0,77.9,46.1,0.18,-3.5
2002,5,67.0,84.3,49.6,0.01,-2.94
2002,6,78.8,96.3,61.2,0.01,-3.25
2002,7,82.3,96.6,68.0,1.31,-1.91
2002,8,79.8,94.8,64.8,0.87,-3.35
2002,9,73.6,87.5,59.6,1.88,1.49
2002,10,60.0,73.8,46.2,0.7,-0.42
2002,11,51.3,65.0,37.5,0.64,-0.75
2002,12,41.0,52.7,29.3,0.86,-0.64
2003,1,48.8,63.0,34.6,0.32,-2.73
2003,2,45.5,56.9,34.1,2.44,2.07
2003,3,50.6,64.1,37.2,1.07,-0.09
2003,4,55.6,70.6,40.6,0.29,-0.15
2003,5,68.3,84.6,52.0,0.1,-1.84
2003,6,76.3,93.0,59.7,0.05,-2.08
2003,7,83.8,98.9,68.5,1.25,-2.15
2003,8,80.0,93.3,66.8,1.8,-1.06
2003,9,74.8,89.6,59.9,1.09,-0.66
2003,10,67.3,82.4,52.3,0.41,-2.11
2003,11,48.8,61.2,36.3,1.15,0.75
2003,12,43.0,56.3,29.7,0.54,-1.32
2004,1,42.8,54.7,30.8,0.71,-1.13
2004,2,42.1,54.4,29.8,1.07,-0.02
2004,3,58.1,72.8,43.3,0.75,-2.25
2004,4,57.9,71.8,44.1,1.32,0.18
2004,5,68.4,84.7,52.0,0.01,-2.6
2004,6,75.9,92.8,59.0,0.09,-2.33
2004,7,80.1,95.1,65.0,1.14,-1.96
2004,8,77.7,91.8,63.7,1.48,-1.54
2004,9,71.8,86.4,57.2,1.58,0.97
2004,10,60.0,73.0,46.9,1.95,2.67
2004,11,47.3,58.5,36.1,1.76,2.33
2004,12,42.8,54.4,31.1,1.66,1.03
2005,1,45.1,55.4,34.9,2.83,3.42
2005,2,46.2,55.4,37.0,3.35,5.16
2005,3,49.9,62.5,37.3,0.86,0.17
2005,4,57.2,72.6,41.8,0.7,1.87
2005,5,67.9,83.9,51.8,0.22,4.09
2005,6,74.4,90.8,58.1,0.21,2.59
2005,7,82.7,98.6,66.9,1.05,-1.46
2005,8,77.5,90.8,64.2,2.43,0.79
2005,9,73.4,88.3,58.5,0.42,-2.13
2005,10,62.8,76.9,48.6,0.92,-0.22
2005,11,52.6,67.6,37.7,0.06,-2.27
2005,12,43.9,58.6,29.3,0.04,-2.48
2006,1,44.1,59.0,29.3,0.13,-2.72
2006,2,47.8,63.6,32.1,0.04,-3.2
2006,3,48.3,61.1,35.5,1.41,0.03
2006,4,59.0,74.6,43.3,0.24,-1.88
2006,5,70.0,87.0,53.0,0.05,-3.29
2006,6,79.5,96.0,63.1,0.34,-2.45
2006,7,82.3,95.7,68.8,2.49,1.2
2006,8,77.9,90.7,65.0,2.02,-0.33
2006,9,69.8,83.7,55.8,1.42,0.82
2006,10,60.2,73.9,46.4,1.18,0.74
2006,11,52.8,67.7,37.9,0.07,-2.28
2006,12,41.8,55.3,28.4,0.37,-1.65
2007,1,39.0,51.6,26.4,0.79,-0.76
2007,2,46.7,60.0,33.4,0.56,-1.57
2007,3,54.5,69.6,39.4,0.83,-1.77
2007,4,59.3,74.5,44.2,0.24,-2.79
2007,5,68.4,84.3,52.5,0.3,-2.49
2007,6,77.3,94.3,60.4,0.12,-2.78
2007,7,82.0,95.9,68.0,2.27,0.66
2007,8,80.5,93.5,67.5,1.87,-0.99
2007,9,73.8,87.7,59.8,0.98,-0.81
2007,10,62.4,77.7,47.2,0.15,-2.08
2007,11,55.3,70.1,40.5,0.6,-1.45
2007,12,39.9,51.4,28.4,2.28,2.15
2008,1,39.8,51.4,28.1,1.99,2.18
2008,2,45.0,58.0,32.1,1.19,0.68
2008,3,51.8,67.0,36.5,0.07,-1.88
2008,4,58.0,74.3,41.7,0.02,-1.23
2008,5,63.6,79.4,47.8,0.65,1.27
2008,6,77.3,94.4,60.2,0.15,0.5
2008,7,80.4,93.8,67.1,2.25,1.25
2008,8,79.3,92.6,66.1,2.31,0.19
2008,9,73.6,88.1,59.0,0.62,-1.66
2008,10,62.9,78.9,46.9,0.28,-1.82
2008,11,53.3,67.3,39.2,0.89,-0.47
2008,12,42.4,54.0,30.8,1.89,1.19
2009,1,45.2,58.2,32.2,0.52,-1.53
2009,2,46.6,60.4,32.7,1.02,-0.41
2009,3,52.5,67.6,37.5,0.17,-2.14
2009,4,57.0,72.4,41.5,0.29,-1.78
2009,5,70.8,86.2,55.4,0.74,-0.93
2009,6,73.0,87.5,58.5,0.34,-1.18
2009,7,82.8,97.2,68.3,1.09,-2.38
2009,8,79.7,95.0,64.3,0.66,-3.81
2009,9,74.1,88.6,59.5,0.69,-1.58
2009,10,59.4,74.0,44.8,0.15,-1.7
2009,11,52.9,67.9,37.8,0.15,-2.11
2009,12,39.0,50.8,27.1,1.21,0.18
2010,1,42.2,53.9,30.5,3.41,4.6
2010,2,44.3,55.5,33.1,1.44,1.36
2010,3,49.2,62.8,35.6,1.03,0.38
2010,4,56.1,70.9,41.2,0.27,0.53
2010,5,63.1,79.2,46.9,0.06,1.23
2010,6,75.9,92.6,59.2,0.08,1.52
2010,7,81.8,95.1,68.4,1.97,0.63
2010,8,79.0,92.1,65.8,1.84,-0.81
2010,9,75.4,91.2,59.7,0.6,-1.94
2010,10,62.7,76.1,49.3,1.35,0.85
2010,11,48.3,62.4,34.2,0.19,-1.39
2010,12,46.7,58.9,34.5,1.67,0.31
2011,1,41.5,55.4,27.6,0.05,-2.21
2011,2,41.7,55.6,27.8,1.05,-0.01
2011,3,53.3,68.3,38.3,0.33,-2.05
2011,4,58.9,73.9,43.8,0.41,-2.04
2011,5,63.2,78.8,47.7,0.28,-1.45
2011,6,75.7,93.1,58.4,0.02,-2.42
2011,7,80.8,94.7,66.8,1.76,-0.43
2011,8,82.2,96.3,68.1,1.28,-2.61
2011,9,74.6,89.0,60.2,1.31,-0.08
2011,10,62.8,78.0,47.6,0.67,-0.85
2011,11,49.4,62.3,36.4,0.92,0.14
2011,12,39.9,51.6,28.2,1.55,0.78
2012,1,45.3,59.4,31.2,0.26,-2.11
2012,2,45.6,59.3,31.9,0.43,-1.63
2012,3,51.6,67.1,36.1,0.69,-1.4
2012,4,60.6,76.4,44.8,0.32,-2.65
2012,5,69.3,86.1,52.6,0.05,-2.86
2012,6,78.7,95.8,61.6,0.08,-2.82
2012,7,80.0,93.0,66.9,2.52,1.64
2012,8,80.5,93.8,67.2,2.22,-0.18
2012,9,73.7,87.5,59.8,1.07,-0.57
2012,10,63.8,79.5,48.1,0.25,-2.02
2012,11,53.8,68.9,38.6,0.21,-2.11
2012,12,42.4,54.6,30.1,1.46,0.37
2013,1,38.6,51.7,25.6,1.3,0.62
2013,2,42.2,55.6,28.8,0.51,-0.78
