,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,-6.938893903907228e-18,-6.938893903907228e-18,-2.42861286636753e-17,0.0,-0.7291208572729708,-0.0017048062368624389,-0.0015654392507826183,0.6812594871986655,1.2107528277522954
2010-02,-6.938893903907228e-18,-6.938893903907228e-18,-2.42861286636753e-17,0.0,-0.7291208572729708,-0.0017048062368624389,-0.0015654392507826183,1.1855080170264962,0.7133708190395334
2010-03,-6.938893903907228e-18,-6.938893903907228e-18,-2.42861286636753e-17,0.0,-0.7291208572729708,-0.0017048062368624389,-0.0015654392507826183,1.3687636129463088,0.015778040288952595
2010-04,-6.938893903907228e-18,-6.938893903907228e-18,-2.42861286636753e-17,0.0,-0.7291208572729708,-0.0017048062368624389,-0.0015654392507826183,1.1855080170264976,-0.7053820354007986
2010-05,-6.938893903907228e-18,-6.938893903907228e-18,-2.42861286636753e-17,0.0,-0.7291208572729708,-0.0017048062368624389,-0.0015654392507826183,0.6812594871986655,-1.2502707088908618
2010-06,-6.938893903907228e-18,-6.938893903907228e-18,-2.42861286636753e-17,0.0,-0.7291208572729708,-0.0017048062368624389,-0.0015654392507826183,-0.016654033921809603,-1.453675654900248
2010-07,-6.938893903907228e-18,-6.938893903907228e-18,-2.42861286636753e-17,0.0,-0.7291208572729708,-0.0017048062368624389,-0.0015654392507826183,-0.7262037136073767,-1.2502707088908604
2010-08,-6.938893903907228e-18,-6.938893903907228e-18,-2.42861286636753e-17,0.0,-0.7291208572729708,-0.0017048062368624389,-0.0015654392507826183,-1.2538736295058936,-0.7053820354007986
2010-09,-6.938893903907228e-18,1.734723475976807e-17,-2.42861286636753e-17,0.0,-0.01527091719042063,0.25233336237463827,-0.0015654392507826183,-1.4489158007263132,0.015778040288952595
2010-10,-6.938893903907228e-18,1.734723475976807e-17,4.163336342344337e-17,0.0,0.5230123743532129,-0.0017048062368624389,0.2524726244264019,-1.2538736295058936,0.7133708190395334
2010-11,-6.938893903907228e-18,1.734723475976807e-17,4.163336342344337e-17,0.0,0.9298791977978932,-0.0017048062368624389,-0.0015654392507826183,-0.7262037136073767,1.2107528277522928
2010-12,-6.938893903907228e-18,-6.938893903907228e-18,4.163336342344337e-17,0.0,0.5230123743532129,-0.2557892186516581,-0.0015654392507826183,-0.016654033921809603,1.3902147191927885
2011-01,-6.938893903907228e-18,-6.938893903907228e-18,-2.42861286636753e-17,0.0,-0.01527091719042063,-0.0017048062368624389,-0.2556504953308588,0.6812594871986655,1.2107528277522954
2011-02,-6.938893903907228e-18,-6.938893903907228e-18,-2.42861286636753e-17,0.0,-0.7291208572729708,-0.0017048062368624389,-0.0015654392507826183,1.1855080170264962,0.7133708190395334
2011-03,-6.938893903907228e-18,-6.938893903907228e-18,-2.42861286636753e-17,0.0,-0.7291208572729708,-0.0017048062368624389,-0.0015654392507826183,1.3687636129463088,0.015778040288952595
2011-04,-6.938893903907228e-18,-6.938893903907228e-18,-2.42861286636753e-17,0.0,-0.7291208572729708,-0.0017048062368624389,-0.0015654392507826183,1.1855080170264976,-0.7053820354007986
2011-05,-6.938893903907228e-18,-6.938893903907228e-18,-2.42861286636753e-17,0.0,-0.7291208572729708,-0.0017048062368624389,-0.0015654392507826183,0.6812594871986655,-1.2502707088908618
2011-06,-6.938893903907228e-18,-6.938893903907228e-18,-2.42861286636753e-17,0.0,-0.7291208572729708,-0.0017048062368624389,-0.0015654392507826183,-0.016654033921809603,-1.453675654900248
