,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,4.0049243e-05,0.39999998,0.002623185
2010-02,4.0049243e-05,0.39999998,0.002623185
2010-03,4.0049243e-05,0.39999998,0.06314967
2010-04,4.0049243e-05,0.39999998,0.018746672
2010-05,4.0049243e-05,0.39999998,0.17566802
2010-06,4.0049243e-05,0.39999998,0.027921041
2010-07,4.0049243e-05,0.39999998,0.5253682
2010-08,0.9999126,0.39999998,1.2148563
2010-09,1.0001726,0.39999998,0.9413789
2010-10,0.9999126,0.39999998,0.63036
2010-11,4.0049243e-05,0.39999998,0.0041691842
2010-12,4.0049243e-05,0.39999998,0.038463965
2011-01,4.0049243e-05,0.476,-0.005273599
2011-02,4.0049243e-05,0.476,0.002623185
2011-03,4.0049243e-05,0.476,0.06314967
2011-04,4.0049243e-05,0.476,0.018746672
2011-05,4.0049243e-05,0.476,0.17566802
2011-06,4.0049243e-05,0.476,0.027921041
2011-07,4.0049243e-05,0.476,0.5253682
2011-08,1.9999974,0.476,1.5385569
2011-09,3.0003562,0.476,2.435713
2011-10,4.0049243e-05,0.476,-0.01631751
2011-11,4.0049243e-05,0.476,0.0111700725
2011-12,4.0049243e-05,0.476,-0.0056961635
2012-01,4.0049243e-05,0.61538464,0.002623185
2012-02,4.0049243e-05,0.61538464,0.002623185
2012-03,4.0049243e-05,0.61538464,0.06314967
2012-04,4.0049243e-05,0.61538464,0.018746672
2012-05,4.0049243e-05,0.61538464,0.17566802
2012-06,4.0049243e-05,0.61538464,0.027921041
2012-07,0.9999126,0.61538464,0.5253682
2012-08,3.9998233,0.61538464,3.4889822
2012-09,5.999344,0.61538464,6.0071406
2012-10,4.0049243e-05,0.61538464,0.0038206503
2012-11,4.0049243e-05,0.61538464,0.012014016
2012-12,4.0049243e-05,0.61538464,-0.0056961635
2013-01,4.0049243e-05,0.91538465,0.002623185
2013-02,4.0049243e-05,0.91538465,0.002623185
2013-03,4.0049243e-05,0.91538465,0.06314967
2013-04,4.0049243e-05,0.91538465,0.018746672
2013-05,4.0049243e-05,0.91538465,0.17566802
2013-06,4.0049243e-05,0.91538465,0.027921041
2013-07,0.9999126,0.91538465,0.54864025
2013-08,3.9998233,0.91538465,2.1732755
2013-09,17.999542,0.91538465,16.30024
2013-10,0.9999126,0.91538465,0.9563229
2013-11,4.0049243e-05,0.91538465,0.012014016
2013-12,4.0049243e-05,0.91538465,-0.0056961635
2014-01,4.0049243e-05,0.476,-0.005273599
2014-02,4.0049243e-05,0.476,0.002623185
2014-03,4.0049243e-05,0.476,0.06314967
2014-04,4.0049243e-05,0.476,0.018746672
2014-05,4.0049243e-05,0.476,0.17566802
2014-06,4.0049243e-05,0.476,0.027921041
2014-07,4.0049243e-05,0.476,0.54864025
2014-08,3.998694,0.476,2.7775738
2014-09,0.9999126,0.476,0.8746647
2014-10,4.0049243e-05,0.476,0.06265868
2014-11,4.0049243e-05,0.476,0.002837175
2014-12,4.0049243e-05,0.476,-0.005273599
2015-01,4.0049243e-05,0.45384616,0.002623185
2015-02,4.0049243e-05,0.45384616,0.002623185
2015-03,4.0049243e-05,0.45384616,0.06314967
2015-04,4.0049243e-05,0.45384616,0.018746672
