year,month,Unnamed: 0,fips,state,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2000,1,2000-01,36,,0,54.9,9.5,54.5,3.3,0.88,,,,,,,,,,,,,,,,,
2000,2,2000-02,36,,0,56.0,16.5,59.8,2.88,0.6,,,,,,,,,,,,,,,,,
2000,3,2000-03,36,,0,61.7,27.5,61.3,3.03,-0.88,,,,,,,,,,,,,,,,,
2000,4,2000-04,36,,0,71.1,33.0,72.6,5.16,3.37,,,,,,,,,,,,,,,,,
2000,5,2000-05,36,,0,77.3,45.8,84.0,5.8,2.64,,,,,,,,,,,,,,,,,
2000,6,2000-06,36,,0,87.0,53.4,85.8,5.32,2.57,,,,,,,,,,,,,,,,,
2000,7,2000-07,36,,3,88.5,54.6,89.7,4.34,1.78,,,,,,,,,,,,,,,,,
2000,8,2000-08,36,,9,89.8,55.5,88.1,4.16,1.56,,,,,,,,,,,,,,,,,
2000,9,2000-09,36,,2,83.6,47.7,85.0,3.69,0.83,,,,,,,,,,,,,,,,,
2000,10,2000-10,36,,0,70.2,38.3,66.6,2.34,-0.53,,,,,,,,,,,,,,,,,
2000,11,2000-11,36,,0,57.2,29.0,49.7,2.74,-0.57,,,,,,,,,,,,,,,,,
2000,12,2000-12,36,,0,57.7,11.0,49.3,3.48,0.49,,,,,,,,,,,,,,,,,
2001,1,2001-01,36,,0,52.6,14.5,44.5,1.61,-1.92,,,,,,,,,,,,,,,,,
2001,2,2001-02,36,,0,52.6,15.8,53.4,2.22,-0.61,,,,,,,,,,,,,,,,,
2001,3,2001-03,36,,0,64.3,19.7,58.4,4.92,3.32,,,,,,,,,,,,,,,,,
2001,4,2001-04,36,,0,64.4,32.7,70.8,1.18,-4.19,,,,,,,,,,,,,,,,,
2001,5,2001-05,36,,0,83.8,45.0,79.7,2.94,-1.37,,,,,,,,,,,,,,,,,
2001,6,2001-06,36,,0,86.3,53.7,88.5,4.29,0.7,,,,,,,,,,,,,,,,,
2001,7,2001-07,36,,1,88.8,54.7,89.9,2.4,-1.55,,,,,,,,,,,,,,,,,
2001,8,2001-08,36,,4,91.4,58.3,85.6,3.11,-2.06,,,,,,,,,,,,,,,,,
2001,9,2001-09,36,,6,86.1,48.0,82.7,4.13,0.12,,,,,,,,,,,,,,,,,
2001,10,2001-10,36,,1,77.5,39.3,73.5,2.36,-1.88,,,,,,,,,,,,,,,,,
2001,11,2001-11,36,,0,61.7,33.6,59.1,2.24,-3.59,,,,,,,,,,,,,,,,,
2001,12,2001-12,36,,0,51.2,25.8,49.4,2.74,-1.42,,,,,,,,,,,,,,,,,
2002,1,2002-01,36,,0,52.5,21.6,50.4,2.19,-0.96,,,,,,,,,,,,,,,,,
2002,2,2002-02,36,,0,60.7,18.6,52.8,2.3,-0.46,,,,,,,,,,,,,,,,,
2002,3,2002-03,36,,0,61.0,23.4,61.2,3.31,0.4,,,,,,,,,,,,,,,,,
2002,4,2002-04,36,,0,68.7,35.4,74.3,4.06,0.68,,,,,,,,,,,,,,,,,
2002,5,2002-05,36,,0,75.5,40.3,80.7,5.34,2.9,,,,,,,,,,,,,,,,,
2002,6,2002-06,36,,0,86.5,53.2,91.2,5.44,2.61,,,,,,,,,,,,,,,,,
2002,7,2002-07,36,,3,92.6,58.6,88.2,2.0,-2.83,,,,,,,,,,,,,,,,,
2002,8,2002-08,36,,28,90.0,57.0,88.6,2.63,-2.77,,,,,,,,,,,,,,,,,
2002,9,2002-09,36,,33,86.0,51.3,79.4,4.6,0.1,,,,,,,,,,,,,,,,,
