,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,25.0,18.9,17.4,1.76,-0.81,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0,11512431.0,5616436.0,5895995.0,9598726.0,1391240.0,22785.0,186464.0,2162.0,4552270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,25.7,19.0,18.2,2.05,-0.18,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0,11512431.0,5616436.0,5895995.0,9598726.0,1391240.0,22785.0,186464.0,2162.0,4552270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,42.2,31.8,39.7,2.85,-1.08,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0,11512431.0,5616436.0,5895995.0,9598726.0,1391240.0,22785.0,186464.0,2162.0,4552270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,55.4,41.9,60.5,2.18,-2.81,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0,11512431.0,5616436.0,5895995.0,9598726.0,1391240.0,22785.0,186464.0,2162.0,4552270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,63.4,52.3,63.2,5.37,1.17,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0,11512431.0,5616436.0,5895995.0,9598726.0,1391240.0,22785.0,186464.0,2162.0,4552270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,72.2,62.0,74.0,6.32,2.76,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0,11512431.0,5616436.0,5895995.0,9598726.0,1391240.0,22785.0,186464.0,2162.0,4552270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,1.0,75.1,64.1,81.3,3.45,-0.9,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0,11512431.0,5616436.0,5895995.0,9598726.0,1391240.0,22785.0,186464.0,2162.0,4552270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,0.0,74.2,63.0,81.9,2.72,-1.49,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0,11512431.0,5616436.0,5895995.0,9598726.0,1391240.0,22785.0,186464.0,2162.0,4552270.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,2.0,65.9,53.4,65.6,2.11,-1.61,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0,11512431.0,5616436.0,5895995.0,9598726.0,1391240.0,22785.0,186464.0,2162.0,4552270.0,0.0,0.0,1.0,0.0,0.3333333333333333,-1.0,1.0,-1.0,-1.8369701987210297e-16
2010-10,1.0,54.7,42.6,61.0,1.93,-1.4,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0,11512431.0,5616436.0,5895995.0,9598726.0,1391240.0,22785.0,186464.0,2162.0,4552270.0,0.0,2.0,0.0,1.0,1.0,2.0,-1.0,-0.8660254037844386,0.5
2010-11,0.0,41.9,30.3,36.4,4.14,0.4,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0,11512431.0,5616436.0,5895995.0,9598726.0,1391240.0,22785.0,186464.0,2162.0,4552270.0,0.0,1.0,2.0,0.0,1.0,-1.0,2.0,-0.5000000000000004,0.8660254037844384
2010-12,0.0,24.8,18.9,17.0,1.88,-1.13,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0,11512431.0,5616436.0,5895995.0,9598726.0,1391240.0,22785.0,186464.0,2162.0,4552270.0,0.0,0.0,1.0,2.0,1.0,-1.0,-1.0,-2.4492935982947064e-16,1.0
2011-01,0.0,23.5,16.1,15.1,1.47,-1.17,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0,11525536.0,5624513.0,5901023.0,9592249.0,1395378.0,21194.0,190485.0,2162.0,4554007.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.49999999999999994,0.8660254037844387
2011-02,0.0,30.5,21.9,19.4,4.58,3.52,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0,11525536.0,5624513.0,5901023.0,9592249.0,1395378.0,21194.0,190485.0,2162.0,4554007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2011-03,0.0,39.6,30.4,27.9,4.24,1.2,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0,11525536.0,5624513.0,5901023.0,9592249.0,1395378.0,21194.0,190485.0,2162.0,4554007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2011-04,0.0,52.1,41.4,48.5,7.63,5.37,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0,11525536.0,5624513.0,5901023.0,9592249.0,1395378.0,21194.0,190485.0,2162.0,4554007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2011-05,0.0,61.7,51.7,61.2,6.55,3.1,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0,11525536.0,5624513.0,5901023.0,9592249.0,1395378.0,21194.0,190485.0,2162.0,4554007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2011-06,0.0,70.4,59.6,73.0,3.81,-0.3,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0,11525536.0,5624513.0,5901023.0,9592249.0,1395378.0,21194.0,190485.0,2162.0,4554007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2011-07,0.0,77.3,66.1,82.6,3.8,-0.88,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0,11525536.0,5624513.0,5901023.0,9592249.0,1395378.0,21194.0,190485.0,2162.0,4554007.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2011-08,5.0,71.9,60.8,81.1,3.93,0.36,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0,11525536.0,5624513.0,5901023.0,9592249.0,1395378.0,21194.0,190485.0,2162.0,4554007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2011-09,5.0,64.2,55.0,72.3,5.89,4.14,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0,11525536.0,5624513.0,5901023.0,9592249.0,1395378.0,21194.0,190485.0,2162.0,4554007.0,2.0,5.0,0.0,0.0,1.6666666666666667,5.0,0.0,-1.0,-1.8369701987210297e-16
2011-10,0.0,52.7,42.5,60.4,4.36,3.51,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0,11525536.0,5624513.0,5901023.0,9592249.0,1395378.0,21194.0,190485.0,2162.0,4554007.0,1.0,5.0,5.0,0.0,3.3333333333333335,0.0,5.0,-0.8660254037844386,0.5
2011-11,0.0,46.9,37.4,41.6,5.42,4.56,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0,11525536.0,5624513.0,5901023.0,9592249.0,1395378.0,21194.0,190485.0,2162.0,4554007.0,0.0,0.0,5.0,5.0,3.3333333333333335,-5.0,0.0,-0.5000000000000004,0.8660254037844384
2011-12,0.0,36.9,29.7,32.2,4.27,2.71,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0,11525536.0,5624513.0,5901023.0,9592249.0,1395378.0,21194.0,190485.0,2162.0,4554007.0,0.0,0.0,0.0,5.0,1.6666666666666667,0.0,-5.0,-2.4492935982947064e-16,1.0
2012-01,0.0,32.1,23.8,30.4,3.38,1.21,1388602.0,1615929.0,1934234.0,691608.0,1329476.0,1614590.0,2016128.0,942994.0,11533561.0,5630373.0,5903188.0,9577732.0,1403238.0,21447.0,196395.0,2164.0,4555709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
