,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,1.9635645e-05,0.45384616,0.17851159
2010-02,1.9635645e-05,0.45384616,0.17851159
2010-03,1.9635645e-05,0.45384616,0.17851159
2010-04,1.9635645e-05,0.45384616,0.17851159
2010-05,1.9635645e-05,0.45384616,0.17851159
2010-06,1.9635645e-05,0.45384616,0.21089673
2010-07,0.99993443,0.45384616,1.1713636
2010-08,1.9635645e-05,0.45384616,2.89277
2010-09,1.9999486,0.45384616,1.3017734
2010-10,0.99993443,0.45384616,0.68715715
2010-11,1.9635645e-05,0.45384616,0.19053906
2010-12,1.9635645e-05,0.45384616,0.17851159
2011-01,1.9635645e-05,0.596,0.17851159
2011-02,1.9635645e-05,0.596,0.17851159
2011-03,1.9635645e-05,0.596,0.17851159
2011-04,1.9635645e-05,0.596,0.17851159
2011-05,1.9635645e-05,0.596,0.17851159
2011-06,1.9635645e-05,0.596,0.21089673
2011-07,1.9635645e-05,0.596,1.1713636
2011-08,4.999666,0.596,1.93775
2011-09,4.999666,0.596,3.50965
2011-10,1.9635645e-05,0.596,0.21804285
2011-11,1.9635645e-05,0.596,0.19053906
2011-12,1.9635645e-05,0.596,0.17851159
2012-01,1.9635645e-05,2.1153846,0.17851159
2012-02,1.9635645e-05,2.1153846,0.17851159
2012-03,1.9635645e-05,2.1153846,0.17851159
2012-04,1.9635645e-05,2.1153846,0.17851159
2012-05,1.9635645e-05,2.1153846,0.17851159
2012-06,1.9635645e-05,2.1153846,0.21089673
2012-07,6.9992194,2.1153846,1.1713636
2012-08,47.727444,2.1153846,18.829063
2012-09,19.985384,2.1153846,8.216001
2012-10,0.99993443,2.1153846,0.78307503
2012-11,1.9635645e-05,2.1153846,0.19053906
2012-12,1.9635645e-05,2.1153846,0.17851159
2013-01,1.9635645e-05,0.84615386,0.17851159
2013-02,1.9635645e-05,0.84615386,0.17851159
2013-03,1.9635645e-05,0.84615386,0.17851159
2013-04,1.9635645e-05,0.84615386,0.17851159
2013-05,1.9635645e-05,0.84615386,0.17851159
2013-06,1.9635645e-05,0.84615386,0.21089673
2013-07,1.9999486,0.84615386,1.1713636
2013-08,6.9992194,0.84615386,4.84902
2013-09,9.999446,0.84615386,5.28465
2013-10,1.9999486,0.84615386,1.062325
2013-11,1.9635645e-05,0.84615386,0.19053906
2013-12,1.9635645e-05,0.84615386,0.17851159
2014-01,1.9635645e-05,0.596,0.17851159
