year,month,tavg,tmax,tmin,pcp,zndx
2000,1,32.4,39.0,25.8,5.97,1.43
2000,2,37.3,44.6,30.0,4.65,0.91
2000,3,38.6,49.2,28.0,2.72,-1.25
2000,4,47.8,60.6,35.1,2.09,-0.96
2000,5,51.2,62.8,39.4,2.1,0.04
2000,6,60.2,75.1,45.3,1.01,-1.06
2000,7,64.7,80.0,49.3,0.35,-0.94
2000,8,65.4,82.0,48.8,0.1,-1.52
2000,9,57.2,71.2,43.2,1.1,-0.3
2000,10,47.5,58.7,36.3,3.07,0.66
2000,11,33.8,41.9,25.6,2.06,-2.12
2000,12,33.5,40.9,26.1,2.69,-2.67
2001,1,32.1,40.0,24.2,1.81,-3.22
2001,2,33.1,41.8,24.3,1.6,-2.54
2001,3,41.3,51.6,31.0,2.54,-1.92
2001,4,41.8,52.6,31.0,2.6,0.82
2001,5,55.0,70.1,39.9,1.28,-1.77
2001,6,56.5,70.4,42.6,1.41,-0.49
2001,7,64.4,79.4,49.3,0.77,-0.28
2001,8,67.6,83.8,51.3,0.39,-0.84
2001,9,60.8,76.4,45.2,0.69,-1.38
2001,10,49.0,61.7,36.4,2.22,-0.63
2001,11,40.0,48.3,31.6,5.37,0.38
2001,12,31.8,37.8,25.7,6.16,1.3
2002,1,31.8,38.6,25.0,5.17,0.58
2002,2,35.4,45.4,25.5,2.29,-1.9
2002,3,37.0,47.2,26.7,3.1,-0.46
2002,4,45.0,56.8,33.2,2.42,0.01
2002,5,50.2,63.2,37.1,1.06,-1.38
2002,6,59.9,74.0,45.7,1.07,-1.21
2002,7,68.6,85.2,52.0,0.19,-2.11
2002,8,63.2,79.6,46.9,0.24,-1.66
2002,9,58.8,74.5,43.1,0.62,-1.45
2002,10,46.5,60.3,32.7,0.45,-2.68
2002,11,40.7,51.0,30.4,2.54,-2.89
2002,12,35.4,41.9,28.8,7.06,1.15
2003,1,39.0,45.8,32.2,4.96,-0.31
2003,2,35.0,44.2,25.7,2.36,-1.77
2003,3,41.5,50.7,32.3,4.93,1.4
2003,4,41.8,51.4,32.1,4.11,3.09
2003,5,51.2,63.6,38.8,1.89,-0.27
2003,6,61.2,76.6,45.8,0.21,-2.47
2003,7,70.1,87.1,53.1,0.25,-2.72
2003,8,66.6,82.5,50.7,0.49,-1.61
2003,9,61.0,76.5,45.6,1.04,-0.92
2003,10,52.1,64.8,39.4,1.29,-2.27
2003,11,34.9,42.8,26.9,3.75,-1.12
2003,12,34.1,40.0,28.2,6.78,1.35
