,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65
2010-01,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392
2010-02,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392
2010-03,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392
2010-04,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392
2010-05,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392
2010-06,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392
2010-07,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392
2010-08,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392
2010-09,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392
2010-10,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392
2010-11,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392
2010-12,-1.7246843162353027,-1.6545836408417474,-1.656888435748003,-1.5471674759263405,-1.7258887845009925,-1.6648199070964889,-1.6610619632438077,-1.5605862158431392
2011-01,-1.433694420662296,-1.300762776259458,-1.3482808414142606,-1.3442748673786498,-1.4382475523541611,-1.3356799930880148,-1.3216314370329272,-1.3345719041845963
2011-02,-1.433694420662296,-1.300762776259458,-1.3482808414142606,-1.3442748673786498,-1.4382475523541611,-1.3356799930880148,-1.3216314370329272,-1.3345719041845963
2011-03,-1.433694420662296,-1.300762776259458,-1.3482808414142606,-1.3442748673786498,-1.4382475523541611,-1.3356799930880148,-1.3216314370329272,-1.3345719041845963
2011-04,-1.433694420662296,-1.300762776259458,-1.3482808414142606,-1.3442748673786498,-1.4382475523541611,-1.3356799930880148,-1.3216314370329272,-1.3345719041845963
2011-05,-1.433694420662296,-1.300762776259458,-1.3482808414142606,-1.3442748673786498,-1.4382475523541611,-1.3356799930880148,-1.3216314370329272,-1.3345719041845963
2011-06,-1.433694420662296,-1.300762776259458,-1.3482808414142606,-1.3442748673786498,-1.4382475523541611,-1.3356799930880148,-1.3216314370329272,-1.3345719041845963
2011-07,-1.433694420662296,-1.300762776259458,-1.3482808414142606,-1.3442748673786498,-1.4382475523541611,-1.3356799930880148,-1.3216314370329272,-1.3345719041845963
2011-08,-1.433694420662296,-1.300762776259458,-1.3482808414142606,-1.3442748673786498,-1.4382475523541611,-1.3356799930880148,-1.3216314370329272,-1.3345719041845963
2011-09,-1.433694420662296,-1.300762776259458,-1.3482808414142606,-1.3442748673786498,-1.4382475523541611,-1.3356799930880148,-1.3216314370329272,-1.3345719041845963
2011-10,-1.433694420662296,-1.300762776259458,-1.3482808414142606,-1.3442748673786498,-1.4382475523541611,-1.3356799930880148,-1.3216314370329272,-1.3345719041845963
2011-11,-1.433694420662296,-1.300762776259458,-1.3482808414142606,-1.3442748673786498,-1.4382475523541611,-1.3356799930880148,-1.3216314370329272,-1.3345719041845963
2011-12,-1.433694420662296,-1.300762776259458,-1.3482808414142606,-1.3442748673786498,-1.4382475523541611,-1.3356799930880148,-1.3216314370329272,-1.3345719041845963
2012-01,-1.1136331647890434,-1.05018354400331,-1.063579780784641,-1.1121010195048562,-1.1156348433970156,-1.0381916994006861,-1.072916815836905,-1.1008609661629452
2012-02,-1.1136331647890434,-1.05018354400331,-1.063579780784641,-1.1121010195048562,-1.1156348433970156,-1.0381916994006861,-1.072916815836905,-1.1008609661629452
2012-03,-1.1136331647890434,-1.05018354400331,-1.063579780784641,-1.1121010195048562,-1.1156348433970156,-1.0381916994006861,-1.072916815836905,-1.1008609661629452
2012-04,-1.1136331647890434,-1.05018354400331,-1.063579780784641,-1.1121010195048562,-1.1156348433970156,-1.0381916994006861,-1.072916815836905,-1.1008609661629452
2012-05,-1.1136331647890434,-1.05018354400331,-1.063579780784641,-1.1121010195048562,-1.1156348433970156,-1.0381916994006861,-1.072916815836905,-1.1008609661629452
2012-06,-1.1136331647890434,-1.05018354400331,-1.063579780784641,-1.1121010195048562,-1.1156348433970156,-1.0381916994006861,-1.072916815836905,-1.1008609661629452
2012-07,-1.1136331647890434,-1.05018354400331,-1.063579780784641,-1.1121010195048562,-1.1156348433970156,-1.0381916994006861,-1.072916815836905,-1.1008609661629452
2012-08,-1.1136331647890434,-1.05018354400331,-1.063579780784641,-1.1121010195048562,-1.1156348433970156,-1.0381916994006861,-1.072916815836905,-1.1008609661629452
2012-09,-1.1136331647890434,-1.05018354400331,-1.063579780784641,-1.1121010195048562,-1.1156348433970156,-1.0381916994006861,-1.072916815836905,-1.1008609661629452
2012-10,-1.1136331647890434,-1.05018354400331,-1.063579780784641,-1.1121010195048562,-1.1156348433970156,-1.0381916994006861,-1.072916815836905,-1.1008609661629452
2012-11,-1.1136331647890434,-1.05018354400331,-1.063579780784641,-1.1121010195048562,-1.1156348433970156,-1.0381916994006861,-1.072916815836905,-1.1008609661629452
2012-12,-1.1136331647890434,-1.05018354400331,-1.063579780784641,-1.1121010195048562,-1.1156348433970156,-1.0381916994006861,-1.072916815836905,-1.1008609661629452
2013-01,-0.8007865897536595,-0.7837431232205447,-0.8123706225943341,-0.8683557962818572,-0.7966154400101069,-0.8030131512524815,-0.810086479356243,-0.8558935773317701
2013-02,-0.8007865897536595,-0.7837431232205447,-0.8123706225943341,-0.8683557962818572,-0.7966154400101069,-0.8030131512524815,-0.810086479356243,-0.8558935773317701
2013-03,-0.8007865897536595,-0.7837431232205447,-0.8123706225943341,-0.8683557962818572,-0.7966154400101069,-0.8030131512524815,-0.810086479356243,-0.8558935773317701
2013-04,-0.8007865897536595,-0.7837431232205447,-0.8123706225943341,-0.8683557962818572,-0.7966154400101069,-0.8030131512524815,-0.810086479356243,-0.8558935773317701
2013-05,-0.8007865897536595,-0.7837431232205447,-0.8123706225943341,-0.8683557962818572,-0.7966154400101069,-0.8030131512524815,-0.810086479356243,-0.8558935773317701
2013-06,-0.8007865897536595,-0.7837431232205447,-0.8123706225943341,-0.8683557962818572,-0.7966154400101069,-0.8030131512524815,-0.810086479356243,-0.8558935773317701
2013-07,-0.8007865897536595,-0.7837431232205447,-0.8123706225943341,-0.8683557962818572,-0.7966154400101069,-0.8030131512524815,-0.810086479356243,-0.8558935773317701
2013-08,-0.8007865897536595,-0.7837431232205447,-0.8123706225943341,-0.8683557962818572,-0.7966154400101069,-0.8030131512524815,-0.810086479356243,-0.8558935773317701
2013-09,-0.8007865897536595,-0.7837431232205447,-0.8123706225943341,-0.8683557962818572,-0.7966154400101069,-0.8030131512524815,-0.810086479356243,-0.8558935773317701
2013-10,-0.8007865897536595,-0.7837431232205447,-0.8123706225943341,-0.8683557962818572,-0.7966154400101069,-0.8030131512524815,-0.810086479356243,-0.8558935773317701
2013-11,-0.8007865897536595,-0.7837431232205447,-0.8123706225943341,-0.8683557962818572,-0.7966154400101069,-0.8030131512524815,-0.810086479356243,-0.8558935773317701
2013-12,-0.8007865897536595,-0.7837431232205447,-0.8123706225943341,-0.8683557962818572,-0.7966154400101069,-0.8030131512524815,-0.810086479356243,-0.8558935773317701
2014-01,-0.520000584142103,-0.571662204974898,-0.5555245283833199,-0.605651323708804,-0.519337847809125,-0.5442369772593689,-0.5631300774194348,-0.6062959041494618
2014-02,-0.520000584142103,-0.571662204974898,-0.5555245283833199,-0.605651323708804,-0.519337847809125,-0.5442369772593689,-0.5631300774194348,-0.6062959041494618
2014-03,-0.520000584142103,-0.571662204974898,-0.5555245283833199,-0.605651323708804,-0.519337847809125,-0.5442369772593689,-0.5631300774194348,-0.6062959041494618
2014-04,-0.520000584142103,-0.571662204974898,-0.5555245283833199,-0.605651323708804,-0.519337847809125,-0.5442369772593689,-0.5631300774194348,-0.6062959041494618
2014-05,-0.520000584142103,-0.571662204974898,-0.5555245283833199,-0.605651323708804,-0.519337847809125,-0.5442369772593689,-0.5631300774194348,-0.6062959041494618
