year,month,Value
1990,1,31.4
1990,2,28.5
1990,3,38.4
1990,4,49.5
1990,5,60.2
1990,6,72.0
1990,7,77.2
1990,8,77.3
1990,9,64.8
1990,10,55.2
1990,11,41.4
1990,12,34.0
1991,1,22.8
1991,2,31.2
1991,3,38.4
1991,4,51.9
1991,5,67.0
1991,6,73.8
1991,7,77.5
1991,8,76.3
1991,9,64.4
1991,10,55.4
1991,11,41.3
1991,12,27.1
1992,1,24.0
1992,2,26.7
1992,3,33.2
1992,4,46.7
1992,5,65.6
1992,6,71.8
1992,7,72.1
1992,8,73.0
1992,9,67.0
1992,10,50.6
1992,11,39.0
1992,12,30.1
1993,1,25.0
1993,2,19.3
1993,3,37.2
1993,4,50.2
1993,5,63.8
1993,6,71.9
1993,7,76.5
1993,8,77.6
1993,9,65.9
1993,10,49.9
1993,11,41.5
1993,12,30.0
1994,1,15.6
1994,2,22.7
1994,3,35.7
1994,4,48.3
1994,5,59.8
1994,6,74.8
1994,7,79.2
1994,8,73.9
1994,9,64.1
1994,10,56.7
1994,11,45.7
1994,12,32.8
1995,1,27.4
1995,2,24.3
1995,3,37.6
1995,4,46.0
1995,5,61.4
1995,6,75.5
1995,7,79.0
1995,8,77.5
1995,9,65.1
1995,10,59.0
1995,11,38.0
1995,12,25.4
1996,1,24.1
1996,2,26.2
1996,3,35.4
1996,4,47.9
1996,5,60.2
1996,6,72.2
1996,7,73.7
1996,8,75.8
1996,9,65.5
1996,10,52.6
1996,11,38.5
1996,12,34.6
1997,1,23.5
1997,2,29.2
1997,3,33.1
1997,4,47.0
1997,5,57.0
1997,6,73.7
1997,7,77.5
1997,8,73.8
1997,9,64.6
1997,10,52.7
1997,11,38.6
1997,12,29.9
1998,1,26.0
1998,2,34.3
1998,3,39.4
1998,4,52.2
1998,5,68.9
1998,6,69.1
1998,7,77.3
1998,8,77.1
1998,9,67.0
1998,10,53.3
1998,11,39.9
1998,12,35.4
1999,1,25.8
1999,2,32.4
1999,3,39.4
1999,4,50.5
1999,5,68.5
1999,6,77.3
1999,7,79.0
1999,8,75.2
1999,9,72.5
1999,10,52.5
1999,11,45.5
1999,12,32.4
2000,1,23.7
2000,2,29.7
2000,3,42.7
2000,4,48.1
2000,5,60.4
2000,6,71.0
2000,7,73.7
2000,8,73.5
2000,9,65.6
2000,10,54.8
2000,11,41.4
2000,12,26.0
2001,1,24.9
2001,2,27.2
2001,3,34.4
2001,4,49.1
2001,5,68.4
2001,6,74.3
2001,7,75.2
2001,8,79.7
2001,9,69.4
2001,10,58.2
2001,11,44.9
2001,12,36.1
2002,1,29.2
2002,2,30.6
2002,3,36.5
2002,4,49.0
2002,5,60.6
2002,6,69.6
2002,7,76.6
2002,8,79.3
2002,9,71.3
2002,10,50.9
2002,11,37.8
2002,12,29.7
2003,1,18.5
2003,2,22.7
2003,3,35.7
2003,4,46.8
2003,5,60.6
2003,6,73.2
2003,7,76.2
2003,8,75.7
2003,9,69.7
2003,10,53.8
2003,11,43.6
2003,12,31.9
2004,1,14.8
2004,2,29.0
2004,3,38.5
2004,4,50.0
2004,5,63.6
2004,6,69.1
2004,7,74.4
2004,8,74.8
2004,9,68.0
2004,10,55.7
2004,11,41.3
2004,12,28.2
2005,1,21.9
2005,2,30.8
2005,3,35.5
2005,4,51.7
2005,5,56.1
2005,6,75.0
2005,7,78.3
2005,8,77.0
2005,9,69.5
2005,10,54.6
2005,11,43.2
2005,12,29.1
2006,1,31.2
2006,2,27.5
2006,3,38.3
2006,4,53.6
2006,5,63.7
2006,6,72.8
2006,7,79.5
2006,8,72.5
2006,9,67.0
2006,10,53.9
2006,11,46.0
2006,12,35.5
2007,1,26.7
2007,2,22.3
2007,3,36.5
2007,4,46.4
2007,5,63.6
2007,6,72.9
2007,7,75.4
2007,8,75.4
2007,9,69.1
2007,10,59.3
2007,11,39.2
2007,12,26.4
2008,1,28.3
2008,2,28.5
2008,3,34.0
2008,4,53.1
2008,5,62.2
2008,6,70.8
2008,7,78.3
2008,8,72.7
2008,9,66.9
2008,10,53.7
2008,11,42.1
2008,12,30.2
2009,1,19.0
2009,2,29.3
2009,3,37.5
2009,4,52.9
2009,5,62.9
2009,6,68.3
2009,7,71.7
2009,8,76.8
2009,9,67.2
2009,10,48.8
2009,11,47.4
2009,12,29.2
2010,1,28.2
2010,2,30.6
2010,3,44.4
2010,4,55.8
2010,5,67.4
2010,6,71.4
2010,7,79.6
2010,8,77.0
2010,9,67.5
2010,10,53.8
2010,11,42.3
2010,12,30.5
2011,1,24.6
2011,2,26.8
2011,3,37.0
2011,4,49.0
2011,5,61.1
2011,6,71.0
2011,7,79.1
2011,8,74.8
2011,9,69.2
2011,10,55.5
2011,11,48.5
2011,12,35.0
2012,1,27.4
2012,2,31.6
2012,3,45.1
2012,4,53.4
2012,5,64.2
2012,6,70.7
2012,7,79.2
2012,8,78.2
2012,9,67.3
2012,10,57.0
2012,11,41.0
2012,12,32.2
2013,1,26.0
2013,2,28.8
2013,3,38.2
2013,4,50.0
2013,5,64.4
2013,6,71.3
2013,7,78.8
2013,8,74.7
2013,9,66.9
2013,10,57.6
2013,11,40.6
2013,12,24.6
2014,1,23.6
2014,2,26.5
2014,3,29.9
2014,4,49.4
2014,5,62.2
2014,6,73.2
2014,7,77.9
2014,8,75.2
2014,9,68.1
2014,10,56.9
2014,11,39.4
2014,12,32.5
2015,1,22.7
2015,2,16.1
2015,3,33.0
2015,4,48.5
2015,5,68.7
2015,6,67.5
2015,7,75.5
2015,8,77.5
2015,9,73.7
2015,10,53.2
2015,11,45.3
2015,12,37.4
2016,1,28.7
2016,2,32.3
2016,3,38.6
2016,4,49.1
2016,5,64.4
2016,6,72.0
2016,7,77.7
2016,8,77.9
2016,9,70.3
2016,10,56.4
2016,11,44.4
2016,12,29.3
2017,1,29.9
2017,2,30.7
2017,3,31.9
2017,4,51.4
2017,5,60.7
2017,6,72.0
2017,7,76.4
2017,8,74.9
2017,9,72.3
2017,10,62.8
2017,11,41.5
2017,12,24.6
2018,1,24.1
2018,2,33.3
2018,3,37.1
2018,4,46.4
2018,5,67.7
2018,6,71.2
2018,7,80.3
2018,8,78.6
2018,9,69.3
2018,10,49.4
2018,11,35.0
2018,12,29.5
2019,1,24.0
2019,2,26.3
2019,3,36.0
2019,4,47.6
2019,5,58.3
2019,6,71.2
2019,7,80.4
2019,8,75.7
2019,9,66.0
2019,10,55.1
2019,11,37.0
2019,12,30.8
2020,1,29.0
2020,2,30.7
2020,3,39.7
2020,4,47.5
2020,5,63.6
2020,6,74.9
2020,7,79.2
2020,8,76.8
2020,9,69.0
2020,10,53.7
2020,11,46.0
2020,12,34.1
2021,1,28.0
2021,2,28.0
2021,3,40.7
2021,4,54.3
2021,5,64.9
2021,6,77.0
2021,7,73.4
2021,8,78.6
2021,9,69.1
2021,10,59.1
2021,11,43.6
2021,12,32.5
2022,1,22.0
2022,2,30.5
2022,3,38.1
