,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,32.2,24.3,28.2,2.77,-0.48,695122.0,830541.0,943529.0,284866.0,666970.0,851131.0,1031850.0,392414.0,5696423.0,2754058.0,2942365.0,3396216.0,1665235.0,16213.0,304574.0,2977.0,2121047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,30.8,23.4,30.6,3.43,0.9,695122.0,830541.0,943529.0,284866.0,666970.0,851131.0,1031850.0,392414.0,5696423.0,2754058.0,2942365.0,3396216.0,1665235.0,16213.0,304574.0,2977.0,2121047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,47.4,37.4,44.4,4.99,0.95,695122.0,830541.0,943529.0,284866.0,666970.0,851131.0,1031850.0,392414.0,5696423.0,2754058.0,2942365.0,3396216.0,1665235.0,16213.0,304574.0,2977.0,2121047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,57.5,45.0,55.8,1.87,-2.69,695122.0,830541.0,943529.0,284866.0,666970.0,851131.0,1031850.0,392414.0,5696423.0,2754058.0,2942365.0,3396216.0,1665235.0,16213.0,304574.0,2977.0,2121047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,65.7,54.8,67.4,3.11,-1.71,695122.0,830541.0,943529.0,284866.0,666970.0,851131.0,1031850.0,392414.0,5696423.0,2754058.0,2942365.0,3396216.0,1665235.0,16213.0,304574.0,2977.0,2121047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,76.2,65.6,71.4,2.1,-2.95,695122.0,830541.0,943529.0,284866.0,666970.0,851131.0,1031850.0,392414.0,5696423.0,2754058.0,2942365.0,3396216.0,1665235.0,16213.0,304574.0,2977.0,2121047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,1.0,79.1,67.8,79.6,3.79,-2.03,695122.0,830541.0,943529.0,284866.0,666970.0,851131.0,1031850.0,392414.0,5696423.0,2754058.0,2942365.0,3396216.0,1665235.0,16213.0,304574.0,2977.0,2121047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,7.0,76.4,66.3,77.0,4.34,-1.17,695122.0,830541.0,943529.0,284866.0,666970.0,851131.0,1031850.0,392414.0,5696423.0,2754058.0,2942365.0,3396216.0,1665235.0,16213.0,304574.0,2977.0,2121047.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,6.0,70.2,58.5,67.5,5.24,0.76,695122.0,830541.0,943529.0,284866.0,666970.0,851131.0,1031850.0,392414.0,5696423.0,2754058.0,2942365.0,3396216.0,1665235.0,16213.0,304574.0,2977.0,2121047.0,0.0,7.0,1.0,0.0,2.6666666666666665,6.0,1.0,-1.0,-1.8369701987210297e-16
2010-10,3.0,57.8,47.3,53.8,4.83,1.38,695122.0,830541.0,943529.0,284866.0,666970.0,851131.0,1031850.0,392414.0,5696423.0,2754058.0,2942365.0,3396216.0,1665235.0,16213.0,304574.0,2977.0,2121047.0,0.0,6.0,7.0,1.0,4.666666666666667,-1.0,6.0,-0.8660254037844386,0.5
2010-11,0.0,46.1,35.9,42.3,2.14,-1.08,695122.0,830541.0,943529.0,284866.0,666970.0,851131.0,1031850.0,392414.0,5696423.0,2754058.0,2942365.0,3396216.0,1665235.0,16213.0,304574.0,2977.0,2121047.0,0.0,3.0,6.0,7.0,5.333333333333333,-3.0,-1.0,-0.5000000000000004,0.8660254037844384
2010-12,0.0,30.8,23.6,30.5,2.28,-0.69,695122.0,830541.0,943529.0,284866.0,666970.0,851131.0,1031850.0,392414.0,5696423.0,2754058.0,2942365.0,3396216.0,1665235.0,16213.0,304574.0,2977.0,2121047.0,0.0,0.0,3.0,6.0,3.0,-3.0,-3.0,-2.4492935982947064e-16,1.0
2011-01,0.0,29.6,22.0,24.6,2.38,-0.96,691946.0,835556.0,953913.0,293370.0,663778.0,854253.0,1042481.0,401248.0,5736545.0,2774785.0,2961760.0,3397326.0,1683842.0,16603.0,312883.0,2708.0,2128377.0,0.0,0.0,0.0,3.0,1.0,0.0,-3.0,0.49999999999999994,0.8660254037844387
2011-02,0.0,37.6,27.0,26.8,2.27,-1.01,691946.0,835556.0,953913.0,293370.0,663778.0,854253.0,1042481.0,401248.0,5736545.0,2774785.0,2961760.0,3397326.0,1683842.0,16603.0,312883.0,2708.0,2128377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2011-03,0.0,43.7,33.6,37.0,5.04,1.44,691946.0,835556.0,953913.0,293370.0,663778.0,854253.0,1042481.0,401248.0,5736545.0,2774785.0,2961760.0,3397326.0,1683842.0,16603.0,312883.0,2708.0,2128377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2011-04,0.0,56.7,46.3,49.0,4.77,0.98,691946.0,835556.0,953913.0,293370.0,663778.0,854253.0,1042481.0,401248.0,5736545.0,2774785.0,2961760.0,3397326.0,1683842.0,16603.0,312883.0,2708.0,2128377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2011-05,0.0,65.8,55.4,61.1,3.2,-1.35,691946.0,835556.0,953913.0,293370.0,663778.0,854253.0,1042481.0,401248.0,5736545.0,2774785.0,2961760.0,3397326.0,1683842.0,16603.0,312883.0,2708.0,2128377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2011-06,0.0,74.0,63.2,71.0,2.54,-1.87,691946.0,835556.0,953913.0,293370.0,663778.0,854253.0,1042481.0,401248.0,5736545.0,2774785.0,2961760.0,3397326.0,1683842.0,16603.0,312883.0,2708.0,2128377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2011-07,1.0,79.6,68.5,79.1,3.29,-2.33,691946.0,835556.0,953913.0,293370.0,663778.0,854253.0,1042481.0,401248.0,5736545.0,2774785.0,2961760.0,3397326.0,1683842.0,16603.0,312883.0,2708.0,2128377.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2011-08,3.0,75.1,64.9,74.8,8.86,3.74,691946.0,835556.0,953913.0,293370.0,663778.0,854253.0,1042481.0,401248.0,5736545.0,2774785.0,2961760.0,3397326.0,1683842.0,16603.0,312883.0,2708.0,2128377.0,7.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.8660254037844384,-0.5000000000000004
2011-09,6.0,69.0,61.0,69.2,8.03,4.9,691946.0,835556.0,953913.0,293370.0,663778.0,854253.0,1042481.0,401248.0,5736545.0,2774785.0,2961760.0,3397326.0,1683842.0,16603.0,312883.0,2708.0,2128377.0,6.0,3.0,1.0,0.0,1.3333333333333333,2.0,1.0,-1.0,-1.8369701987210297e-16
2011-10,0.0,55.9,46.1,55.5,3.67,1.19,691946.0,835556.0,953913.0,293370.0,663778.0,854253.0,1042481.0,401248.0,5736545.0,2774785.0,2961760.0,3397326.0,1683842.0,16603.0,312883.0,2708.0,2128377.0,3.0,6.0,3.0,1.0,3.3333333333333335,3.0,2.0,-0.8660254037844386,0.5
2011-11,0.0,49.5,38.8,48.5,3.42,0.78,691946.0,835556.0,953913.0,293370.0,663778.0,854253.0,1042481.0,401248.0,5736545.0,2774785.0,2961760.0,3397326.0,1683842.0,16603.0,312883.0,2708.0,2128377.0,0.0,0.0,6.0,3.0,3.0,-6.0,3.0,-0.5000000000000004,0.8660254037844384
2011-12,0.0,41.8,32.2,35.0,3.64,0.42,691946.0,835556.0,953913.0,293370.0,663778.0,854253.0,1042481.0,401248.0,5736545.0,2774785.0,2961760.0,3397326.0,1683842.0,16603.0,312883.0,2708.0,2128377.0,0.0,0.0,0.0,6.0,2.0,0.0,-6.0,-2.4492935982947064e-16,1.0
2012-01,0.0,37.4,27.8,27.4,2.27,-1.38,689011.0,843860.0,962360.0,303644.0,661692.0,861245.0,1051602.0,412082.0,5785496.0,2798875.0,2986621.0,3408049.0,1700174.0,17323.0,323363.0,2419.0,2138806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2012-02,0.0,40.5,30.7,31.6,2.11,-1.49,689011.0,843860.0,962360.0,303644.0,661692.0,861245.0,1051602.0,412082.0,5785496.0,2798875.0,2986621.0,3408049.0,1700174.0,17323.0,323363.0,2419.0,2138806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2012-03,0.0,52.7,41.4,45.1,2.14,-3.1,689011.0,843860.0,962360.0,303644.0,661692.0,861245.0,1051602.0,412082.0,5785496.0,2798875.0,2986621.0,3408049.0,1700174.0,17323.0,323363.0,2419.0,2138806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2012-04,0.0,54.2,42.4,53.4,2.49,-1.43,689011.0,843860.0,962360.0,303644.0,661692.0,861245.0,1051602.0,412082.0,5785496.0,2798875.0,2986621.0,3408049.0,1700174.0,17323.0,323363.0,2419.0,2138806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2012-05,0.0,67.7,57.3,64.2,3.69,-1.11,689011.0,843860.0,962360.0,303644.0,661692.0,861245.0,1051602.0,412082.0,5785496.0,2798875.0,2986621.0,3408049.0,1700174.0,17323.0,323363.0,2419.0,2138806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2012-06,0.0,71.7,60.3,70.7,2.99,-0.98,689011.0,843860.0,962360.0,303644.0,661692.0,861245.0,1051602.0,412082.0,5785496.0,2798875.0,2986621.0,3408049.0,1700174.0,17323.0,323363.0,2419.0,2138806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2012-07,2.0,79.8,69.4,79.2,3.68,-1.6,689011.0,843860.0,962360.0,303644.0,661692.0,861245.0,1051602.0,412082.0,5785496.0,2798875.0,2986621.0,3408049.0,1700174.0,17323.0,323363.0,2419.0,2138806.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2012-08,12.0,75.8,66.1,78.2,4.86,-0.27,689011.0,843860.0,962360.0,303644.0,661692.0,861245.0,1051602.0,412082.0,5785496.0,2798875.0,2986621.0,3408049.0,1700174.0,17323.0,323363.0,2419.0,2138806.0,3.0,2.0,0.0,0.0,0.6666666666666666,2.0,0.0,-0.8660254037844384,-0.5000000000000004
2012-09,11.0,67.8,57.0,67.3,3.62,-0.42,689011.0,843860.0,962360.0,303644.0,661692.0,861245.0,1051602.0,412082.0,5785496.0,2798875.0,2986621.0,3408049.0,1700174.0,17323.0,323363.0,2419.0,2138806.0,6.0,12.0,2.0,0.0,4.666666666666667,10.0,2.0,-1.0,-1.8369701987210297e-16
2012-10,0.0,57.5,47.8,57.0,7.94,4.94,689011.0,843860.0,962360.0,303644.0,661692.0,861245.0,1051602.0,412082.0,5785496.0,2798875.0,2986621.0,3408049.0,1700174.0,17323.0,323363.0,2419.0,2138806.0,0.0,11.0,12.0,2.0,8.333333333333334,-1.0,10.0,-0.8660254037844386,0.5
2012-11,0.0,42.6,33.4,41.0,0.75,-1.64,689011.0,843860.0,962360.0,303644.0,661692.0,861245.0,1051602.0,412082.0,5785496.0,2798875.0,2986621.0,3408049.0,1700174.0,17323.0,323363.0,2419.0,2138806.0,0.0,0.0,11.0,12.0,7.666666666666667,-11.0,-1.0,-0.5000000000000004,0.8660254037844384
2012-12,0.0,42.2,33.9,32.2,3.86,0.64,689011.0,843860.0,962360.0,303644.0,661692.0,861245.0,1051602.0,412082.0,5785496.0,2798875.0,2986621.0,3408049.0,1700174.0,17323.0,323363.0,2419.0,2138806.0,0.0,0.0,0.0,11.0,3.6666666666666665,0.0,-11.0,-2.4492935982947064e-16,1.0
2013-01,0.0,36.3,27.9,26.0,3.45,0.16,687641.0,851793.0,970589.0,314508.0,661152.0,865739.0,1058713.0,424164.0,5834299.0,2824531.0,3009768.0,3406243.0,1717582.0,17535.0,332620.0,2570.0,2146240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2013-02,0.0,34.5,26.5,28.8,2.22,-0.86,687641.0,851793.0,970589.0,314508.0,661152.0,865739.0,1058713.0,424164.0,5834299.0,2824531.0,3009768.0,3406243.0,1717582.0,17535.0,332620.0,2570.0,2146240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2013-03,0.0,39.7,31.1,38.2,3.25,-0.26,687641.0,851793.0,970589.0,314508.0,661152.0,865739.0,1058713.0,424164.0,5834299.0,2824531.0,3009768.0,3406243.0,1717582.0,17535.0,332620.0,2570.0,2146240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2013-04,0.0,54.4,43.0,50.0,3.07,-0.75,687641.0,851793.0,970589.0,314508.0,661152.0,865739.0,1058713.0,424164.0,5834299.0,2824531.0,3009768.0,3406243.0,1717582.0,17535.0,332620.0,2570.0,2146240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2013-05,0.0,62.8,52.2,64.4,3.2,-0.9,687641.0,851793.0,970589.0,314508.0,661152.0,865739.0,1058713.0,424164.0,5834299.0,2824531.0,3009768.0,3406243.0,1717582.0,17535.0,332620.0,2570.0,2146240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2013-06,0.0,72.7,63.0,71.3,7.46,4.22,687641.0,851793.0,970589.0,314508.0,661152.0,865739.0,1058713.0,424164.0,5834299.0,2824531.0,3009768.0,3406243.0,1717582.0,17535.0,332620.0,2570.0,2146240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2013-07,0.0,77.8,69.0,78.8,4.77,0.77,687641.0,851793.0,970589.0,314508.0,661152.0,865739.0,1058713.0,424164.0,5834299.0,2824531.0,3009768.0,3406243.0,1717582.0,17535.0,332620.0,2570.0,2146240.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2013-08,6.0,72.4,63.2,74.7,4.22,0.43,687641.0,851793.0,970589.0,314508.0,661152.0,865739.0,1058713.0,424164.0,5834299.0,2824531.0,3009768.0,3406243.0,1717582.0,17535.0,332620.0,2570.0,2146240.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2013-09,4.0,66.0,54.5,66.9,1.53,-1.77,687641.0,851793.0,970589.0,314508.0,661152.0,865739.0,1058713.0,424164.0,5834299.0,2824531.0,3009768.0,3406243.0,1717582.0,17535.0,332620.0,2570.0,2146240.0,11.0,6.0,0.0,0.0,2.0,6.0,0.0,-1.0,-1.8369701987210297e-16
2013-10,1.0,58.1,48.3,57.6,5.06,1.77,687641.0,851793.0,970589.0,314508.0,661152.0,865739.0,1058713.0,424164.0,5834299.0,2824531.0,3009768.0,3406243.0,1717582.0,17535.0,332620.0,2570.0,2146240.0,0.0,4.0,6.0,0.0,3.3333333333333335,-2.0,6.0,-0.8660254037844386,0.5
