year,month,Value
1990,1,27.4
1990,2,23.2
1990,3,29.6
1990,4,36.7
1990,5,37.2
1990,6,44.7
1990,7,51.9
1990,8,51.4
1990,9,47.1
1990,10,34.6
1990,11,30.2
1990,12,15.6
1991,1,22.3
1991,2,32.0
1991,3,28.0
1991,4,32.0
1991,5,36.8
1991,6,41.5
1991,7,50.6
1991,8,51.2
1991,9,45.2
1991,10,36.3
1991,11,32.0
1991,12,27.1
1992,1,27.5
1992,2,32.1
1992,3,32.8
1992,4,36.7
1992,5,42.4
1992,6,47.9
1992,7,49.9
1992,8,50.2
1992,9,43.2
1992,10,38.2
1992,11,29.1
1992,12,22.1
1993,1,18.8
1993,2,20.9
1993,3,32.7
1993,4,33.9
1993,5,42.3
1993,6,43.3
1993,7,44.9
1993,8,47.5
1993,9,43.1
1993,10,38.5
1993,11,22.5
1993,12,26.2
1994,1,28.5
1994,2,24.5
1994,3,30.1
1994,4,35.3
1994,5,41.1
1994,6,43.5
1994,7,51.8
1994,8,48.9
1994,9,46.1
1994,10,34.6
1994,11,24.4
1994,12,24.1
1995,1,29.4
1995,2,31.0
1995,3,29.4
1995,4,32.0
1995,5,40.1
1995,6,44.0
1995,7,50.1
1995,8,46.0
1995,9,46.1
1995,10,34.7
1995,11,35.2
1995,12,28.0
1996,1,26.8
1996,2,26.2
1996,3,30.1
1996,4,34.3
1996,5,37.0
1996,6,43.5
1996,7,51.9
1996,8,49.6
1996,9,41.5
1996,10,36.1
1996,11,31.2
1996,12,27.8
1997,1,25.2
1997,2,26.4
1997,3,30.4
1997,4,32.5
1997,5,42.2
1997,6,43.7
1997,7,49.1
1997,8,50.9
1997,9,45.6
1997,10,35.8
1997,11,32.8
1997,12,24.6
1998,1,29.2
1998,2,29.0
1998,3,30.2
1998,4,33.1
1998,5,38.9
1998,6,44.0
1998,7,53.6
1998,8,50.8
1998,9,47.2
1998,10,34.7
1998,11,32.4
1998,12,22.6
1999,1,27.1
1999,2,26.0
1999,3,28.0
1999,4,30.3
1999,5,35.6
1999,6,42.9
1999,7,47.1
1999,8,50.5
1999,9,41.9
1999,10,36.0
1999,11,34.7
1999,12,26.8
2000,1,25.8
2000,2,30.0
2000,3,28.0
2000,4,35.1
2000,5,39.4
2000,6,45.3
2000,7,49.3
2000,8,48.8
2000,9,43.2
2000,10,36.3
2000,11,25.6
2000,12,26.1
2001,1,24.2
2001,2,24.3
2001,3,31.0
2001,4,31.0
2001,5,39.9
2001,6,42.6
2001,7,49.3
2001,8,51.3
2001,9,45.2
2001,10,36.4
2001,11,31.6
2001,12,25.7
2002,1,25.0
2002,2,25.5
2002,3,26.7
2002,4,33.2
2002,5,37.1
2002,6,45.7
2002,7,52.0
2002,8,46.9
2002,9,43.1
2002,10,32.7
2002,11,30.4
2002,12,28.8
2003,1,32.2
2003,2,25.7
2003,3,32.3
2003,4,32.1
2003,5,38.8
2003,6,45.8
2003,7,53.1
2003,8,50.7
2003,9,45.6
2003,10,39.4
2003,11,26.9
2003,12,28.2
2004,1,25.6
2004,2,26.9
2004,3,32.3
2004,4,34.2
2004,5,39.5
2004,6,45.7
2004,7,51.8
2004,8,52.1
2004,9,42.7
2004,10,37.3
2004,11,29.6
2004,12,28.4
2005,1,26.5
2005,2,25.7
2005,3,31.4
2005,4,33.6
2005,5,41.4
2005,6,42.3
2005,7,51.1
2005,8,50.1
2005,9,41.0
2005,10,37.2
2005,11,29.0
2005,12,24.6
2006,1,28.7
2006,2,23.7
2006,3,27.7
2006,4,33.3
2006,5,39.7
2006,6,47.3
2006,7,53.0
2006,8,47.8
2006,9,43.4
2006,10,34.3
2006,11,30.7
2006,12,24.8
2007,1,20.6
2007,2,28.4
2007,3,32.1
2007,4,32.6
2007,5,38.8
2007,6,44.0
2007,7,53.9
2007,8,48.9
2007,9,41.8
2007,10,35.2
2007,11,29.3
2007,12,23.7
2008,1,20.8
2008,2,26.6
2008,3,26.4
2008,4,28.4
2008,5,39.3
2008,6,42.1
2008,7,50.0
2008,8,49.6
2008,9,43.3
2008,10,36.4
2008,11,33.7
2008,12,22.2
2009,1,25.4
2009,2,26.1
2009,3,26.9
2009,4,31.2
2009,5,39.6
2009,6,45.9
2009,7,51.8
2009,8,49.8
2009,9,45.5
2009,10,34.5
2009,11,28.9
2009,12,20.4
2010,1,31.0
2010,2,29.6
2010,3,28.7
2010,4,30.9
2010,5,35.5
2010,6,43.3
