,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65
2010-01,-0.45018073341391057,-1.4425709814661698,-1.8802797914116565,-1.5476452203503785,-0.1183424024874827,-1.4999768953394856,-1.8693060141759388,-1.5296428564920095
2010-02,-0.45018073341391057,-1.4425709814661698,-1.8802797914116565,-1.5476452203503785,-0.1183424024874827,-1.4999768953394856,-1.8693060141759388,-1.5296428564920095
2010-03,-0.45018073341391057,-1.4425709814661698,-1.8802797914116565,-1.5476452203503785,-0.1183424024874827,-1.4999768953394856,-1.8693060141759388,-1.5296428564920095
2010-04,-0.45018073341391057,-1.4425709814661698,-1.8802797914116565,-1.5476452203503785,-0.1183424024874827,-1.4999768953394856,-1.8693060141759388,-1.5296428564920095
2010-05,-0.45018073341391057,-1.4425709814661698,-1.8802797914116565,-1.5476452203503785,-0.1183424024874827,-1.4999768953394856,-1.8693060141759388,-1.5296428564920095
2010-06,-0.45018073341391057,-1.4425709814661698,-1.8802797914116565,-1.5476452203503785,-0.1183424024874827,-1.4999768953394856,-1.8693060141759388,-1.5296428564920095
2010-07,-0.45018073341391057,-1.4425709814661698,-1.8802797914116565,-1.5476452203503785,-0.1183424024874827,-1.4999768953394856,-1.8693060141759388,-1.5296428564920095
2010-08,-0.45018073341391057,-1.4425709814661698,-1.8802797914116565,-1.5476452203503785,-0.1183424024874827,-1.4999768953394856,-1.8693060141759388,-1.5296428564920095
2010-09,-0.45018073341391057,-1.4425709814661698,-1.8802797914116565,-1.5476452203503785,-0.1183424024874827,-1.4999768953394856,-1.8693060141759388,-1.5296428564920095
2010-10,-0.45018073341391057,-1.4425709814661698,-1.8802797914116565,-1.5476452203503785,-0.1183424024874827,-1.4999768953394856,-1.8693060141759388,-1.5296428564920095
2010-11,-0.45018073341391057,-1.4425709814661698,-1.8802797914116565,-1.5476452203503785,-0.1183424024874827,-1.4999768953394856,-1.8693060141759388,-1.5296428564920095
2010-12,-0.45018073341391057,-1.4425709814661698,-1.8802797914116565,-1.5476452203503785,-0.1183424024874827,-1.4999768953394856,-1.8693060141759388,-1.5296428564920095
2011-01,-0.39424741061628005,-1.17606443194729,-1.4353305525369142,-1.354105277097011,0.6522331108443855,-1.2518767026444042,-1.566335324522266,-1.3472535581631497
2011-02,-0.39424741061628005,-1.17606443194729,-1.4353305525369142,-1.354105277097011,0.6522331108443855,-1.2518767026444042,-1.566335324522266,-1.3472535581631497
2011-03,-0.39424741061628005,-1.17606443194729,-1.4353305525369142,-1.354105277097011,0.6522331108443855,-1.2518767026444042,-1.566335324522266,-1.3472535581631497
2011-04,-0.39424741061628005,-1.17606443194729,-1.4353305525369142,-1.354105277097011,0.6522331108443855,-1.2518767026444042,-1.566335324522266,-1.3472535581631497
2011-05,-0.39424741061628005,-1.17606443194729,-1.4353305525369142,-1.354105277097011,0.6522331108443855,-1.2518767026444042,-1.566335324522266,-1.3472535581631497
2011-06,-0.39424741061628005,-1.17606443194729,-1.4353305525369142,-1.354105277097011,0.6522331108443855,-1.2518767026444042,-1.566335324522266,-1.3472535581631497
2011-07,-0.39424741061628005,-1.17606443194729,-1.4353305525369142,-1.354105277097011,0.6522331108443855,-1.2518767026444042,-1.566335324522266,-1.3472535581631497
2011-08,-0.39424741061628005,-1.17606443194729,-1.4353305525369142,-1.354105277097011,0.6522331108443855,-1.2518767026444042,-1.566335324522266,-1.3472535581631497
