,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,53.7,14.3,47.3,2.41,-0.59,2242652.0,2902030.0,3105006.0,1051166.0,2140945.0,2939329.0,3344462.0,1504162.0,19229752.0,9300854.0,9928898.0,12764402.0,2990591.0,66876.0,1392380.0,5334.0,7205740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,56.1,17.7,47.0,2.72,0.31,2242652.0,2902030.0,3105006.0,1051166.0,2140945.0,2939329.0,3344462.0,1504162.0,19229752.0,9300854.0,9928898.0,12764402.0,2990591.0,66876.0,1392380.0,5334.0,7205740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,60.9,28.6,58.2,3.64,0.1,2242652.0,2902030.0,3105006.0,1051166.0,2140945.0,2939329.0,3344462.0,1504162.0,19229752.0,9300854.0,9928898.0,12764402.0,2990591.0,66876.0,1392380.0,5334.0,7205740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,62.8,36.4,68.2,2.09,-3.6,2242652.0,2902030.0,3105006.0,1051166.0,2140945.0,2939329.0,3344462.0,1504162.0,19229752.0,9300854.0,9928898.0,12764402.0,2990591.0,66876.0,1392380.0,5334.0,7205740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,69.8,46.2,76.7,2.63,-2.13,2242652.0,2902030.0,3105006.0,1051166.0,2140945.0,2939329.0,3344462.0,1504162.0,19229752.0,9300854.0,9928898.0,12764402.0,2990591.0,66876.0,1392380.0,5334.0,7205740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,83.2,54.8,89.5,5.57,2.55,2242652.0,2902030.0,3105006.0,1051166.0,2140945.0,2939329.0,3344462.0,1504162.0,19229752.0,9300854.0,9928898.0,12764402.0,2990591.0,66876.0,1392380.0,5334.0,7205740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,11.0,91.0,60.4,86.6,4.02,0.16,2242652.0,2902030.0,3105006.0,1051166.0,2140945.0,2939329.0,3344462.0,1504162.0,19229752.0,9300854.0,9928898.0,12764402.0,2990591.0,66876.0,1392380.0,5334.0,7205740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,52.0,88.6,58.0,86.6,4.47,1.28,2242652.0,2902030.0,3105006.0,1051166.0,2140945.0,2939329.0,3344462.0,1504162.0,19229752.0,9300854.0,9928898.0,12764402.0,2990591.0,66876.0,1392380.0,5334.0,7205740.0,0.0,11.0,0.0,0.0,3.6666666666666665,11.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,26.0,86.0,50.9,83.9,3.3,-0.56,2242652.0,2902030.0,3105006.0,1051166.0,2140945.0,2939329.0,3344462.0,1504162.0,19229752.0,9300854.0,9928898.0,12764402.0,2990591.0,66876.0,1392380.0,5334.0,7205740.0,5.0,52.0,11.0,0.0,21.0,41.0,11.0,-1.0,-1.8369701987210297e-16
2010-10,0.0,71.9,39.1,72.0,6.9,4.87,2242652.0,2902030.0,3105006.0,1051166.0,2140945.0,2939329.0,3344462.0,1504162.0,19229752.0,9300854.0,9928898.0,12764402.0,2990591.0,66876.0,1392380.0,5334.0,7205740.0,0.0,26.0,52.0,11.0,29.666666666666668,-26.0,41.0,-0.8660254037844386,0.5
