year,month,rate/trap_night,infectionRate,rate/trap_night,infectionRate,rate/trap_night,infectionRate
2003,1,2.127056958679398,0.0,7.583333333333333,0.0,0.2005347593582886,0.0
2003,2,68.46728484856037,0.0,204.5749128919861,0.0,0.3703835918738233,0.0
2003,3,53.54157115528545,0.0,317.0452544873371,0.0,0.021505376344086,0.0
2003,4,20.9123645275708,0.0,166.88468864468865,0.0,0.1379310344827586,0.0
2003,5,32.91027460871783,0.0,289.6290430571639,0.0,0.2672811059907832,0.0
2003,6,51.53131645056691,0.0,204.1267648967855,0.0,0.5442176870748299,0.0
2003,7,205.12870590969976,0.0,774.1782407407408,0.0,0.5992647058823528,0.0
2003,8,161.52970289047616,0.0018639328984156,686.8636363636364,0.0018639328984156,0.6129870129870127,0.0018639328984156
2003,9,140.91956857242033,0.0037807183364839,896.6172532781228,0.0037807183364839,0.5114155251141552,0.0037807183364839
2003,10,57.780633202556594,0.0,169.43617723640182,0.0,0.4056437389770721,0.0
2003,11,15.746636018979542,0.0,109.23712288724852,0.0,0.1428571428571428,0.0
2003,12,14.359070674076325,0.0,37.9,0.0,0.0,0.0
2004,1,47.61941372742314,0.0,140.95,0.0,0.4497174243536171,0.0
2004,2,17.742295265833018,0.0,60.587301587301575,0.0,0.4678571428571428,0.0
2004,3,52.33884558602919,0.0,294.19642857142856,0.0,0.3814589665653495,0.0
2004,4,39.68836448436042,0.0019300361881785,244.630778763605,0.0019300361881785,0.2796352583586625,0.0019300361881785
2004,5,59.28527192072488,0.0031600114909508,392.3706563706564,0.0031600114909508,0.4810495626822156,0.0031600114909508
2004,6,109.07079438697053,0.0050423557886244,420.8079006589408,0.0050423557886244,0.3768115942028984,0.0050423557886244
2004,7,172.97944699236345,0.0040150564617314,825.9393939393939,0.0040150564617314,0.64010989010989,0.0040150564617314
2004,8,92.80745289936145,0.0014326647564469,498.20402298850576,0.0014326647564469,1.0980392156862746,0.0014326647564469
2004,9,72.24999111232775,0.0,224.1257951320874,0.0,2.7397959183673466,0.0
2004,10,49.29700720403938,0.0,231.0,0.0,0.5416666666666666,0.0
2004,11,9.298663120001985,0.0,35.85367192331478,0.0,0.1983471074380164,0.0
2004,12,15.418625126646404,0.0,35.666666666666664,0.0,0.1649999999999999,0.0
2005,1,25.41659744571587,0.0,98.2222222222222,0.0,0.1302670004171879,0.0
2005,2,18.907177742058852,0.0,89.68969298245614,0.0,0.2608695652173913,0.0
